lad22cd,category,count_21,count_11,change
E09000016,"White: English, Welsh, Scottish, Northern Irish or British",174232,197615,-23383
E09000016,White: Gypsy or Irish Traveller,259,160,99
E09000016,White: Irish,2894,2989,-95
E09000016,White: Other White,19929,7185,12744
E09000017,"Asian, Asian British or Asian Welsh: Bangladeshi",4050,2639,1411
E09000017,"Asian, Asian British or Asian Welsh: Chinese",3184,2889,295
E09000017,"Asian, Asian British or Asian Welsh: Indian",57341,36795,20546
E09000017,"Asian, Asian British or Asian Welsh: Other Asian",23120,17730,5390
E09000017,"Asian, Asian British or Asian Welsh: Pakistani",14243,9200,5043
E09000017,"Black, Black British, Black Welsh, Caribbean or African: African",15844,11275,4569
E09000017,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5752,4615,1137
E09000017,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2359,4192,-1833
E09000017,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4110,2749,1361
E09000017,Mixed or Multiple ethnic groups: White and Asian,4201,3602,599
E09000017,Mixed or Multiple ethnic groups: White and Black African,1897,1409,488
E09000017,Mixed or Multiple ethnic groups: White and Black Caribbean,3151,2719,432
E09000017,Other ethnic group: Any other ethnic group,14806,5166,9640
E09000017,Other ethnic group: Arab,4462,2925,1537
E09000017,"White: English, Welsh, Scottish, Northern Irish or British",113377,142916,-29539
E09000017,White: Gypsy or Irish Traveller,479,344,135
E09000017,White: Irish,5585,5949,-364
E09000017,White: Other White,27946,16822,11124
E09000018,"Asian, Asian British or Asian Welsh: Bangladeshi",2699,2189,510
E09000018,"Asian, Asian British or Asian Welsh: Chinese",2664,2405,259
E09000018,"Asian, Asian British or Asian Welsh: Indian",60827,48161,12666
E09000018,"Asian, Asian British or Asian Welsh: Other Asian",22202,20826,1376
E09000018,"Asian, Asian British or Asian Welsh: Pakistani",17454,13676,3778
E09000018,"Black, Black British, Black Welsh, Caribbean or African: African",14895,10787,4108
E09000018,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3573,3381,192
E09000018,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2342,2645,-303
E09000018,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4518,2956,1562
E09000018,Mixed or Multiple ethnic groups: White and Asian,4128,3390,738
E09000018,Mixed or Multiple ethnic groups: White and Black African,2142,1730,412
E09000018,Mixed or Multiple ethnic groups: White and Black Caribbean,2726,2273,453
E09000018,Other ethnic group: Any other ethnic group,15467,5395,10072
E09000018,Other ethnic group: Arab,5461,3638,1823
E09000018,"White: English, Welsh, Scottish, Northern Irish or British",81933,96264,-14331
E09000018,White: Gypsy or Irish Traveller,296,183,113
E09000018,White: Irish,3894,4775,-881
E09000018,White: Other White,40960,29283,11677
E09000019,"Asian, Asian British or Asian Welsh: Bangladeshi",5972,4662,1310
E09000019,"Asian, Asian British or Asian Welsh: Chinese",5125,4457,668
E09000019,"Asian, Asian British or Asian Welsh: Indian",4051,3534,517
E09000019,"Asian, Asian British or Asian Welsh: Other Asian",5389,5430,-41
E09000019,"Asian, Asian British or Asian Welsh: Pakistani",995,951,44
E09000019,"Black, Black British, Black Welsh, Caribbean or African: African",18091,12622,5469
E09000019,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7368,7943,-575
E09000019,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3284,5729,-2445
E09000019,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6053,4227,1826
E09000019,Mixed or Multiple ethnic groups: White and Asian,3750,2964,786
E09000019,Mixed or Multiple ethnic groups: White and Black African,2257,1912,345
E09000019,Mixed or Multiple ethnic groups: White and Black Caribbean,4171,4236,-65
E09000019,Other ethnic group: Any other ethnic group,12339,5050,7289
E09000019,Other ethnic group: Arab,2991,1893,1098
E09000019,"White: English, Welsh, Scottish, Northern Irish or British",86092,98322,-12230
E09000019,White: Gypsy or Irish Traveller,108,163,-55
E09000019,White: Irish,7062,8140,-1078
E09000019,White: Other White,41492,33890,7602
E09000020,"Asian, Asian British or Asian Welsh: Bangladeshi",1488,836,652
E09000020,"Asian, Asian British or Asian Welsh: Chinese",3839,3968,-129
E09000020,"Asian, Asian British or Asian Welsh: Indian",3209,2577,632
E09000020,"Asian, Asian British or Asian Welsh: Other Asian",7207,7569,-362
E09000020,"Asian, Asian British or Asian Welsh: Pakistani",1282,911,371
E09000020,"Black, Black British, Black Welsh, Caribbean or African: African",6944,5536,1408
E09000020,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3237,3257,-20
E09000020,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1098,1540,-442
E09000020,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3465,3122,343
E09000020,Mixed or Multiple ethnic groups: White and Asian,3047,3021,26
E09000020,Mixed or Multiple ethnic groups: White and Black African,1288,1148,140
E09000020,Mixed or Multiple ethnic groups: White and Black Caribbean,1725,1695,30
E09000020,Other ethnic group: Any other ethnic group,7766,4997,2769
E09000020,Other ethnic group: Arab,6384,6455,-71
E09000020,"White: English, Welsh, Scottish, Northern Irish or British",46883,62271,-15388
E09000020,White: Gypsy or Irish Traveller,84,119,-35
E09000020,White: Irish,2825,3715,-890
E09000020,White: Other White,41602,45912,-4310
E09000021,"Asian, Asian British or Asian Welsh: Bangladeshi",932,892,40
