lad22cd,category,count_21,count_11,change
E09000006,South Asian language: Tamil,1109,684,425
E09000006,South Asian language: Telugu,380,68,312
E09000006,South Asian language: Urdu,322,277,45
E09000006,Spanish,1727,798,929
E09000006,Turkish,1038,803,235
E09000006,Welsh or Cymraeg (in England only),40,40,0
E09000006,West or Central Asian language: Any other West or Central Asian language,45,43,2
E09000006,West or Central Asian language: Hebrew,27,23,4
E09000006,West or Central Asian language: Kurdish,128,97,31
E09000006,West or Central Asian language: Pashto,63,50,13
E09000006,West or Central Asian language: Persian or Farsi,350,277,73
E09000007,African language: Afrikaans,32,46,-14
E09000007,African language: Akan,56,94,-38
E09000007,African language: Amharic,307,343,-36
E09000007,African language: Any other African language,120,233,-113
E09000007,African language: Any other Nigerian language,16,44,-28
E09000007,African language: Any other West African language,40,49,-9
E09000007,African language: Igbo,18,45,-27
E09000007,African language: Krio,7,11,-4
E09000007,African language: Lingala,110,151,-41
E09000007,African language: Luganda,10,26,-16
E09000007,African language: Shona,5,9,-4
E09000007,African language: Somali,1651,2545,-894
E09000007,African language: Swahili or Kiswahili,37,63,-26
