lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000050,1 room,9,7,2
E09000002,Barking and Dagenham,E01000050,2 rooms,119,40,79
E09000002,Barking and Dagenham,E01000050,3 rooms,202,110,92
E09000002,Barking and Dagenham,E01000050,4 rooms,89,158,-69
E09000002,Barking and Dagenham,E01000050,5 rooms,193,181,12
E09000002,Barking and Dagenham,E01000050,6 rooms,11,94,-83
E09000002,Barking and Dagenham,E01000050,7 rooms,3,12,-9
E09000002,Barking and Dagenham,E01000050,8 rooms,2,9,-7
E09000002,Barking and Dagenham,E01000050,9 or more rooms,2,4,-2
E09000002,Barking and Dagenham,E01000051,1 room,20,28,-8
E09000002,Barking and Dagenham,E01000051,2 rooms,128,46,82
E09000002,Barking and Dagenham,E01000051,3 rooms,197,215,-18
E09000002,Barking and Dagenham,E01000051,4 rooms,50,193,-143
E09000002,Barking and Dagenham,E01000051,5 rooms,34,185,-151
E09000002,Barking and Dagenham,E01000051,6 rooms,5,29,-24
E09000002,Barking and Dagenham,E01000051,7 rooms,0,12,-12
E09000002,Barking and Dagenham,E01000051,8 rooms,0,13,-13
E09000002,Barking and Dagenham,E01000051,9 or more rooms,1,4,-3
E09000002,Barking and Dagenham,E01000052,1 room,9,2,7
E09000002,Barking and Dagenham,E01000052,2 rooms,84,39,45
E09000002,Barking and Dagenham,E01000052,3 rooms,249,104,145
E09000002,Barking and Dagenham,E01000052,4 rooms,259,235,24
E09000002,Barking and Dagenham,E01000052,5 rooms,182,268,-86
E09000002,Barking and Dagenham,E01000052,6 rooms,11,86,-75
E09000002,Barking and Dagenham,E01000052,7 rooms,0,20,-20
E09000002,Barking and Dagenham,E01000052,8 rooms,2,7,-5
E09000002,Barking and Dagenham,E01000052,9 or more rooms,0,8,-8
E09000002,Barking and Dagenham,E01000053,1 room,7,4,3
E09000002,Barking and Dagenham,E01000053,2 rooms,202,27,175
E09000002,Barking and Dagenham,E01000053,3 rooms,222,168,54
E09000002,Barking and Dagenham,E01000053,4 rooms,148,234,-86
E09000002,Barking and Dagenham,E01000053,5 rooms,62,147,-85
E09000002,Barking and Dagenham,E01000053,6 rooms,3,47,-44
E09000002,Barking and Dagenham,E01000053,7 rooms,4,8,-4
E09000002,Barking and Dagenham,E01000053,8 rooms,0,7,-7
E09000002,Barking and Dagenham,E01000053,9 or more rooms,1,3,-2
E09000002,Barking and Dagenham,E01000054,1 room,6,1,5
E09000002,Barking and Dagenham,E01000054,2 rooms,25,8,17
E09000002,Barking and Dagenham,E01000054,3 rooms,288,50,238
E09000002,Barking and Dagenham,E01000054,4 rooms,248,262,-14
E09000002,Barking and Dagenham,E01000054,5 rooms,66,225,-159
E09000002,Barking and Dagenham,E01000054,6 rooms,3,77,-74
E09000002,Barking and Dagenham,E01000054,7 rooms,4,6,-2
