lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000011,Greenwich,E01001580,Electric (including storage heaters) central heating,41,36,5
E09000011,Greenwich,E01001580,Gas central heating,640,732,-92
E09000011,Greenwich,E01001580,No central heating,15,30,-15
E09000011,Greenwich,E01001580,Oil central heating,2,2,0
E09000011,Greenwich,E01001580,Other central heating,15,11,4
E09000011,Greenwich,E01001580,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001580,Two or more types of central heating,74,22,52
E09000011,Greenwich,E01001581,Electric (including storage heaters) central heating,33,69,-36
E09000011,Greenwich,E01001581,Gas central heating,574,693,-119
E09000011,Greenwich,E01001581,No central heating,8,13,-5
E09000011,Greenwich,E01001581,Oil central heating,3,1,2
E09000011,Greenwich,E01001581,Other central heating,35,38,-3
E09000011,Greenwich,E01001581,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001581,Two or more types of central heating,81,23,58
E09000011,Greenwich,E01001582,Electric (including storage heaters) central heating,47,35,12
E09000011,Greenwich,E01001582,Gas central heating,477,553,-76
E09000011,Greenwich,E01001582,No central heating,16,15,1
E09000011,Greenwich,E01001582,Oil central heating,0,1,-1
E09000011,Greenwich,E01001582,Other central heating,42,14,28
E09000011,Greenwich,E01001582,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001582,Two or more types of central heating,77,23,54
E09000011,Greenwich,E01001583,Electric (including storage heaters) central heating,77,78,-1
E09000011,Greenwich,E01001583,Gas central heating,600,666,-66
E09000011,Greenwich,E01001583,No central heating,23,36,-13
E09000011,Greenwich,E01001583,Oil central heating,1,1,0
E09000011,Greenwich,E01001583,Other central heating,11,12,-1
E09000011,Greenwich,E01001583,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001583,Two or more types of central heating,51,25,26
E09000011,Greenwich,E01001584,Electric (including storage heaters) central heating,20,14,6
E09000011,Greenwich,E01001584,Gas central heating,567,656,-89
E09000011,Greenwich,E01001584,No central heating,10,22,-12
E09000011,Greenwich,E01001584,Oil central heating,0,1,-1
E09000011,Greenwich,E01001584,Other central heating,19,7,12
E09000011,Greenwich,E01001584,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001584,Two or more types of central heating,48,12,36
E09000011,Greenwich,E01001585,Electric (including storage heaters) central heating,28,13,15
E09000011,Greenwich,E01001585,Gas central heating,511,563,-52
E09000011,Greenwich,E01001585,No central heating,5,18,-13
E09000011,Greenwich,E01001585,Oil central heating,2,3,-1
E09000011,Greenwich,E01001585,Other central heating,6,11,-5
E09000011,Greenwich,E01001585,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001585,Two or more types of central heating,53,20,33
E09000011,Greenwich,E01001586,Electric (including storage heaters) central heating,58,79,-21
E09000011,Greenwich,E01001586,Gas central heating,503,530,-27
E09000011,Greenwich,E01001586,No central heating,15,23,-8
E09000011,Greenwich,E01001586,Oil central heating,0,1,-1
E09000011,Greenwich,E01001586,Other central heating,21,13,8
E09000011,Greenwich,E01001586,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001586,Two or more types of central heating,62,36,26
E09000011,Greenwich,E01001587,Electric (including storage heaters) central heating,135,101,34
E09000011,Greenwich,E01001587,Gas central heating,577,698,-121
E09000011,Greenwich,E01001587,No central heating,18,26,-8
E09000011,Greenwich,E01001587,Oil central heating,2,3,-1
E09000011,Greenwich,E01001587,Other central heating,154,65,89
E09000011,Greenwich,E01001587,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001587,Two or more types of central heating,67,28,39
E09000011,Greenwich,E01001588,Electric (including storage heaters) central heating,69,54,15
E09000011,Greenwich,E01001588,Gas central heating,447,523,-76
E09000011,Greenwich,E01001588,No central heating,14,16,-2
E09000011,Greenwich,E01001588,Oil central heating,0,1,-1
E09000011,Greenwich,E01001588,Other central heating,41,31,10
E09000011,Greenwich,E01001588,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001588,Two or more types of central heating,64,33,31
E09000011,Greenwich,E01001589,Electric (including storage heaters) central heating,62,42,20
E09000011,Greenwich,E01001589,Gas central heating,511,508,3
E09000011,Greenwich,E01001589,No central heating,12,16,-4
E09000011,Greenwich,E01001589,Oil central heating,0,0,0
E09000011,Greenwich,E01001589,Other central heating,25,22,3
E09000011,Greenwich,E01001589,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001589,Two or more types of central heating,69,27,42
E09000011,Greenwich,E01001590,Electric (including storage heaters) central heating,39,27,12
E09000011,Greenwich,E01001590,Gas central heating,577,605,-28
E09000011,Greenwich,E01001590,No central heating,20,20,0
E09000011,Greenwich,E01001590,Oil central heating,1,0,1
E09000011,Greenwich,E01001590,Other central heating,8,17,-9
E09000011,Greenwich,E01001590,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001590,Two or more types of central heating,71,32,39
E09000011,Greenwich,E01001591,Electric (including storage heaters) central heating,53,55,-2
E09000011,Greenwich,E01001591,Gas central heating,584,648,-64
E09000011,Greenwich,E01001591,No central heating,22,17,5
E09000011,Greenwich,E01001591,Oil central heating,0,2,-2
E09000011,Greenwich,E01001591,Other central heating,67,66,1
E09000011,Greenwich,E01001591,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001591,Two or more types of central heating,86,50,36
E09000011,Greenwich,E01001592,Electric (including storage heaters) central heating,91,83,8
E09000011,Greenwich,E01001592,Gas central heating,548,600,-52
E09000011,Greenwich,E01001592,No central heating,24,34,-10
E09000011,Greenwich,E01001592,Oil central heating,0,0,0
E09000011,Greenwich,E01001592,Other central heating,12,3,9
E09000011,Greenwich,E01001592,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001592,Two or more types of central heating,57,20,37
E09000011,Greenwich,E01001593,Electric (including storage heaters) central heating,25,23,2
E09000011,Greenwich,E01001593,Gas central heating,653,653,0
E09000011,Greenwich,E01001593,No central heating,18,28,-10
E09000011,Greenwich,E01001593,Oil central heating,0,2,-2
E09000011,Greenwich,E01001593,Other central heating,7,5,2
E09000011,Greenwich,E01001593,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001593,Two or more types of central heating,64,17,47
E09000011,Greenwich,E01001594,Electric (including storage heaters) central heating,82,54,28
E09000011,Greenwich,E01001594,Gas central heating,619,613,6
E09000011,Greenwich,E01001594,No central heating,21,13,8
E09000011,Greenwich,E01001594,Oil central heating,0,0,0
E09000011,Greenwich,E01001594,Other central heating,34,21,13
E09000011,Greenwich,E01001594,"Solid fuel (for example wood, coal) central heating",1,0,1
E09000011,Greenwich,E01001594,Two or more types of central heating,77,62,15
E09000011,Greenwich,E01001595,Electric (including storage heaters) central heating,38,22,16
E09000011,Greenwich,E01001595,Gas central heating,581,589,-8
E09000011,Greenwich,E01001595,No central heating,11,8,3
E09000011,Greenwich,E01001595,Oil central heating,1,0,1
E09000011,Greenwich,E01001595,Other central heating,24,21,3
E09000011,Greenwich,E01001595,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001595,Two or more types of central heating,80,53,27
E09000011,Greenwich,E01001596,Electric (including storage heaters) central heating,12,12,0
E09000011,Greenwich,E01001596,Gas central heating,562,556,6
E09000011,Greenwich,E01001596,No central heating,5,3,2
E09000011,Greenwich,E01001596,Oil central heating,0,0,0
E09000011,Greenwich,E01001596,Other central heating,1,7,-6
E09000011,Greenwich,E01001596,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001596,Two or more types of central heating,59,19,40
E09000011,Greenwich,E01001597,Electric (including storage heaters) central heating,50,60,-10
E09000011,Greenwich,E01001597,Gas central heating,518,503,15
E09000011,Greenwich,E01001597,No central heating,8,10,-2
E09000011,Greenwich,E01001597,Oil central heating,0,1,-1
E09000011,Greenwich,E01001597,Other central heating,11,6,5
E09000011,Greenwich,E01001597,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001597,Two or more types of central heating,46,27,19
E09000011,Greenwich,E01001598,Electric (including storage heaters) central heating,21,15,6
E09000011,Greenwich,E01001598,Gas central heating,524,551,-27
E09000011,Greenwich,E01001598,No central heating,6,7,-1
E09000011,Greenwich,E01001598,Oil central heating,0,1,-1
E09000011,Greenwich,E01001598,Other central heating,10,14,-4
E09000011,Greenwich,E01001598,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001598,Two or more types of central heating,49,18,31
E09000011,Greenwich,E01001599,Electric (including storage heaters) central heating,16,12,4
E09000011,Greenwich,E01001599,Gas central heating,506,562,-56
E09000011,Greenwich,E01001599,No central heating,7,13,-6
E09000011,Greenwich,E01001599,Oil central heating,0,0,0
E09000011,Greenwich,E01001599,Other central heating,7,9,-2
E09000011,Greenwich,E01001599,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001599,Two or more types of central heating,62,19,43
E09000011,Greenwich,E01001600,Electric (including storage heaters) central heating,42,43,-1
E09000011,Greenwich,E01001600,Gas central heating,531,574,-43
E09000011,Greenwich,E01001600,No central heating,7,5,2
E09000011,Greenwich,E01001600,Oil central heating,0,0,0
E09000011,Greenwich,E01001600,Other central heating,7,17,-10
E09000011,Greenwich,E01001600,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001600,Two or more types of central heating,51,23,28
E09000011,Greenwich,E01001601,Electric (including storage heaters) central heating,20,3,17
E09000011,Greenwich,E01001601,Gas central heating,478,563,-85
E09000011,Greenwich,E01001601,No central heating,2,9,-7
E09000011,Greenwich,E01001601,Oil central heating,0,0,0
E09000011,Greenwich,E01001601,Other central heating,21,6,15
E09000011,Greenwich,E01001601,"Solid fuel (for example wood, coal) central heating",0,2,-2
E09000011,Greenwich,E01001601,Two or more types of central heating,48,18,30
E09000011,Greenwich,E01001602,Electric (including storage heaters) central heating,26,14,12
E09000011,Greenwich,E01001602,Gas central heating,585,648,-63
E09000011,Greenwich,E01001602,No central heating,8,15,-7
E09000011,Greenwich,E01001602,Oil central heating,1,0,1
E09000011,Greenwich,E01001602,Other central heating,11,17,-6
E09000011,Greenwich,E01001602,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001602,Two or more types of central heating,85,23,62
E09000011,Greenwich,E01001603,Electric (including storage heaters) central heating,25,9,16
E09000011,Greenwich,E01001603,Gas central heating,616,693,-77
E09000011,Greenwich,E01001603,No central heating,12,14,-2
E09000011,Greenwich,E01001603,Oil central heating,0,0,0
E09000011,Greenwich,E01001603,Other central heating,18,17,1
E09000011,Greenwich,E01001603,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001603,Two or more types of central heating,70,35,35
E09000011,Greenwich,E01001604,Electric (including storage heaters) central heating,43,12,31
E09000011,Greenwich,E01001604,Gas central heating,482,515,-33
E09000011,Greenwich,E01001604,No central heating,16,16,0
E09000011,Greenwich,E01001604,Oil central heating,0,0,0
E09000011,Greenwich,E01001604,Other central heating,11,7,4
E09000011,Greenwich,E01001604,"Solid fuel (for example wood, coal) central heating",1,1,0
E09000011,Greenwich,E01001604,Two or more types of central heating,48,17,31
E09000011,Greenwich,E01001605,Electric (including storage heaters) central heating,9,8,1
E09000011,Greenwich,E01001605,Gas central heating,509,538,-29
E09000011,Greenwich,E01001605,No central heating,6,10,-4
E09000011,Greenwich,E01001605,Oil central heating,1,0,1
E09000011,Greenwich,E01001605,Other central heating,7,4,3
E09000011,Greenwich,E01001605,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001605,Two or more types of central heating,39,11,28
E09000011,Greenwich,E01001606,Electric (including storage heaters) central heating,16,10,6
E09000011,Greenwich,E01001606,Gas central heating,522,565,-43
E09000011,Greenwich,E01001606,No central heating,7,21,-14
E09000011,Greenwich,E01001606,Oil central heating,0,0,0
E09000011,Greenwich,E01001606,Other central heating,5,4,1
E09000011,Greenwich,E01001606,"Solid fuel (for example wood, coal) central heating",1,1,0
E09000011,Greenwich,E01001606,Two or more types of central heating,54,17,37
E09000011,Greenwich,E01001607,Electric (including storage heaters) central heating,18,10,8
E09000011,Greenwich,E01001607,Gas central heating,582,554,28
E09000011,Greenwich,E01001607,No central heating,12,18,-6
E09000011,Greenwich,E01001607,Oil central heating,0,1,-1
E09000011,Greenwich,E01001607,Other central heating,8,5,3
E09000011,Greenwich,E01001607,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001607,Two or more types of central heating,55,16,39
E09000011,Greenwich,E01001608,Electric (including storage heaters) central heating,31,23,8
E09000011,Greenwich,E01001608,Gas central heating,482,530,-48
E09000011,Greenwich,E01001608,No central heating,11,12,-1
E09000011,Greenwich,E01001608,Oil central heating,1,1,0
E09000011,Greenwich,E01001608,Other central heating,15,6,9
E09000011,Greenwich,E01001608,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001608,Two or more types of central heating,37,20,17
E09000011,Greenwich,E01001609,Electric (including storage heaters) central heating,57,37,20
E09000011,Greenwich,E01001609,Gas central heating,591,652,-61
E09000011,Greenwich,E01001609,No central heating,15,14,1
E09000011,Greenwich,E01001609,Oil central heating,0,0,0
E09000011,Greenwich,E01001609,Other central heating,16,14,2
E09000011,Greenwich,E01001609,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001609,Two or more types of central heating,61,21,40
E09000011,Greenwich,E01001610,Electric (including storage heaters) central heating,44,46,-2
E09000011,Greenwich,E01001610,Gas central heating,598,612,-14
E09000011,Greenwich,E01001610,No central heating,10,17,-7
E09000011,Greenwich,E01001610,Oil central heating,0,0,0
E09000011,Greenwich,E01001610,Other central heating,10,7,3
E09000011,Greenwich,E01001610,"Solid fuel (for example wood, coal) central heating",0,2,-2
E09000011,Greenwich,E01001610,Two or more types of central heating,41,23,18
E09000011,Greenwich,E01001611,Electric (including storage heaters) central heating,23,40,-17
E09000011,Greenwich,E01001611,Gas central heating,587,627,-40
E09000011,Greenwich,E01001611,No central heating,10,32,-22
E09000011,Greenwich,E01001611,Oil central heating,0,0,0
E09000011,Greenwich,E01001611,Other central heating,35,28,7
E09000011,Greenwich,E01001611,"Solid fuel (for example wood, coal) central heating",1,2,-1
E09000011,Greenwich,E01001611,Two or more types of central heating,57,12,45
E09000011,Greenwich,E01001613,Electric (including storage heaters) central heating,93,63,30
E09000011,Greenwich,E01001613,Gas central heating,611,651,-40
E09000011,Greenwich,E01001613,No central heating,22,18,4
E09000011,Greenwich,E01001613,Oil central heating,2,0,2
E09000011,Greenwich,E01001613,Other central heating,22,12,10
E09000011,Greenwich,E01001613,"Solid fuel (for example wood, coal) central heating",1,0,1
E09000011,Greenwich,E01001613,Two or more types of central heating,50,31,19
E09000011,Greenwich,E01001614,Electric (including storage heaters) central heating,11,10,1
E09000011,Greenwich,E01001614,Gas central heating,487,497,-10
E09000011,Greenwich,E01001614,No central heating,3,6,-3
E09000011,Greenwich,E01001614,Oil central heating,0,0,0
E09000011,Greenwich,E01001614,Other central heating,6,3,3
E09000011,Greenwich,E01001614,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001614,Two or more types of central heating,40,14,26
E09000011,Greenwich,E01001615,Electric (including storage heaters) central heating,158,99,59
E09000011,Greenwich,E01001615,Gas central heating,613,599,14
E09000011,Greenwich,E01001615,No central heating,24,25,-1
E09000011,Greenwich,E01001615,Oil central heating,0,0,0
E09000011,Greenwich,E01001615,Other central heating,56,9,47
E09000011,Greenwich,E01001615,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001615,Two or more types of central heating,92,24,68
E09000011,Greenwich,E01001617,Electric (including storage heaters) central heating,66,59,7
E09000011,Greenwich,E01001617,Gas central heating,602,630,-28
E09000011,Greenwich,E01001617,No central heating,15,15,0
E09000011,Greenwich,E01001617,Oil central heating,0,2,-2
E09000011,Greenwich,E01001617,Other central heating,12,11,1
E09000011,Greenwich,E01001617,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001617,Two or more types of central heating,40,21,19
E09000011,Greenwich,E01001618,Electric (including storage heaters) central heating,36,27,9
E09000011,Greenwich,E01001618,Gas central heating,636,590,46
E09000011,Greenwich,E01001618,No central heating,5,8,-3
E09000011,Greenwich,E01001618,Oil central heating,0,0,0
E09000011,Greenwich,E01001618,Other central heating,9,6,3
E09000011,Greenwich,E01001618,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001618,Two or more types of central heating,70,17,53
E09000011,Greenwich,E01001619,Electric (including storage heaters) central heating,112,114,-2
E09000011,Greenwich,E01001619,Gas central heating,639,642,-3
E09000011,Greenwich,E01001619,No central heating,10,22,-12
E09000011,Greenwich,E01001619,Oil central heating,0,0,0
E09000011,Greenwich,E01001619,Other central heating,14,7,7
E09000011,Greenwich,E01001619,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001619,Two or more types of central heating,59,33,26
E09000011,Greenwich,E01001620,Electric (including storage heaters) central heating,13,9,4
E09000011,Greenwich,E01001620,Gas central heating,414,459,-45
E09000011,Greenwich,E01001620,No central heating,3,4,-1
E09000011,Greenwich,E01001620,Oil central heating,0,0,0
E09000011,Greenwich,E01001620,Other central heating,4,15,-11
E09000011,Greenwich,E01001620,"Solid fuel (for example wood, coal) central heating",1,1,0
E09000011,Greenwich,E01001620,Two or more types of central heating,64,17,47
E09000011,Greenwich,E01001621,Electric (including storage heaters) central heating,65,48,17
E09000011,Greenwich,E01001621,Gas central heating,455,479,-24
E09000011,Greenwich,E01001621,No central heating,14,22,-8
E09000011,Greenwich,E01001621,Oil central heating,1,2,-1
E09000011,Greenwich,E01001621,Other central heating,93,34,59
E09000011,Greenwich,E01001621,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001621,Two or more types of central heating,38,25,13
E09000011,Greenwich,E01001623,Electric (including storage heaters) central heating,49,48,1
E09000011,Greenwich,E01001623,Gas central heating,523,569,-46
E09000011,Greenwich,E01001623,No central heating,12,10,2
E09000011,Greenwich,E01001623,Oil central heating,0,1,-1
E09000011,Greenwich,E01001623,Other central heating,14,14,0
E09000011,Greenwich,E01001623,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001623,Two or more types of central heating,73,21,52
E09000011,Greenwich,E01001624,Electric (including storage heaters) central heating,11,9,2
E09000011,Greenwich,E01001624,Gas central heating,537,576,-39
E09000011,Greenwich,E01001624,No central heating,5,11,-6
E09000011,Greenwich,E01001624,Oil central heating,0,0,0
E09000011,Greenwich,E01001624,Other central heating,8,7,1
E09000011,Greenwich,E01001624,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001624,Two or more types of central heating,66,28,38
E09000011,Greenwich,E01001625,Electric (including storage heaters) central heating,23,13,10
E09000011,Greenwich,E01001625,Gas central heating,499,518,-19
E09000011,Greenwich,E01001625,No central heating,9,13,-4
E09000011,Greenwich,E01001625,Oil central heating,0,0,0
E09000011,Greenwich,E01001625,Other central heating,17,18,-1
E09000011,Greenwich,E01001625,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001625,Two or more types of central heating,72,24,48
E09000011,Greenwich,E01001629,Electric (including storage heaters) central heating,96,56,40
E09000011,Greenwich,E01001629,Gas central heating,588,660,-72
E09000011,Greenwich,E01001629,No central heating,20,18,2
E09000011,Greenwich,E01001629,Oil central heating,0,4,-4
E09000011,Greenwich,E01001629,Other central heating,47,55,-8
E09000011,Greenwich,E01001629,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001629,Two or more types of central heating,92,59,33
E09000011,Greenwich,E01001631,Electric (including storage heaters) central heating,113,85,28
E09000011,Greenwich,E01001631,Gas central heating,462,552,-90
E09000011,Greenwich,E01001631,No central heating,18,10,8
E09000011,Greenwich,E01001631,Oil central heating,1,1,0
E09000011,Greenwich,E01001631,Other central heating,112,76,36
E09000011,Greenwich,E01001631,"Solid fuel (for example wood, coal) central heating",0,2,-2
E09000011,Greenwich,E01001631,Two or more types of central heating,80,67,13
E09000011,Greenwich,E01001632,Electric (including storage heaters) central heating,50,23,27
E09000011,Greenwich,E01001632,Gas central heating,497,528,-31
E09000011,Greenwich,E01001632,No central heating,19,20,-1
E09000011,Greenwich,E01001632,Oil central heating,0,3,-3
E09000011,Greenwich,E01001632,Other central heating,19,20,-1
E09000011,Greenwich,E01001632,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001632,Two or more types of central heating,80,41,39
E09000011,Greenwich,E01001633,Electric (including storage heaters) central heating,130,104,26
E09000011,Greenwich,E01001633,Gas central heating,438,432,6
E09000011,Greenwich,E01001633,No central heating,23,12,11
E09000011,Greenwich,E01001633,Oil central heating,0,9,-9
E09000011,Greenwich,E01001633,Other central heating,96,60,36
E09000011,Greenwich,E01001633,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001633,Two or more types of central heating,82,35,47
E09000011,Greenwich,E01001634,Electric (including storage heaters) central heating,58,50,8
E09000011,Greenwich,E01001634,Gas central heating,440,499,-59
E09000011,Greenwich,E01001634,No central heating,16,11,5
E09000011,Greenwich,E01001634,Oil central heating,0,0,0
E09000011,Greenwich,E01001634,Other central heating,74,64,10
E09000011,Greenwich,E01001634,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001634,Two or more types of central heating,72,43,29
E09000011,Greenwich,E01001635,Electric (including storage heaters) central heating,32,16,16
E09000011,Greenwich,E01001635,Gas central heating,540,523,17
E09000011,Greenwich,E01001635,No central heating,11,11,0
E09000011,Greenwich,E01001635,Oil central heating,1,0,1
E09000011,Greenwich,E01001635,Other central heating,9,15,-6
E09000011,Greenwich,E01001635,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001635,Two or more types of central heating,46,53,-7
E09000011,Greenwich,E01001636,Electric (including storage heaters) central heating,51,31,20
E09000011,Greenwich,E01001636,Gas central heating,437,469,-32
E09000011,Greenwich,E01001636,No central heating,14,19,-5
E09000011,Greenwich,E01001636,Oil central heating,1,0,1
E09000011,Greenwich,E01001636,Other central heating,21,20,1
E09000011,Greenwich,E01001636,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001636,Two or more types of central heating,73,53,20
E09000011,Greenwich,E01001637,Electric (including storage heaters) central heating,30,32,-2
E09000011,Greenwich,E01001637,Gas central heating,553,582,-29
E09000011,Greenwich,E01001637,No central heating,11,19,-8
E09000011,Greenwich,E01001637,Oil central heating,0,1,-1
E09000011,Greenwich,E01001637,Other central heating,23,36,-13
E09000011,Greenwich,E01001637,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001637,Two or more types of central heating,72,36,36
E09000011,Greenwich,E01001638,Electric (including storage heaters) central heating,65,95,-30
E09000011,Greenwich,E01001638,Gas central heating,479,582,-103
E09000011,Greenwich,E01001638,No central heating,17,15,2
E09000011,Greenwich,E01001638,Oil central heating,2,0,2
E09000011,Greenwich,E01001638,Other central heating,36,63,-27
E09000011,Greenwich,E01001638,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001638,Two or more types of central heating,82,51,31
E09000011,Greenwich,E01001641,Electric (including storage heaters) central heating,112,49,63
E09000011,Greenwich,E01001641,Gas central heating,598,632,-34
E09000011,Greenwich,E01001641,No central heating,12,34,-22
E09000011,Greenwich,E01001641,Oil central heating,0,1,-1
E09000011,Greenwich,E01001641,Other central heating,25,24,1
E09000011,Greenwich,E01001641,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001641,Two or more types of central heating,68,39,29
E09000011,Greenwich,E01001642,Electric (including storage heaters) central heating,46,63,-17
E09000011,Greenwich,E01001642,Gas central heating,614,678,-64
E09000011,Greenwich,E01001642,No central heating,8,20,-12
E09000011,Greenwich,E01001642,Oil central heating,3,0,3
E09000011,Greenwich,E01001642,Other central heating,14,5,9
E09000011,Greenwich,E01001642,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001642,Two or more types of central heating,69,24,45
E09000011,Greenwich,E01001644,Electric (including storage heaters) central heating,182,132,50
E09000011,Greenwich,E01001644,Gas central heating,827,807,20
E09000011,Greenwich,E01001644,No central heating,24,38,-14
E09000011,Greenwich,E01001644,Oil central heating,1,1,0
E09000011,Greenwich,E01001644,Other central heating,44,10,34
E09000011,Greenwich,E01001644,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001644,Two or more types of central heating,100,34,66
E09000011,Greenwich,E01001645,Electric (including storage heaters) central heating,31,14,17
E09000011,Greenwich,E01001645,Gas central heating,578,513,65
E09000011,Greenwich,E01001645,No central heating,11,8,3
E09000011,Greenwich,E01001645,Oil central heating,0,0,0
E09000011,Greenwich,E01001645,Other central heating,18,21,-3
E09000011,Greenwich,E01001645,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001645,Two or more types of central heating,70,26,44
E09000011,Greenwich,E01001646,Electric (including storage heaters) central heating,227,208,19
E09000011,Greenwich,E01001646,Gas central heating,710,830,-120
E09000011,Greenwich,E01001646,No central heating,27,28,-1
E09000011,Greenwich,E01001646,Oil central heating,0,2,-2
E09000011,Greenwich,E01001646,Other central heating,60,48,12
E09000011,Greenwich,E01001646,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001646,Two or more types of central heating,107,63,44
E09000011,Greenwich,E01001647,Electric (including storage heaters) central heating,22,21,1
E09000011,Greenwich,E01001647,Gas central heating,464,498,-34
E09000011,Greenwich,E01001647,No central heating,7,11,-4
E09000011,Greenwich,E01001647,Oil central heating,0,0,0
E09000011,Greenwich,E01001647,Other central heating,12,13,-1
E09000011,Greenwich,E01001647,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001647,Two or more types of central heating,61,30,31
E09000011,Greenwich,E01001648,Electric (including storage heaters) central heating,32,34,-2
E09000011,Greenwich,E01001648,Gas central heating,557,757,-200
E09000011,Greenwich,E01001648,No central heating,13,5,8
E09000011,Greenwich,E01001648,Oil central heating,0,1,-1
E09000011,Greenwich,E01001648,Other central heating,27,32,-5
E09000011,Greenwich,E01001648,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001648,Two or more types of central heating,61,32,29
E09000011,Greenwich,E01001649,Electric (including storage heaters) central heating,24,12,12
E09000011,Greenwich,E01001649,Gas central heating,477,506,-29
E09000011,Greenwich,E01001649,No central heating,21,14,7
E09000011,Greenwich,E01001649,Oil central heating,0,0,0
E09000011,Greenwich,E01001649,Other central heating,11,20,-9
E09000011,Greenwich,E01001649,"Solid fuel (for example wood, coal) central heating",0,0,0
E09000011,Greenwich,E01001649,Two or more types of central heating,40,17,23
E09000011,Greenwich,E01001650,Electric (including storage heaters) central heating,15,9,6
E09000011,Greenwich,E01001650,Gas central heating,516,545,-29
E09000011,Greenwich,E01001650,No central heating,11,16,-5
E09000011,Greenwich,E01001650,Oil central heating,0,0,0
E09000011,Greenwich,E01001650,Other central heating,15,9,6
E09000011,Greenwich,E01001650,"Solid fuel (for example wood, coal) central heating",0,1,-1
E09000011,Greenwich,E01001650,Two or more types of central heating,59,35,24
E09000011,Greenwich,E01001651,Electric (including storage heaters) central heating,31,16,15
E09000011,Greenwich,E01001651,Gas central heating,600,659,-59
E09000011,Greenwich,E01001651,No central heating,10,12,-2
E09000011,Greenwich,E01001651,Oil central heating,0,0,0
