lad22cd,lad22nm,category,count_21
E09000002,Barking and Dagenham,Middle East and Asia: Southern Asia: India,3435
E09000002,Barking and Dagenham,Middle East and Asia: Southern Asia: Pakistan,2523
E09000002,Barking and Dagenham,Middle East and Asia: Southern Asia: Sri Lanka,252
E09000002,Barking and Dagenham,Middle East and Asia: Southern Asia: Other Southern Asia,140
E09000002,Barking and Dagenham,Middle East and Asia: South-East Asia: Malaysia,117
E09000002,Barking and Dagenham,Middle East and Asia: South-East Asia: Philippines,229
E09000002,Barking and Dagenham,Middle East and Asia: South-East Asia: Singapore,13
E09000002,Barking and Dagenham,Middle East and Asia: South-East Asia: Other South-East Asia,99
E09000002,Barking and Dagenham,Middle East and Asia: Central Asia,25
E09000002,Barking and Dagenham,The Americas and the Caribbean: North America: Canada,44
E09000002,Barking and Dagenham,The Americas and the Caribbean: North America: United States,141
E09000002,Barking and Dagenham,The Americas and the Caribbean: Central America,13
E09000002,Barking and Dagenham,The Americas and the Caribbean: South America,264
E09000002,Barking and Dagenham,The Americas and the Caribbean: The Caribbean: Jamaica,254
E09000002,Barking and Dagenham,The Americas and the Caribbean: The Caribbean: Other Caribbean,187
E09000002,Barking and Dagenham,Antarctica and Oceania: Australasia: Australia,27
E09000002,Barking and Dagenham,Antarctica and Oceania: Australasia: New Zealand,29
E09000002,Barking and Dagenham,Antarctica and Oceania: Other Antarctica and Oceania,4
E09000002,Barking and Dagenham,British Overseas Territories,0
E09000002,Barking and Dagenham,No passport held,21497
E09000003,Barnet,Europe: United Kingdom,282058
E09000003,Barnet,Europe: Ireland,5787
E09000003,Barnet,Europe: Other Europe: EU Member countries: France,2529
E09000003,Barnet,Europe: Other Europe: EU Member countries: Germany,1612
E09000003,Barnet,Europe: Other Europe: EU Member countries: Italy,5557
E09000003,Barnet,Europe: Other Europe: EU Member countries: Portugal,3768
E09000003,Barnet,Europe: Other Europe: EU Member countries: Spain,2771
E09000003,Barnet,Europe: Other Europe: EU Member countries: Lithuania,1317
E09000003,Barnet,Europe: Other Europe: EU Member countries: Poland,7639
E09000003,Barnet,Europe: Other Europe: EU Member countries: Romania,13297
E09000003,Barnet,Europe: Other Europe: EU Member countries: Other EU countries,15830
E09000003,Barnet,Europe: Other Europe: Rest of Europe: Turkey,1042
E09000003,Barnet,Europe: Other Europe: Rest of Europe: Other Europe,3727
E09000003,Barnet,Africa: North Africa,852
E09000003,Barnet,Africa: Central and Western Africa: Ghana,659
E09000003,Barnet,Africa: Central and Western Africa: Nigeria,1381
E09000003,Barnet,Africa: Central and Western Africa: Other Central and Western Africa,390
E09000003,Barnet,Africa: South and Eastern Africa: Kenya,216
E09000003,Barnet,Africa: South and Eastern Africa: Somalia,46
E09000003,Barnet,Africa: South and Eastern Africa: South Africa,531
E09000003,Barnet,Africa: South and Eastern Africa: Zimbabwe,172
E09000003,Barnet,Africa: South and Eastern Africa: Other South and Eastern Africa,538
E09000003,Barnet,Middle East and Asia: Middle East: Iran,1650
E09000003,Barnet,Middle East and Asia: Middle East: Iraq,153
E09000003,Barnet,Middle East and Asia: Middle East: Other Middle East,1510
E09000003,Barnet,Middle East and Asia: Eastern Asia: China,1586
E09000003,Barnet,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),344
E09000003,Barnet,Middle East and Asia: Eastern Asia: Japan,1898
E09000003,Barnet,Middle East and Asia: Eastern Asia: Other Eastern Asia,462
E09000003,Barnet,Middle East and Asia: Southern Asia: Afghanistan,574
E09000003,Barnet,Middle East and Asia: Southern Asia: Bangladesh,217
E09000003,Barnet,Middle East and Asia: Southern Asia: India,3007
E09000003,Barnet,Middle East and Asia: Southern Asia: Pakistan,648
E09000003,Barnet,Middle East and Asia: Southern Asia: Sri Lanka,533
E09000003,Barnet,Middle East and Asia: Southern Asia: Other Southern Asia,358
E09000003,Barnet,Middle East and Asia: South-East Asia: Malaysia,841
E09000003,Barnet,Middle East and Asia: South-East Asia: Philippines,1520
E09000003,Barnet,Middle East and Asia: South-East Asia: Singapore,169
E09000003,Barnet,Middle East and Asia: South-East Asia: Other South-East Asia,432
E09000003,Barnet,Middle East and Asia: Central Asia,192
E09000003,Barnet,The Americas and the Caribbean: North America: Canada,443
E09000003,Barnet,The Americas and the Caribbean: North America: United States,1431
E09000003,Barnet,The Americas and the Caribbean: Central America,112
E09000003,Barnet,The Americas and the Caribbean: South America,1608
E09000003,Barnet,The Americas and the Caribbean: The Caribbean: Jamaica,152
E09000003,Barnet,The Americas and the Caribbean: The Caribbean: Other Caribbean,158
E09000003,Barnet,Antarctica and Oceania: Australasia: Australia,627
E09000003,Barnet,Antarctica and Oceania: Australasia: New Zealand,194
E09000003,Barnet,Antarctica and Oceania: Other Antarctica and Oceania,19
E09000003,Barnet,British Overseas Territories,3
E09000003,Barnet,No passport held,16789
E09000004,Bexley,Europe: United Kingdom,197062
E09000004,Bexley,Europe: Ireland,2052
E09000004,Bexley,Europe: Other Europe: EU Member countries: France,714
E09000004,Bexley,Europe: Other Europe: EU Member countries: Germany,545
E09000004,Bexley,Europe: Other Europe: EU Member countries: Italy,1439
E09000004,Bexley,Europe: Other Europe: EU Member countries: Portugal,789
E09000004,Bexley,Europe: Other Europe: EU Member countries: Spain,594
E09000004,Bexley,Europe: Other Europe: EU Member countries: Lithuania,1498
E09000004,Bexley,Europe: Other Europe: EU Member countries: Poland,1976
E09000004,Bexley,Europe: Other Europe: EU Member countries: Romania,2668
E09000004,Bexley,Europe: Other Europe: EU Member countries: Other EU countries,3765
E09000004,Bexley,Europe: Other Europe: Rest of Europe: Turkey,199
E09000004,Bexley,Europe: Other Europe: Rest of Europe: Other Europe,695
E09000004,Bexley,Africa: North Africa,105
E09000004,Bexley,Africa: Central and Western Africa: Ghana,473
E09000004,Bexley,Africa: Central and Western Africa: Nigeria,3294
E09000004,Bexley,Africa: Central and Western Africa: Other Central and Western Africa,245
E09000004,Bexley,Africa: South and Eastern Africa: Kenya,42
E09000004,Bexley,Africa: South and Eastern Africa: Somalia,1
E09000004,Bexley,Africa: South and Eastern Africa: South Africa,172
E09000004,Bexley,Africa: South and Eastern Africa: Zimbabwe,165
E09000004,Bexley,Africa: South and Eastern Africa: Other South and Eastern Africa,208
E09000004,Bexley,Middle East and Asia: Middle East: Iran,15
E09000004,Bexley,Middle East and Asia: Middle East: Iraq,18
E09000004,Bexley,Middle East and Asia: Middle East: Other Middle East,31
E09000004,Bexley,Middle East and Asia: Eastern Asia: China,515
E09000004,Bexley,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),20
E09000004,Bexley,Middle East and Asia: Eastern Asia: Japan,85
E09000004,Bexley,Middle East and Asia: Eastern Asia: Other Eastern Asia,33
E09000004,Bexley,Middle East and Asia: Southern Asia: Afghanistan,55
E09000004,Bexley,Middle East and Asia: Southern Asia: Bangladesh,194
E09000004,Bexley,Middle East and Asia: Southern Asia: India,1797
E09000004,Bexley,Middle East and Asia: Southern Asia: Pakistan,197
E09000004,Bexley,Middle East and Asia: Southern Asia: Sri Lanka,296
E09000004,Bexley,Middle East and Asia: Southern Asia: Other Southern Asia,548
E09000004,Bexley,Middle East and Asia: South-East Asia: Malaysia,146
E09000004,Bexley,Middle East and Asia: South-East Asia: Philippines,141
E09000004,Bexley,Middle East and Asia: South-East Asia: Singapore,30
E09000004,Bexley,Middle East and Asia: South-East Asia: Other South-East Asia,152
E09000004,Bexley,Middle East and Asia: Central Asia,91
E09000004,Bexley,The Americas and the Caribbean: North America: Canada,90
E09000004,Bexley,The Americas and the Caribbean: North America: United States,235
E09000004,Bexley,The Americas and the Caribbean: Central America,18
E09000004,Bexley,The Americas and the Caribbean: South America,328
E09000004,Bexley,The Americas and the Caribbean: The Caribbean: Jamaica,124
E09000004,Bexley,The Americas and the Caribbean: The Caribbean: Other Caribbean,79
E09000004,Bexley,Antarctica and Oceania: Australasia: Australia,116
E09000004,Bexley,Antarctica and Oceania: Australasia: New Zealand,60
E09000004,Bexley,Antarctica and Oceania: Other Antarctica and Oceania,5
E09000004,Bexley,British Overseas Territories,2
E09000004,Bexley,No passport held,22353
E09000005,Brent,Europe: United Kingdom,217300
E09000005,Brent,Europe: Ireland,7208
E09000005,Brent,Europe: Other Europe: EU Member countries: France,2859
E09000005,Brent,Europe: Other Europe: EU Member countries: Germany,1323
E09000005,Brent,Europe: Other Europe: EU Member countries: Italy,6976
E09000005,Brent,Europe: Other Europe: EU Member countries: Portugal,14218
E09000005,Brent,Europe: Other Europe: EU Member countries: Spain,3883
E09000005,Brent,Europe: Other Europe: EU Member countries: Lithuania,915
E09000005,Brent,Europe: Other Europe: EU Member countries: Poland,7251
E09000005,Brent,Europe: Other Europe: EU Member countries: Romania,17849
E09000005,Brent,Europe: Other Europe: EU Member countries: Other EU countries,11459
E09000005,Brent,Europe: Other Europe: Rest of Europe: Turkey,299
E09000005,Brent,Europe: Other Europe: Rest of Europe: Other Europe,1958
E09000005,Brent,Africa: North Africa,1248
E09000005,Brent,Africa: Central and Western Africa: Ghana,704
E09000005,Brent,Africa: Central and Western Africa: Nigeria,774
E09000005,Brent,Africa: Central and Western Africa: Other Central and Western Africa,298
E09000005,Brent,Africa: South and Eastern Africa: Kenya,137
E09000005,Brent,Africa: South and Eastern Africa: Somalia,88
E09000005,Brent,Africa: South and Eastern Africa: South Africa,162
E09000005,Brent,Africa: South and Eastern Africa: Zimbabwe,82
E09000005,Brent,Africa: South and Eastern Africa: Other South and Eastern Africa,407
E09000005,Brent,Middle East and Asia: Middle East: Iran,306
E09000005,Brent,Middle East and Asia: Middle East: Iraq,260
E09000005,Brent,Middle East and Asia: Middle East: Other Middle East,1182
E09000005,Brent,Middle East and Asia: Eastern Asia: China,816
E09000005,Brent,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),128
E09000005,Brent,Middle East and Asia: Eastern Asia: Japan,297
E09000005,Brent,Middle East and Asia: Eastern Asia: Other Eastern Asia,158
E09000005,Brent,Middle East and Asia: Southern Asia: Afghanistan,524
E09000005,Brent,Middle East and Asia: Southern Asia: Bangladesh,144
E09000005,Brent,Middle East and Asia: Southern Asia: India,11812
E09000005,Brent,Middle East and Asia: Southern Asia: Pakistan,1275
E09000005,Brent,Middle East and Asia: Southern Asia: Sri Lanka,1089
E09000005,Brent,Middle East and Asia: Southern Asia: Other Southern Asia,818
E09000005,Brent,Middle East and Asia: South-East Asia: Malaysia,433
E09000005,Brent,Middle East and Asia: South-East Asia: Philippines,1643
E09000005,Brent,Middle East and Asia: South-East Asia: Singapore,109
E09000005,Brent,Middle East and Asia: South-East Asia: Other South-East Asia,344
E09000005,Brent,Middle East and Asia: Central Asia,51
E09000005,Brent,The Americas and the Caribbean: North America: Canada,305
E09000005,Brent,The Americas and the Caribbean: North America: United States,876
E09000005,Brent,The Americas and the Caribbean: Central America,110
E09000005,Brent,The Americas and the Caribbean: South America,3074
E09000005,Brent,The Americas and the Caribbean: The Caribbean: Jamaica,1008
E09000005,Brent,The Americas and the Caribbean: The Caribbean: Other Caribbean,352
E09000005,Brent,Antarctica and Oceania: Australasia: Australia,526
E09000005,Brent,Antarctica and Oceania: Australasia: New Zealand,248
E09000005,Brent,Antarctica and Oceania: Other Antarctica and Oceania,19
E09000005,Brent,British Overseas Territories,2
E09000005,Brent,No passport held,14503
E09000006,Bromley,Europe: United Kingdom,271017
E09000006,Bromley,Europe: Ireland,3486
E09000006,Bromley,Europe: Other Europe: EU Member countries: France,1391
E09000006,Bromley,Europe: Other Europe: EU Member countries: Germany,835
E09000006,Bromley,Europe: Other Europe: EU Member countries: Italy,2434
E09000006,Bromley,Europe: Other Europe: EU Member countries: Portugal,1404
E09000006,Bromley,Europe: Other Europe: EU Member countries: Spain,1429
E09000006,Bromley,Europe: Other Europe: EU Member countries: Lithuania,1310
E09000006,Bromley,Europe: Other Europe: EU Member countries: Poland,2507
E09000006,Bromley,Europe: Other Europe: EU Member countries: Romania,2191
E09000006,Bromley,Europe: Other Europe: EU Member countries: Other EU countries,5253
E09000006,Bromley,Europe: Other Europe: Rest of Europe: Turkey,405
E09000006,Bromley,Europe: Other Europe: Rest of Europe: Other Europe,1225
E09000006,Bromley,Africa: North Africa,233
E09000006,Bromley,Africa: Central and Western Africa: Ghana,314
E09000006,Bromley,Africa: Central and Western Africa: Nigeria,1134
E09000006,Bromley,Africa: Central and Western Africa: Other Central and Western Africa,226
E09000006,Bromley,Africa: South and Eastern Africa: Kenya,55
E09000006,Bromley,Africa: South and Eastern Africa: Somalia,7
E09000006,Bromley,Africa: South and Eastern Africa: South Africa,395
E09000006,Bromley,Africa: South and Eastern Africa: Zimbabwe,195
E09000006,Bromley,Africa: South and Eastern Africa: Other South and Eastern Africa,207
E09000006,Bromley,Middle East and Asia: Middle East: Iran,70
E09000006,Bromley,Middle East and Asia: Middle East: Iraq,8
E09000006,Bromley,Middle East and Asia: Middle East: Other Middle East,95
E09000006,Bromley,Middle East and Asia: Eastern Asia: China,862
E09000006,Bromley,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),113
E09000006,Bromley,Middle East and Asia: Eastern Asia: Japan,328
E09000006,Bromley,Middle East and Asia: Eastern Asia: Other Eastern Asia,61
E09000006,Bromley,Middle East and Asia: Southern Asia: Afghanistan,31
E09000006,Bromley,Middle East and Asia: Southern Asia: Bangladesh,150
E09000006,Bromley,Middle East and Asia: Southern Asia: India,2633
E09000006,Bromley,Middle East and Asia: Southern Asia: Pakistan,246
E09000006,Bromley,Middle East and Asia: Southern Asia: Sri Lanka,300
E09000006,Bromley,Middle East and Asia: Southern Asia: Other Southern Asia,79
E09000006,Bromley,Middle East and Asia: South-East Asia: Malaysia,312
E09000006,Bromley,Middle East and Asia: South-East Asia: Philippines,652
E09000006,Bromley,Middle East and Asia: South-East Asia: Singapore,90
E09000006,Bromley,Middle East and Asia: South-East Asia: Other South-East Asia,147
E09000006,Bromley,Middle East and Asia: Central Asia,32
E09000006,Bromley,The Americas and the Caribbean: North America: Canada,264
E09000006,Bromley,The Americas and the Caribbean: North America: United States,655
E09000006,Bromley,The Americas and the Caribbean: Central America,53
E09000006,Bromley,The Americas and the Caribbean: South America,1042
E09000006,Bromley,The Americas and the Caribbean: The Caribbean: Jamaica,474
E09000006,Bromley,The Americas and the Caribbean: The Caribbean: Other Caribbean,132
E09000006,Bromley,Antarctica and Oceania: Australasia: Australia,457
E09000006,Bromley,Antarctica and Oceania: Australasia: New Zealand,229
E09000006,Bromley,Antarctica and Oceania: Other Antarctica and Oceania,1
E09000006,Bromley,British Overseas Territories,1
E09000006,Bromley,No passport held,22817
E09000007,Camden,Europe: United Kingdom,146556
E09000007,Camden,Europe: Ireland,3862
E09000007,Camden,Europe: Other Europe: EU Member countries: France,5594
E09000007,Camden,Europe: Other Europe: EU Member countries: Germany,2101
E09000007,Camden,Europe: Other Europe: EU Member countries: Italy,4836
E09000007,Camden,Europe: Other Europe: EU Member countries: Portugal,1692
E09000007,Camden,Europe: Other Europe: EU Member countries: Spain,2668
E09000007,Camden,Europe: Other Europe: EU Member countries: Lithuania,473
E09000007,Camden,Europe: Other Europe: EU Member countries: Poland,1562
E09000007,Camden,Europe: Other Europe: EU Member countries: Romania,993
E09000007,Camden,Europe: Other Europe: EU Member countries: Other EU countries,7694
E09000007,Camden,Europe: Other Europe: Rest of Europe: Turkey,585
E09000007,Camden,Europe: Other Europe: Rest of Europe: Other Europe,2284
E09000007,Camden,Africa: North Africa,561
E09000007,Camden,Africa: Central and Western Africa: Ghana,145
E09000007,Camden,Africa: Central and Western Africa: Nigeria,307
E09000007,Camden,Africa: Central and Western Africa: Other Central and Western Africa,137
E09000007,Camden,Africa: South and Eastern Africa: Kenya,43
E09000007,Camden,Africa: South and Eastern Africa: Somalia,30
E09000007,Camden,Africa: South and Eastern Africa: South Africa,377
E09000007,Camden,Africa: South and Eastern Africa: Zimbabwe,23
E09000007,Camden,Africa: South and Eastern Africa: Other South and Eastern Africa,195
E09000007,Camden,Middle East and Asia: Middle East: Iran,243
E09000007,Camden,Middle East and Asia: Middle East: Iraq,30
E09000007,Camden,Middle East and Asia: Middle East: Other Middle East,999
E09000007,Camden,Middle East and Asia: Eastern Asia: China,2273
E09000007,Camden,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),351
E09000007,Camden,Middle East and Asia: Eastern Asia: Japan,1472
E09000007,Camden,Middle East and Asia: Eastern Asia: Other Eastern Asia,566
E09000007,Camden,Middle East and Asia: Southern Asia: Afghanistan,50
E09000007,Camden,Middle East and Asia: Southern Asia: Bangladesh,753
E09000007,Camden,Middle East and Asia: Southern Asia: India,1606
E09000007,Camden,Middle East and Asia: Southern Asia: Pakistan,233
E09000007,Camden,Middle East and Asia: Southern Asia: Sri Lanka,74
E09000007,Camden,Middle East and Asia: Southern Asia: Other Southern Asia,39
E09000007,Camden,Middle East and Asia: South-East Asia: Malaysia,751
E09000007,Camden,Middle East and Asia: South-East Asia: Philippines,904
E09000007,Camden,Middle East and Asia: South-East Asia: Singapore,480
E09000007,Camden,Middle East and Asia: South-East Asia: Other South-East Asia,382
E09000007,Camden,Middle East and Asia: Central Asia,111
E09000007,Camden,The Americas and the Caribbean: North America: Canada,1024
E09000007,Camden,The Americas and the Caribbean: North America: United States,3968
E09000007,Camden,The Americas and the Caribbean: Central America,240
E09000007,Camden,The Americas and the Caribbean: South America,1356
E09000007,Camden,The Americas and the Caribbean: The Caribbean: Jamaica,63
E09000007,Camden,The Americas and the Caribbean: The Caribbean: Other Caribbean,141
E09000007,Camden,Antarctica and Oceania: Australasia: Australia,1384
E09000007,Camden,Antarctica and Oceania: Australasia: New Zealand,437
E09000007,Camden,Antarctica and Oceania: Other Antarctica and Oceania,3
E09000007,Camden,British Overseas Territories,4
E09000007,Camden,No passport held,7475
E09000008,Croydon,Europe: United Kingdom,291151
E09000008,Croydon,Europe: Ireland,3830
E09000008,Croydon,Europe: Other Europe: EU Member countries: France,2368
E09000008,Croydon,Europe: Other Europe: EU Member countries: Germany,1546
E09000008,Croydon,Europe: Other Europe: EU Member countries: Italy,4968
E09000008,Croydon,Europe: Other Europe: EU Member countries: Portugal,4836
E09000008,Croydon,Europe: Other Europe: EU Member countries: Spain,3618
E09000008,Croydon,Europe: Other Europe: EU Member countries: Lithuania,1174
E09000008,Croydon,Europe: Other Europe: EU Member countries: Poland,7845
E09000008,Croydon,Europe: Other Europe: EU Member countries: Romania,5115
E09000008,Croydon,Europe: Other Europe: EU Member countries: Other EU countries,8606
E09000008,Croydon,Europe: Other Europe: Rest of Europe: Turkey,298
E09000008,Croydon,Europe: Other Europe: Rest of Europe: Other Europe,1351
E09000008,Croydon,Africa: North Africa,351
E09000008,Croydon,Africa: Central and Western Africa: Ghana,2512
E09000008,Croydon,Africa: Central and Western Africa: Nigeria,2236
E09000008,Croydon,Africa: Central and Western Africa: Other Central and Western Africa,839
E09000008,Croydon,Africa: South and Eastern Africa: Kenya,125
E09000008,Croydon,Africa: South and Eastern Africa: Somalia,39
E09000008,Croydon,Africa: South and Eastern Africa: South Africa,352
E09000008,Croydon,Africa: South and Eastern Africa: Zimbabwe,337
E09000008,Croydon,Africa: South and Eastern Africa: Other South and Eastern Africa,1179
E09000008,Croydon,Middle East and Asia: Middle East: Iran,107
E09000008,Croydon,Middle East and Asia: Middle East: Iraq,77
E09000008,Croydon,Middle East and Asia: Middle East: Other Middle East,151
E09000008,Croydon,Middle East and Asia: Eastern Asia: China,579
E09000008,Croydon,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),92
E09000008,Croydon,Middle East and Asia: Eastern Asia: Japan,264
E09000008,Croydon,Middle East and Asia: Eastern Asia: Other Eastern Asia,128
E09000008,Croydon,Middle East and Asia: Southern Asia: Afghanistan,316
E09000008,Croydon,Middle East and Asia: Southern Asia: Bangladesh,304
E09000008,Croydon,Middle East and Asia: Southern Asia: India,5409
E09000008,Croydon,Middle East and Asia: Southern Asia: Pakistan,1810
E09000008,Croydon,Middle East and Asia: Southern Asia: Sri Lanka,1003
E09000008,Croydon,Middle East and Asia: Southern Asia: Other Southern Asia,95
E09000008,Croydon,Middle East and Asia: South-East Asia: Malaysia,301
E09000008,Croydon,Middle East and Asia: South-East Asia: Philippines,430
E09000008,Croydon,Middle East and Asia: South-East Asia: Singapore,78
E09000008,Croydon,Middle East and Asia: South-East Asia: Other South-East Asia,254
E09000008,Croydon,Middle East and Asia: Central Asia,53
E09000008,Croydon,The Americas and the Caribbean: North America: Canada,271
E09000008,Croydon,The Americas and the Caribbean: North America: United States,614
E09000008,Croydon,The Americas and the Caribbean: Central America,96
E09000008,Croydon,The Americas and the Caribbean: South America,1855
E09000008,Croydon,The Americas and the Caribbean: The Caribbean: Jamaica,2155
E09000008,Croydon,The Americas and the Caribbean: The Caribbean: Other Caribbean,471
E09000008,Croydon,Antarctica and Oceania: Australasia: Australia,325
E09000008,Croydon,Antarctica and Oceania: Australasia: New Zealand,206
E09000008,Croydon,Antarctica and Oceania: Other Antarctica and Oceania,1
E09000008,Croydon,British Overseas Territories,8
E09000008,Croydon,No passport held,28590
E09000009,Ealing,Europe: United Kingdom,244675
E09000009,Ealing,Europe: Ireland,6649
E09000009,Ealing,Europe: Other Europe: EU Member countries: France,3186
E09000009,Ealing,Europe: Other Europe: EU Member countries: Germany,1639
E09000009,Ealing,Europe: Other Europe: EU Member countries: Italy,6726
E09000009,Ealing,Europe: Other Europe: EU Member countries: Portugal,9113
E09000009,Ealing,Europe: Other Europe: EU Member countries: Spain,3201
E09000009,Ealing,Europe: Other Europe: EU Member countries: Lithuania,1337
E09000009,Ealing,Europe: Other Europe: EU Member countries: Poland,18242
E09000009,Ealing,Europe: Other Europe: EU Member countries: Romania,5400
E09000009,Ealing,Europe: Other Europe: EU Member countries: Other EU countries,11968
E09000009,Ealing,Europe: Other Europe: Rest of Europe: Turkey,373
E09000009,Ealing,Europe: Other Europe: Rest of Europe: Other Europe,2739
E09000009,Ealing,Africa: North Africa,1114
E09000009,Ealing,Africa: Central and Western Africa: Ghana,318
E09000009,Ealing,Africa: Central and Western Africa: Nigeria,553
E09000009,Ealing,Africa: Central and Western Africa: Other Central and Western Africa,188
E09000009,Ealing,Africa: South and Eastern Africa: Kenya,133
E09000009,Ealing,Africa: South and Eastern Africa: Somalia,73
E09000009,Ealing,Africa: South and Eastern Africa: South Africa,358
E09000009,Ealing,Africa: South and Eastern Africa: Zimbabwe,62
E09000009,Ealing,Africa: South and Eastern Africa: Other South and Eastern Africa,388
E09000009,Ealing,Middle East and Asia: Middle East: Iran,513
E09000009,Ealing,Middle East and Asia: Middle East: Iraq,246
E09000009,Ealing,Middle East and Asia: Middle East: Other Middle East,1668
E09000009,Ealing,Middle East and Asia: Eastern Asia: China,857
E09000009,Ealing,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),179
E09000009,Ealing,Middle East and Asia: Eastern Asia: Japan,2887
E09000009,Ealing,Middle East and Asia: Eastern Asia: Other Eastern Asia,286
E09000009,Ealing,Middle East and Asia: Southern Asia: Afghanistan,656
E09000009,Ealing,Middle East and Asia: Southern Asia: Bangladesh,585
E09000009,Ealing,Middle East and Asia: Southern Asia: India,12104
E09000009,Ealing,Middle East and Asia: Southern Asia: Pakistan,2005
E09000009,Ealing,Middle East and Asia: Southern Asia: Sri Lanka,1272
E09000009,Ealing,Middle East and Asia: Southern Asia: Other Southern Asia,1482
E09000009,Ealing,Middle East and Asia: South-East Asia: Malaysia,623
E09000009,Ealing,Middle East and Asia: South-East Asia: Philippines,686
E09000009,Ealing,Middle East and Asia: South-East Asia: Singapore,162
E09000009,Ealing,Middle East and Asia: South-East Asia: Other South-East Asia,318
E09000009,Ealing,Middle East and Asia: Central Asia,51
E09000009,Ealing,The Americas and the Caribbean: North America: Canada,444
E09000009,Ealing,The Americas and the Caribbean: North America: United States,1157
E09000009,Ealing,The Americas and the Caribbean: Central America,104
E09000009,Ealing,The Americas and the Caribbean: South America,1395
E09000009,Ealing,The Americas and the Caribbean: The Caribbean: Jamaica,342
E09000009,Ealing,The Americas and the Caribbean: The Caribbean: Other Caribbean,350
E09000009,Ealing,Antarctica and Oceania: Australasia: Australia,716
E09000009,Ealing,Antarctica and Oceania: Australasia: New Zealand,401
E09000009,Ealing,Antarctica and Oceania: Other Antarctica and Oceania,13
E09000009,Ealing,British Overseas Territories,6
E09000009,Ealing,No passport held,17171
E09000010,Enfield,Europe: United Kingdom,243478
E09000010,Enfield,Europe: Ireland,4224
E09000010,Enfield,Europe: Other Europe: EU Member countries: France,1167
E09000010,Enfield,Europe: Other Europe: EU Member countries: Germany,728
E09000010,Enfield,Europe: Other Europe: EU Member countries: Italy,4249
E09000010,Enfield,Europe: Other Europe: EU Member countries: Portugal,2124
E09000010,Enfield,Europe: Other Europe: EU Member countries: Spain,1996
E09000010,Enfield,Europe: Other Europe: EU Member countries: Lithuania,959
E09000010,Enfield,Europe: Other Europe: EU Member countries: Poland,5998
E09000010,Enfield,Europe: Other Europe: EU Member countries: Romania,6620
E09000010,Enfield,Europe: Other Europe: EU Member countries: Other EU countries,19284
E09000010,Enfield,Europe: Other Europe: Rest of Europe: Turkey,3734
E09000010,Enfield,Europe: Other Europe: Rest of Europe: Other Europe,3066
E09000010,Enfield,Africa: North Africa,372
E09000010,Enfield,Africa: Central and Western Africa: Ghana,1764
E09000010,Enfield,Africa: Central and Western Africa: Nigeria,1185
E09000010,Enfield,Africa: Central and Western Africa: Other Central and Western Africa,586
E09000010,Enfield,Africa: South and Eastern Africa: Kenya,76
E09000010,Enfield,Africa: South and Eastern Africa: Somalia,56
E09000010,Enfield,Africa: South and Eastern Africa: South Africa,141
E09000010,Enfield,Africa: South and Eastern Africa: Zimbabwe,131
E09000010,Enfield,Africa: South and Eastern Africa: Other South and Eastern Africa,1080
E09000010,Enfield,Middle East and Asia: Middle East: Iran,200
E09000010,Enfield,Middle East and Asia: Middle East: Iraq,36
E09000010,Enfield,Middle East and Asia: Middle East: Other Middle East,169
E09000010,Enfield,Middle East and Asia: Eastern Asia: China,377
E09000010,Enfield,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),44
E09000010,Enfield,Middle East and Asia: Eastern Asia: Japan,164
E09000010,Enfield,Middle East and Asia: Eastern Asia: Other Eastern Asia,51
E09000010,Enfield,Middle East and Asia: Southern Asia: Afghanistan,108
E09000010,Enfield,Middle East and Asia: Southern Asia: Bangladesh,647
E09000010,Enfield,Middle East and Asia: Southern Asia: India,791
E09000010,Enfield,Middle East and Asia: Southern Asia: Pakistan,318
E09000010,Enfield,Middle East and Asia: Southern Asia: Sri Lanka,429
E09000010,Enfield,Middle East and Asia: Southern Asia: Other Southern Asia,31
E09000010,Enfield,Middle East and Asia: South-East Asia: Malaysia,252
E09000010,Enfield,Middle East and Asia: South-East Asia: Philippines,388
E09000010,Enfield,Middle East and Asia: South-East Asia: Singapore,33
E09000010,Enfield,Middle East and Asia: South-East Asia: Other South-East Asia,176
E09000010,Enfield,Middle East and Asia: Central Asia,56
E09000010,Enfield,The Americas and the Caribbean: North America: Canada,135
E09000010,Enfield,The Americas and the Caribbean: North America: United States,313
E09000010,Enfield,The Americas and the Caribbean: Central America,43
E09000010,Enfield,The Americas and the Caribbean: South America,802
E09000010,Enfield,The Americas and the Caribbean: The Caribbean: Jamaica,897
E09000010,Enfield,The Americas and the Caribbean: The Caribbean: Other Caribbean,308
E09000010,Enfield,Antarctica and Oceania: Australasia: Australia,256
E09000010,Enfield,Antarctica and Oceania: Australasia: New Zealand,101
E09000010,Enfield,Antarctica and Oceania: Other Antarctica and Oceania,9
E09000010,Enfield,British Overseas Territories,4
E09000010,Enfield,No passport held,19828
E09000011,Greenwich,Europe: United Kingdom,196790
