lad22cd,lad22nm,category,count_21
E09000010,Enfield,Aged 41 years,5018
E09000010,Enfield,Aged 42 years,4950
E09000010,Enfield,Aged 43 years,4713
E09000010,Enfield,Aged 44 years,4638
E09000010,Enfield,Aged 45 years,4490
E09000010,Enfield,Aged 46 years,4532
E09000010,Enfield,Aged 47 years,4450
E09000010,Enfield,Aged 48 years,4721
E09000010,Enfield,Aged 49 years,4537
E09000010,Enfield,Aged 50 years,4698
E09000010,Enfield,Aged 51 years,4584
E09000010,Enfield,Aged 52 years,4582
E09000010,Enfield,Aged 53 years,4537
E09000010,Enfield,Aged 54 years,4247
E09000010,Enfield,Aged 55 years,4566
E09000010,Enfield,Aged 56 years,4534
E09000010,Enfield,Aged 57 years,4246
E09000010,Enfield,Aged 58 years,4080
