lad22cd,lad22nm,lsoa21cd,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Other Asian","Asian, Asian British or Asian Welsh: Pakistani","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Other ethnic group: Any other ethnic group,Other ethnic group: Arab,"White: English, Welsh, Scottish, Northern Irish or British",White: Gypsy or Irish Traveller,White: Irish,White: Other White
E09000002,Barking and Dagenham,E01000097,40,6,70,54,57,134,53,13,16,17,9,32,18,9,1035,0,27,93
E09000002,Barking and Dagenham,E01000098,77,7,66,46,112,204,40,20,19,11,28,36,11,6,935,0,12,116
E09000002,Barking and Dagenham,E01000099,17,2,89,33,57,138,54,25,25,16,11,31,16,0,1093,0,16,109
E09000002,Barking and Dagenham,E01000100,49,1,41,23,63,177,34,15,7,15,18,26,14,10,1051,5,14,90
E09000002,Barking and Dagenham,E01000101,43,1,41,33,29,179,39,22,8,7,13,15,10,5,954,1,23,90
E09000002,Barking and Dagenham,E01000102,27,5,51,13,25,175,34,30,16,10,18,32,8,6,974,2,6,108
E09000002,Barking and Dagenham,E01000103,19,8,30,35,15,400,31,42,7,8,17,37,22,13,881,0,11,109
E09000002,Barking and Dagenham,E01000104,23,16,24,25,15,386,24,45,21,5,19,23,16,6,993,0,19,121
E09000002,Barking and Dagenham,E01000105,21,8,29,41,9,377,60,21,20,23,30,40,10,7,1287,5,22,119
E09000002,Barking and Dagenham,E01000106,44,16,17,20,14,442,45,40,29,9,31,24,8,10,1100,0,26,93
E09000002,Barking and Dagenham,E01000107,55,10,19,37,20,230,24,26,10,7,13,12,4,11,1054,0,16,118
E09000002,Barking and Dagenham,E01000108,47,5,34,45,8,216,32,32,9,15,20,23,15,3,929,0,19,106
E09000002,Barking and Dagenham,E01000110,97,10,98,32,78,105,95,32,23,9,10,12,28,2,697,0,21,67
E09000002,Barking and Dagenham,E01000111,98,8,111,47,43,201,78,29,12,8,16,34,26,3,996,1,15,107
E09000002,Barking and Dagenham,E01000112,61,21,194,70,135,208,95,28,25,32,14,22,29,4,748,4,28,153
E09000002,Barking and Dagenham,E01000113,73,17,150,87,114,192,75,20,11,30,14,18,41,9,706,0,34,88
E09000002,Barking and Dagenham,E01000114,84,6,95,54,50,337,104,37,27,12,14,26,11,3,1064,2,28,136
E09000003,Barnet,E01000115,19,20,143,82,23,19,26,4,9,9,10,4,67,10,697,7,36,299
E09000003,Barnet,E01000116,10,24,113,83,11,23,17,9,36,38,5,15,53,7,951,0,58,265
E09000003,Barnet,E01000117,2,19,91,63,15,30,8,8,39,21,5,8,60,13,1120,1,47,269
E09000003,Barnet,E01000118,25,22,94,104,15,50,33,9,44,34,30,27,55,1,1003,1,76,313
E09000003,Barnet,E01000119,26,61,166,81,30,30,17,8,27,38,7,11,87,26,630,0,21,414
E09000003,Barnet,E01000120,0,39,165,76,24,15,23,7,33,24,8,5,75,8,622,0,30,350
E09000003,Barnet,E01000121,7,8,110,79,20,74,35,24,29,31,14,37,52,8,800,0,21,148
E09000003,Barnet,E01000122,27,23,150,94,34,41,34,4,24,24,10,10,43,13,588,0,40,312
E09000003,Barnet,E01000123,27,19,144,83,23,28,27,21,32,37,6,23,46,8,853,1,60,226
E09000003,Barnet,E01000124,1,28,161,115,8,130,39,21,20,17,21,33,60,14,618,0,63,272
E09000003,Barnet,E01000126,10,86,109,229,32,447,63,69,41,28,44,28,48,91,550,0,28,259
E09000003,Barnet,E01000127,28,28,143,127,15,179,32,56,29,20,21,11,31,32,498,3,62,190
E09000003,Barnet,E01000128,19,69,153,205,34,211,52,39,24,32,23,20,23,50,602,5,64,244
E09000003,Barnet,E01000129,20,37,132,282,46,180,18,36,35,18,33,25,55,28,536,0,45,256
E09000003,Barnet,E01000130,15,43,104,163,24,220,38,70,31,13,25,22,25,29,565,1,21,194
E09000003,Barnet,E01000131,28,149,160,234,53,144,25,15,19,22,18,14,58,42,414,0,85,326
E09000003,Barnet,E01000132,9,15,98,157,45,163,40,19,13,17,39,28,17,52,496,0,45,225
E09000003,Barnet,E01000133,33,31,123,158,22,188,51,23,16,16,14,22,30,24,609,6,55,180
E09000003,Barnet,E01000134,8,61,138,146,34,221,47,30,30,31,2,16,55,2,496,2,47,266
E09000003,Barnet,E01000135,5,31,89,134,49,49,10,3,24,44,5,4,77,49,618,1,17,355
E09000003,Barnet,E01000136,0,17,81,69,13,22,4,6,27,36,19,0,71,20,772,0,20,355
E09000003,Barnet,E01000137,17,18,56,128,17,185,34,43,31,35,39,21,89,45,554,2,51,364
E09000003,Barnet,E01000138,15,29,92,104,21,70,14,15,24,13,7,18,56,127,449,0,45,350
E09000003,Barnet,E01000139,7,22,48,91,27,51,16,11,26,16,14,13,80,52,633,2,41,279
E09000003,Barnet,E01000140,10,37,55,149,13,62,29,15,20,29,15,11,80,41,637,0,19,409
E09000003,Barnet,E01000141,11,44,70,202,47,172,46,81,41,38,24,16,107,79,569,0,99,458
E09000003,Barnet,E01000142,6,41,112,185,54,186,67,33,39,60,12,30,73,148,660,3,105,567
E09000003,Barnet,E01000143,53,17,35,103,18,132,53,21,19,26,13,23,59,76,521,4,85,201
E09000003,Barnet,E01000144,9,40,92,213,34,35,6,8,24,28,11,2,90,26,473,0,19,428
E09000003,Barnet,E01000145,8,44,114,69,18,59,4,3,13,25,3,0,92,29,718,0,9,309
E09000003,Barnet,E01000146,8,80,71,166,12,55,20,8,33,40,26,14,89,53,567,3,19,452
E09000003,Barnet,E01000147,13,111,322,310,97,58,28,5,31,27,11,6,32,35,312,0,54,282
E09000003,Barnet,E01000150,9,76,356,251,74,153,63,26,27,37,10,38,31,53,441,1,84,330
E09000003,Barnet,E01000151,23,38,70,103,33,462,47,103,44,40,46,26,56,82,315,0,21,202
E09000003,Barnet,E01000152,10,53,55,100,21,463,45,53,36,22,79,19,64,74,441,0,28,166
E09000003,Barnet,E01000153,10,55,87,95,16,303,52,37,25,24,42,31,41,13,557,0,28,125
E09000003,Barnet,E01000154,10,42,52,139,30,306,29,40,26,14,23,16,39,44,342,0,32,176
E09000003,Barnet,E01000156,8,27,72,44,0,63,29,18,45,19,23,24,54,31,977,1,65,375
E09000003,Barnet,E01000157,5,16,47,46,6,49,23,26,42,12,14,40,34,22,837,0,57,265
E09000003,Barnet,E01000158,19,23,187,88,15,115,32,35,39,30,14,21,61,12,837,3,62,276
E09000003,Barnet,E01000159,11,35,139,52,9,61,26,27,28,29,13,9,45,7,914,1,62,309
E09000003,Barnet,E01000160,9,66,191,111,47,119,24,23,34,45,15,19,69,18,885,0,40,346
E09000003,Barnet,E01000161,1,20,121,87,20,77,41,23,28,25,8,17,38,14,664,0,34,204
E09000003,Barnet,E01000162,14,41,212,65,6,66,26,30,18,39,15,24,41,8,638,0,70,286
E09000003,Barnet,E01000163,11,11,78,69,13,140,38,35,44,14,19,43,45,14,602,5,65,312
E09000003,Barnet,E01000164,13,32,72,100,8,134,26,29,27,48,16,50,67,28,730,0,36,270
E09000003,Barnet,E01000165,14,82,212,141,41,79,26,19,51,64,5,15,90,33,663,6,49,272
E09000003,Barnet,E01000166,1,20,76,81,13,76,12,8,30,18,12,15,44,5,909,0,39,223
E09000003,Barnet,E01000167,5,6,37,40,14,61,18,6,12,25,5,21,17,21,851,0,37,131
E09000003,Barnet,E01000168,21,28,112,69,12,20,7,5,23,22,5,6,42,14,873,0,27,278
E09000003,Barnet,E01000169,0,9,47,49,0,37,16,3,16,19,11,14,21,4,998,0,30,216
E09000003,Barnet,E01000170,2,27,70,55,2,64,13,33,28,32,21,28,16,9,1033,0,30,173
E09000003,Barnet,E01000171,4,39,77,60,7,102,19,40,22,19,25,42,45,18,1067,0,42,221
E09000003,Barnet,E01000172,3,20,65,63,9,29,12,14,13,24,10,6,30,11,1009,0,37,322
E09000003,Barnet,E01000173,4,22,67,67,24,39,22,2,21,30,9,23,40,11,1097,0,66,175
E09000003,Barnet,E01000174,3,26,60,94,15,59,32,28,28,37,9,38,48,12,1035,1,41,162
E09000003,Barnet,E01000175,2,20,95,52,11,26,9,12,14,47,9,13,20,12,1014,0,67,162
E09000003,Barnet,E01000176,8,10,159,58,26,103,24,35,33,31,24,42,27,14,792,2,69,156
E09000003,Barnet,E01000177,12,11,61,65,6,46,18,8,29,17,6,21,25,14,924,0,69,296
E09000003,Barnet,E01000178,8,23,78,42,14,43,17,16,28,31,18,12,40,9,1029,5,58,320
E09000003,Barnet,E01000179,0,29,71,56,24,48,21,9,35,31,13,9,21,11,913,0,57,266
E09000003,Barnet,E01000180,15,18,109,75,21,75,4,12,29,29,17,8,41,21,840,0,40,253
E09000003,Barnet,E01000181,9,22,50,35,22,19,5,7,32,32,11,21,46,12,1025,1,60,302
E09000003,Barnet,E01000182,0,34,74,36,2,11,15,5,22,46,10,11,50,4,985,0,56,330
E09000003,Barnet,E01000183,1,15,59,52,21,18,10,9,26,29,7,14,67,16,797,0,52,280
E09000003,Barnet,E01000184,28,17,81,50,12,226,32,31,17,36,12,18,29,20,580,0,65,160
E09000003,Barnet,E01000185,21,31,118,83,14,233,34,29,18,25,20,24,71,20,433,0,39,234
E09000003,Barnet,E01000186,11,17,291,49,11,26,6,1,2,10,7,2,32,14,995,0,13,125
E09000003,Barnet,E01000187,9,20,164,70,20,79,16,15,17,11,2,18,41,26,940,0,11,198
E09000003,Barnet,E01000188,1,32,304,34,2,28,2,5,11,20,6,3,18,19,904,0,24,141
E09000003,Barnet,E01000189,10,20,143,140,51,364,52,29,35,32,57,40,60,35,529,0,19,198
E09000003,Barnet,E01000190,0,19,175,61,22,60,20,11,30,10,7,6,57,4,897,0,17,183
E09000003,Barnet,E01000191,7,18,239,88,34,48,4,5,18,15,2,0,42,14,831,0,18,142
E09000003,Barnet,E01000192,5,47,234,103,27,77,15,20,14,10,16,10,104,21,812,0,20,315
E09000003,Barnet,E01000193,7,29,242,99,38,98,15,8,15,6,19,3,44,35,789,0,23,239
E09000003,Barnet,E01000194,24,49,199,151,55,114,42,14,27,17,26,10,38,61,464,0,53,296
E09000003,Barnet,E01000195,9,5,108,141,17,265,51,37,25,27,25,22,67,19,738,0,30,202
E09000003,Barnet,E01000196,3,52,140,149,28,72,13,4,31,28,20,8,67,29,730,0,26,402
E09000003,Barnet,E01000197,21,58,214,93,22,58,14,16,33,46,7,13,55,12,724,1,55,388
E09000003,Barnet,E01000198,4,40,97,134,17,98,6,12,24,31,6,7,127,23,947,4,20,296
E09000003,Barnet,E01000199,0,16,90,123,3,40,6,8,22,21,1,4,96,15,863,0,15,294
E09000003,Barnet,E01000200,0,41,105,132,12,52,18,12,19,14,7,8,125,16,1016,1,15,252
E09000003,Barnet,E01000201,10,8,166,78,21,59,5,2,14,27,8,6,95,15,795,0,16,206
E09000003,Barnet,E01000202,4,31,103,96,20,53,5,5,40,33,13,9,78,6,857,0,46,352
E09000003,Barnet,E01000203,32,40,170,107,30,115,23,16,30,32,29,8,99,20,634,0,18,315
E09000003,Barnet,E01000204,9,23,139,98,18,30,16,11,25,25,11,5,85,15,873,0,38,307
E09000003,Barnet,E01000205,7,12,36,50,18,41,13,1,22,31,8,12,81,4,922,0,10,254
E09000003,Barnet,E01000206,9,17,61,107,18,31,2,8,13,24,3,3,54,31,897,0,6,292
E09000003,Barnet,E01000207,3,17,50,51,15,26,3,0,18,19,11,9,51,3,999,1,13,294
E09000003,Barnet,E01000208,0,12,95,60,14,28,3,0,19,17,4,2,72,32,881,1,14,340
E09000003,Barnet,E01000209,1,10,16,24,10,8,4,2,15,27,6,4,36,3,1078,0,25,294
E09000003,Barnet,E01000210,0,25,38,74,22,20,14,8,9,22,4,11,63,19,878,2,26,313
E09000003,Barnet,E01000211,13,39,56,167,27,104,11,15,23,51,21,21,106,14,739,0,29,578
E09000003,Barnet,E01000212,7,28,78,76,17,22,10,7,21,30,5,7,37,12,1045,0,11,444
E09000003,Barnet,E01000213,5,9,36,21,1,10,5,5,12,15,4,2,55,4,1000,0,15,239
E09000003,Barnet,E01000214,3,44,60,89,11,27,2,0,16,19,7,4,62,17,578,0,17,278
E09000003,Barnet,E01000215,12,21,102,91,22,73,4,9,14,22,5,4,138,18,1071,0,13,414
E09000003,Barnet,E01000216,3,34,146,104,39,25,8,4,29,34,12,7,143,9,869,1,19,482
E09000003,Barnet,E01000217,8,21,67,39,7,58,6,3,14,13,6,2,69,25,978,0,10,399
E09000003,Barnet,E01000218,16,27,75,72,1,56,7,14,24,24,7,7,165,3,936,0,13,371
E09000003,Barnet,E01000219,4,47,176,88,20,35,8,14,9,18,3,17,132,28,809,1,12,484
E09000003,Barnet,E01000220,0,50,105,68,18,44,3,4,32,22,4,4,136,11,844,0,18,508
E09000003,Barnet,E01000221,32,29,71,89,34,209,46,29,33,18,18,21,31,60,372,4,27,171
E09000003,Barnet,E01000222,36,48,75,117,55,147,9,39,27,18,31,10,58,156,409,0,34,313
E09000003,Barnet,E01000223,8,26,57,109,21,124,40,25,14,32,17,20,52,50,398,4,70,220
E09000003,Barnet,E01000224,24,57,96,155,16,137,18,42,34,45,10,8,62,146,337,0,44,328
E09000003,Barnet,E01000225,6,7,50,57,22,30,4,1,5,32,2,1,154,6,1116,0,12,271
E09000003,Barnet,E01000226,10,24,109,209,40,204,38,43,33,38,26,17,44,25,581,0,75,242
E09000003,Barnet,E01000227,20,61,222,113,38,108,9,20,7,33,27,6,45,15,877,0,47,206
E09000003,Barnet,E01000228,4,56,128,100,51,55,18,16,16,14,9,11,48,22,799,0,19,115
E09000003,Barnet,E01000229,14,23,100,99,36,218,38,11,17,33,18,19,59,1,776,0,34,171
E09000003,Barnet,E01000230,0,44,224,88,38,60,17,5,12,14,5,12,47,4,967,0,19,229
E09000003,Barnet,E01000231,23,56,249,128,45,202,50,33,23,37,14,15,69,19,621,0,34,231
E09000003,Barnet,E01000232,12,67,253,96,38,123,22,22,24,19,15,12,39,15,832,0,31,217
E09000003,Barnet,E01000233,8,94,176,87,38,115,35,18,26,16,27,17,45,20,823,0,38,234
E09000003,Barnet,E01000234,4,8,129,88,33,98,35,14,8,35,18,14,55,7,901,0,59,195
E09000003,Barnet,E01000235,9,31,90,139,8,160,37,55,28,10,36,27,45,37,717,5,56,198
E09000003,Barnet,E01000236,3,19,47,54,7,35,0,3,21,20,12,4,137,17,1044,1,15,421
E09000003,Barnet,E01000237,15,78,123,74,6,59,7,9,13,34,6,12,151,26,833,4,24,564
E09000003,Barnet,E01000238,0,46,140,70,24,70,12,17,18,32,23,4,183,20,828,0,20,456
E09000003,Barnet,E01000239,31,120,165,146,26,209,32,9,18,44,23,22,83,67,495,0,30,450
E09000003,Barnet,E01000240,5,58,193,129,56,149,21,14,35,38,17,23,79,25,436,1,35,356
E09000003,Barnet,E01000241,3,76,114,61,19,68,9,5,20,27,7,7,115,21,797,2,31,362
E09000003,Barnet,E01000242,0,27,81,69,29,95,26,20,16,16,5,13,82,15,897,1,28,236
E09000003,Barnet,E01000243,3,108,127,108,29,56,8,4,19,27,17,4,46,36,759,0,26,507
E09000003,Barnet,E01000244,15,82,183,133,25,93,34,8,15,18,18,17,69,35,542,0,66,352
E09000003,Barnet,E01000245,6,65,136,104,18,203,17,10,36,42,37,16,95,58,650,0,36,453
E09000003,Barnet,E01000246,9,22,43,47,1,31,14,6,10,17,14,18,27,6,1028,0,48,162
E09000003,Barnet,E01000247,3,30,62,26,10,36,19,2,20,23,6,25,37,16,1141,0,44,191
E09000003,Barnet,E01000248,0,11,41,42,0,11,10,6,9,32,5,13,13,1,1251,0,58,158
E09000003,Barnet,E01000249,3,23,54,50,9,17,3,4,16,18,8,3,7,3,1143,0,48,116
E09000003,Barnet,E01000250,2,23,98,79,7,48,19,10,28,24,16,14,71,5,1426,0,62,300
E09000003,Barnet,E01000251,13,39,82,46,11,59,25,13,25,31,13,36,63,15,1121,0,44,210
E09000003,Barnet,E01000252,5,28,77,42,16,49,20,11,18,26,10,12,36,3,1022,0,31,203
E09000003,Barnet,E01000253,0,17,110,55,30,36,11,2,19,24,9,6,36,6,1117,0,34,179
E09000003,Barnet,E01000254,4,12,38,22,6,11,8,0,15,32,15,6,6,2,1234,0,25,113
E09000003,Barnet,E01000255,19,21,92,80,51,101,25,23,12,31,23,8,21,33,750,2,31,158
E09000003,Barnet,E01000256,15,46,110,93,49,134,13,12,27,18,13,10,45,9,932,0,35,227
E09000003,Barnet,E01000257,7,35,115,231,17,178,33,23,42,29,25,35,87,31,641,5,42,279
E09000003,Barnet,E01000258,2,38,69,80,35,65,11,7,20,25,9,13,39,3,967,0,58,217
E09000003,Barnet,E01000259,14,94,295,180,89,108,35,7,54,48,24,31,77,37,1033,6,69,396
E09000003,Barnet,E01000260,9,56,124,163,64,168,37,31,23,32,33,26,77,28,828,0,26,257
E09000003,Barnet,E01000261,0,49,53,42,27,48,10,6,9,32,10,4,27,1,1068,0,41,174
E09000003,Barnet,E01000263,12,40,114,49,2,24,9,4,15,21,1,8,40,4,1054,0,29,155
E09000003,Barnet,E01000264,8,35,121,108,43,119,17,18,22,53,14,8,56,18,714,1,21,272
E09000003,Barnet,E01000265,9,30,104,103,25,136,16,18,28,34,24,19,53,9,874,1,84,360
E09000003,Barnet,E01000266,7,26,116,39,10,27,8,7,8,23,8,2,50,2,905,1,53,235
E09000003,Barnet,E01000267,4,25,120,53,23,29,5,7,19,21,5,15,23,12,926,0,64,169
E09000003,Barnet,E01000268,7,33,62,67,22,107,38,17,31,23,17,34,57,10,939,0,28,247
E09000003,Barnet,E01000269,5,30,105,68,12,23,7,8,13,25,4,8,18,2,908,0,46,143
E09000003,Barnet,E01000270,7,18,94,45,13,28,11,17,28,16,11,13,27,8,904,0,54,188
E09000003,Barnet,E01000271,7,29,97,59,6,33,6,7,11,24,7,9,29,17,882,0,65,181
E09000003,Barnet,E01000272,5,26,94,35,7,12,6,1,17,22,4,5,37,4,823,0,36,206
E09000003,Barnet,E01000273,15,20,128,95,24,71,17,6,20,20,11,21,39,5,762,0,51,215
E09000003,Barnet,E01000274,36,23,176,92,17,85,25,11,35,29,10,25,46,6,939,2,60,245
E09000003,Barnet,E01000275,10,67,234,138,10,47,12,4,23,41,12,8,52,11,725,0,33,210
E09000003,Barnet,E01000276,2,44,217,199,32,13,7,2,20,24,1,4,38,12,664,0,41,200
E09000003,Barnet,E01000277,15,68,117,182,15,84,15,10,23,37,14,6,68,76,557,0,42,262
E09000003,Barnet,E01000278,0,65,231,226,33,19,8,1,12,19,2,0,39,12,621,2,15,209
E09000003,Barnet,E01000279,1,38,80,58,10,11,5,1,8,20,0,2,36,3,993,0,17,166
E09000003,Barnet,E01000280,6,35,96,69,4,13,0,2,19,30,2,4,30,5,850,1,20,195
E09000003,Barnet,E01000281,5,16,71,66,0,102,29,6,12,6,10,10,44,25,575,0,25,258
E09000003,Barnet,E01000282,4,64,130,143,16,37,10,4,26,39,27,9,52,2,824,0,77,241
E09000003,Barnet,E01000283,7,36,132,106,29,17,3,2,9,12,8,0,26,18,759,0,53,213
E09000003,Barnet,E01000284,2,28,199,64,20,40,15,12,37,33,12,15,60,16,786,0,53,280
E09000003,Barnet,E01000285,2,27,62,68,5,55,29,8,24,27,10,18,34,5,925,0,37,113
E09000003,Barnet,E01000286,6,23,52,105,14,91,36,11,31,19,11,20,35,8,928,5,53,123
E09000003,Barnet,E01000287,3,22,71,49,10,74,11,18,9,18,15,7,29,16,1071,1,51,114
E09000003,Barnet,E01000288,23,21,77,114,13,49,25,4,33,27,11,10,28,2,959,0,44,129
E09000003,Barnet,E01000289,11,32,73,108,13,237,48,49,36,33,39,21,31,30,821,0,42,193
E09000003,Barnet,E01000290,2,17,81,62,10,45,3,8,26,21,8,9,22,7,1076,0,46,114
E09000003,Barnet,E01000291,12,21,82,85,8,179,30,24,34,18,34,17,26,43,754,0,40,168
E09000003,Barnet,E01000292,8,32,56,51,13,28,9,9,13,24,10,11,24,3,1023,0,45,108
E09000003,Barnet,E01000293,24,30,94,39,16,32,13,4,25,29,8,10,29,9,1107,0,65,188
E09000003,Barnet,E01000294,15,37,40,59,24,48,10,8,17,39,11,16,25,25,1046,0,58,121
E09000003,Barnet,E01000295,18,64,203,158,8,42,16,11,31,40,7,8,56,15,682,0,47,308
E09000003,Barnet,E01000296,9,53,176,136,34,49,7,10,24,61,7,8,63,9,650,0,52,359
E09000003,Barnet,E01000297,10,10,321,54,8,77,14,12,20,23,3,14,37,14,521,0,39,257
E09000003,Barnet,E01000298,5,55,197,113,17,34,17,8,30,33,12,23,74,26,752,0,55,361
E09000003,Barnet,E01000299,19,51,243,168,26,49,28,15,29,33,21,11,64,26,646,0,50,330
E09000003,Barnet,E01000300,4,42,220,90,27,48,18,7,8,25,15,16,50,16,730,0,59,257
E09000003,Barnet,E01000301,9,61,206,167,18,31,3,2,25,32,12,7,52,0,625,1,54,234
E09000003,Barnet,E01000302,7,53,193,144,61,69,15,5,43,46,7,13,77,28,653,0,40,309
E09000003,Barnet,E01000303,2,59,208,149,25,24,5,8,28,44,9,3,76,21,615,0,33,258
E09000003,Barnet,E01000304,11,48,117,64,16,48,13,17,23,35,5,14,46,23,676,0,37,363
E09000003,Barnet,E01000305,32,11,291,160,98,128,32,23,17,38,8,13,65,73,328,1,46,293
E09000003,Barnet,E01000306,4,61,528,178,66,92,14,11,18,16,10,10,35,29,236,1,48,339
E09000003,Barnet,E01000307,7,45,322,131,67,143,34,27,20,36,4,5,48,28,401,1,43,293
E09000003,Barnet,E01000308,8,41,114,129,37,181,52,48,26,8,26,40,44,27,519,2,52,162
E09000003,Barnet,E01000309,19,129,232,183,49,116,16,9,22,33,9,10,77,19,537,0,16,346
E09000003,Barnet,E01000310,18,83,222,165,57,87,20,13,19,36,8,15,65,49,553,0,20,599
E09000003,Barnet,E01000311,5,15,54,56,6,60,2,8,20,7,1,3,72,10,979,0,4,330
E09000003,Barnet,E01000312,21,90,182,187,60,129,42,20,22,32,17,12,39,36,397,0,89,297
E09000003,Barnet,E01000313,32,68,335,226,66,109,28,21,38,26,13,20,53,75,372,0,38,338
E09000003,Barnet,E01000314,18,125,274,223,42,101,10,15,30,30,7,6,57,18,486,0,14,409
E09000003,Barnet,E01000315,20,12,197,78,11,103,34,36,24,32,41,37,51,19,777,6,61,176
E09000003,Barnet,E01000316,21,45,318,158,32,154,48,42,52,61,18,24,87,64,716,0,60,412
E09000003,Barnet,E01000317,19,33,221,104,33,33,22,11,16,48,17,13,72,32,627,1,42,269
E09000003,Barnet,E01000318,14,18,429,87,33,44,22,17,24,24,11,14,77,16,630,0,56,324
E09000003,Barnet,E01000319,18,23,177,62,20,28,10,7,13,38,14,10,33,11,757,0,41,238
E09000003,Barnet,E01000320,6,30,112,57,14,49,10,15,33,25,16,6,30,12,780,0,50,230
E09000003,Barnet,E01000321,9,41,119,86,6,46,16,17,16,22,19,13,73,33,751,0,56,312
E09000003,Barnet,E01000322,14,36,106,110,8,37,12,17,28,25,14,27,70,15,808,0,66,324
E09000003,Barnet,E01000323,12,18,247,161,36,103,27,29,31,34,16,14,96,14,724,0,47,373
E09000003,Barnet,E01000324,19,20,173,56,11,60,32,9,39,43,10,4,52,6,818,0,64,370
E09000004,Bexley,E01000325,5,6,26,10,0,24,4,1,4,7,4,7,5,0,1464,1,16,26
E09000004,Bexley,E01000326,0,1,14,14,3,60,5,8,4,14,0,4,7,0,1125,0,6,30
E09000004,Bexley,E01000327,5,14,49,11,0,12,6,0,6,10,1,11,12,0,1360,1,14,31
E09000004,Bexley,E01000328,2,7,24,20,3,23,5,2,1,8,1,7,8,0,1312,3,17,37
E09000004,Bexley,E01000329,0,4,54,11,3,30,9,9,5,4,0,1,5,0,1125,18,23,15
E09000004,Bexley,E01000330,15,27,22,25,2,32,6,3,6,6,4,12,6,0,1313,2,23,40
E09000004,Bexley,E01000331,8,28,30,26,5,75,4,9,12,7,1,26,3,2,1328,15,17,34
E09000004,Bexley,E01000332,2,25,101,21,15,126,3,14,8,16,12,7,16,3,1113,8,3,36
E09000004,Bexley,E01000333,0,15,34,16,1,124,11,8,8,4,10,16,13,1,1332,3,23,47
E09000004,Bexley,E01000334,0,9,93,44,4,104,22,17,5,12,11,5,19,0,1191,4,12,59
E09000004,Bexley,E01000335,6,7,102,44,5,360,26,38,19,24,19,22,27,6,955,20,10,104
E09000004,Bexley,E01000336,3,34,155,64,6,363,49,28,19,12,22,27,36,5,939,17,17,90
E09000004,Bexley,E01000337,2,7,67,34,6,174,23,13,20,18,19,23,10,2,1135,5,16,79
E09000004,Bexley,E01000338,10,9,117,36,14,182,22,14,9,15,0,7,17,3,1113,20,18,145
E09000004,Bexley,E01000339,0,6,25,7,6,17,11,4,8,10,2,7,5,5,1380,2,13,22
E09000004,Bexley,E01000340,4,5,9,15,0,3,20,1,3,4,0,3,2,2,1049,0,17,34
E09000004,Bexley,E01000341,0,11,32,10,0,16,10,2,3,7,3,5,1,1,1327,1,25,36
E09000004,Bexley,E01000342,0,11,48,29,1,18,9,0,14,5,3,8,9,0,1708,0,15,48
E09000004,Bexley,E01000343,8,5,35,26,0,8,4,0,6,13,1,2,4,0,1359,0,26,38
E09000004,Bexley,E01000344,0,6,14,11,5,28,9,3,5,2,3,19,6,0,1425,2,18,53
E09000004,Bexley,E01000345,6,4,33,14,0,7,9,0,19,7,1,9,5,0,1187,0,16,38
E09000004,Bexley,E01000346,5,21,13,25,4,17,4,4,14,5,7,14,2,1,1421,1,29,35
E09000004,Bexley,E01000347,12,11,16,19,0,25,12,1,24,5,5,5,19,1,1257,0,23,51
E09000004,Bexley,E01000348,4,18,32,11,0,13,3,2,10,7,6,7,9,0,1315,0,17,27
E09000004,Bexley,E01000349,1,20,39,19,1,44,6,9,10,7,4,17,1,0,1420,3,30,28
E09000004,Bexley,E01000350,0,5,23,32,0,16,8,3,7,5,8,7,6,2,1336,2,9,32
E09000004,Bexley,E01000351,6,16,31,9,17,7,9,6,2,4,3,21,6,0,1407,1,13,28
E09000004,Bexley,E01000352,1,10,22,38,11,31,10,0,14,11,7,15,9,4,1346,3,12,31
E09000004,Bexley,E01000353,1,2,59,22,1,29,9,3,8,14,2,6,4,4,1473,0,23,26
E09000004,Bexley,E01000354,4,23,68,29,4,54,5,0,6,16,3,11,4,1,1226,2,23,26
E09000004,Bexley,E01000355,7,7,25,25,1,38,10,4,5,6,4,1,6,3,1278,1,23,20
E09000004,Bexley,E01000356,0,31,105,31,10,38,8,2,3,5,2,6,7,0,1217,4,23,54
E09000004,Bexley,E01000357,2,25,73,36,9,32,9,2,4,4,6,6,22,0,1181,0,13,33
E09000004,Bexley,E01000358,3,29,54,23,5,34,0,5,6,8,3,3,3,2,1377,0,26,27
E09000004,Bexley,E01000359,0,2,80,15,9,33,18,4,7,19,0,7,2,0,1028,0,24,32
E09000004,Bexley,E01000360,32,31,42,40,1,32,8,1,7,19,7,10,13,1,1284,1,38,95
E09000004,Bexley,E01000361,1,14,23,15,1,50,7,4,4,7,1,15,3,0,1316,2,22,55
E09000004,Bexley,E01000362,6,1,53,19,0,17,15,8,4,4,3,16,13,5,1256,2,26,34
E09000004,Bexley,E01000363,6,7,97,27,7,46,4,0,5,6,4,8,10,0,1166,1,20,27
E09000004,Bexley,E01000364,6,13,56,39,8,51,11,0,5,7,7,16,7,0,1276,0,26,49
E09000004,Bexley,E01000365,1,26,66,19,0,37,15,7,6,6,4,10,6,0,1383,18,18,56
