lad22cd,lad22nm,lsoa21cd,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language"
E09000023,Lewisham,E01003217,525,40,19,38
E09000023,Lewisham,E01003218,452,47,11,29
E09000023,Lewisham,E01003219,518,67,4,42
E09000023,Lewisham,E01003220,487,62,5,50
E09000023,Lewisham,E01003221,615,77,12,65
E09000023,Lewisham,E01003222,546,39,14,30
E09000023,Lewisham,E01003223,484,69,12,38
E09000023,Lewisham,E01003224,491,67,12,56
E09000023,Lewisham,E01003225,505,51,5,29
E09000023,Lewisham,E01003226,576,64,4,65
E09000023,Lewisham,E01003227,562,65,8,43
E09000023,Lewisham,E01003228,593,47,4,29
E09000023,Lewisham,E01003229,614,49,14,65
E09000023,Lewisham,E01003230,699,75,24,68
E09000023,Lewisham,E01003231,548,63,13,63
E09000023,Lewisham,E01003232,536,69,7,37
E09000023,Lewisham,E01003233,529,91,9,40
E09000023,Lewisham,E01003235,474,24,8,17
E09000023,Lewisham,E01003236,554,31,15,48
E09000023,Lewisham,E01003237,524,30,18,36
E09000023,Lewisham,E01003238,498,25,10,32
E09000023,Lewisham,E01003239,495,36,10,23
E09000023,Lewisham,E01003240,642,37,12,34
E09000023,Lewisham,E01003241,572,44,10,69
E09000023,Lewisham,E01003243,464,33,23,61
E09000023,Lewisham,E01003244,436,61,41,80
E09000023,Lewisham,E01003245,413,58,37,76
E09000023,Lewisham,E01003246,387,71,18,83
E09000023,Lewisham,E01003247,413,118,10,144
E09000023,Lewisham,E01003248,481,81,33,123
E09000023,Lewisham,E01003249,622,102,26,147
E09000023,Lewisham,E01003251,512,71,57,137
E09000023,Lewisham,E01003252,402,69,44,98
E09000023,Lewisham,E01003253,501,54,18,96
E09000023,Lewisham,E01003254,523,56,6,17
E09000023,Lewisham,E01003255,787,96,8,73
E09000023,Lewisham,E01003256,726,69,14,122
E09000023,Lewisham,E01003257,611,50,23,51
E09000023,Lewisham,E01003258,460,51,26,57
E09000023,Lewisham,E01003259,630,48,6,72
E09000023,Lewisham,E01003260,512,66,59,44
E09000023,Lewisham,E01003261,529,40,10,40
E09000023,Lewisham,E01003262,508,42,15,59
E09000023,Lewisham,E01003263,620,52,19,48
E09000023,Lewisham,E01003264,618,48,11,51
E09000023,Lewisham,E01003265,542,48,19,71
E09000023,Lewisham,E01003266,745,53,23,42
E09000023,Lewisham,E01003267,416,34,7,35
E09000023,Lewisham,E01003268,586,66,9,57
E09000023,Lewisham,E01003269,535,46,15,51
E09000023,Lewisham,E01003270,559,60,12,47
E09000023,Lewisham,E01003271,545,50,9,33
E09000023,Lewisham,E01003272,631,89,10,68
E09000023,Lewisham,E01003273,449,118,14,85
E09000023,Lewisham,E01003274,578,70,10,63
E09000023,Lewisham,E01003275,509,51,10,70
E09000023,Lewisham,E01003276,562,65,13,60
E09000023,Lewisham,E01003277,651,59,9,59
E09000023,Lewisham,E01003278,612,91,13,89
E09000023,Lewisham,E01003279,533,65,9,47
E09000023,Lewisham,E01003280,530,63,16,42
E09000023,Lewisham,E01003281,529,52,6,14
E09000023,Lewisham,E01003282,778,116,11,142
E09000023,Lewisham,E01003283,768,53,7,95
E09000023,Lewisham,E01003284,629,51,12,56
E09000023,Lewisham,E01003285,643,56,10,58
E09000023,Lewisham,E01003286,646,49,23,68
E09000023,Lewisham,E01003287,688,66,5,38
E09000023,Lewisham,E01003288,590,65,25,114
E09000023,Lewisham,E01003290,575,63,12,75
E09000023,Lewisham,E01003291,536,48,24,74
E09000023,Lewisham,E01003292,665,77,17,76
E09000023,Lewisham,E01003293,532,67,6,71
E09000023,Lewisham,E01003295,398,70,15,37
E09000023,Lewisham,E01003297,506,78,16,167
E09000023,Lewisham,E01003298,322,80,20,53
E09000023,Lewisham,E01003299,440,79,26,64
E09000023,Lewisham,E01003300,397,66,16,82
E09000023,Lewisham,E01003301,502,120,26,119
E09000023,Lewisham,E01003302,511,73,18,108
E09000023,Lewisham,E01003303,359,79,23,99
E09000023,Lewisham,E01003304,594,99,29,181
E09000023,Lewisham,E01003305,414,49,18,32
E09000023,Lewisham,E01003307,553,38,9,27
E09000023,Lewisham,E01003308,595,61,29,49
E09000023,Lewisham,E01003309,526,49,23,47
E09000023,Lewisham,E01003310,601,55,16,84
E09000023,Lewisham,E01003311,522,47,3,33
E09000023,Lewisham,E01003312,668,52,11,48
E09000023,Lewisham,E01003313,548,38,19,65
E09000023,Lewisham,E01003314,579,53,10,41
E09000023,Lewisham,E01003315,492,42,9,56
E09000023,Lewisham,E01003316,525,45,5,34
E09000023,Lewisham,E01003318,533,45,12,115
E09000023,Lewisham,E01003319,596,43,43,70
E09000023,Lewisham,E01003320,526,45,21,58
E09000023,Lewisham,E01003321,668,56,11,75
E09000023,Lewisham,E01003322,479,46,10,58
E09000023,Lewisham,E01003323,491,57,16,60
E09000023,Lewisham,E01003324,539,57,21,96
E09000023,Lewisham,E01003325,572,57,25,68
E09000023,Lewisham,E01003326,553,28,9,48
E09000023,Lewisham,E01003327,562,62,11,79
E09000023,Lewisham,E01003328,701,60,12,60
E09000023,Lewisham,E01003329,569,54,7,36
E09000023,Lewisham,E01003330,570,37,27,28
E09000023,Lewisham,E01003331,483,47,16,26
E09000023,Lewisham,E01003332,585,44,7,43
E09000023,Lewisham,E01003333,557,36,10,54
E09000023,Lewisham,E01003334,643,49,9,77
E09000023,Lewisham,E01003335,512,34,15,33
E09000023,Lewisham,E01003336,461,55,16,45
E09000023,Lewisham,E01003337,456,51,32,61
E09000023,Lewisham,E01003338,534,86,21,130
E09000023,Lewisham,E01003339,554,77,19,113
E09000023,Lewisham,E01003340,566,124,10,97
E09000023,Lewisham,E01003341,481,56,5,39
E09000023,Lewisham,E01003342,546,66,12,78
E09000023,Lewisham,E01003343,511,48,15,52
E09000023,Lewisham,E01003344,575,74,11,59
E09000023,Lewisham,E01003345,529,105,13,72
E09000023,Lewisham,E01003346,515,36,15,32
E09000023,Lewisham,E01003347,508,44,37,49
E09000023,Lewisham,E01003348,460,48,23,40
E09000023,Lewisham,E01003349,463,27,16,35
E09000023,Lewisham,E01003350,437,34,18,30
E09000023,Lewisham,E01003351,513,23,20,36
E09000023,Lewisham,E01003352,607,52,15,61
E09000023,Lewisham,E01003353,519,49,20,44
E09000023,Lewisham,E01003354,583,51,16,51
E09000024,Merton,E01003355,591,62,7,105
E09000024,Merton,E01003356,554,67,10,65
E09000024,Merton,E01003357,537,57,25,131
E09000024,Merton,E01003358,582,99,13,107
E09000024,Merton,E01003359,637,81,10,88
E09000024,Merton,E01003360,579,79,9,73
E09000024,Merton,E01003361,462,69,12,78
E09000024,Merton,E01003362,414,50,4,31
E09000024,Merton,E01003363,502,34,11,43
E09000024,Merton,E01003364,550,51,10,37
E09000024,Merton,E01003365,398,59,11,29
E09000024,Merton,E01003366,469,68,10,48
E09000024,Merton,E01003368,376,82,12,108
E09000024,Merton,E01003369,564,64,19,121
E09000024,Merton,E01003370,587,95,14,173
E09000024,Merton,E01003371,447,80,8,91
E09000024,Merton,E01003372,472,46,13,96
E09000024,Merton,E01003373,382,51,26,77
E09000024,Merton,E01003374,426,39,18,63
E09000024,Merton,E01003375,510,44,15,85
E09000024,Merton,E01003376,421,57,17,93
E09000024,Merton,E01003377,359,57,28,82
E09000024,Merton,E01003378,520,70,29,109
E09000024,Merton,E01003379,522,69,34,117
E09000024,Merton,E01003380,567,59,6,48
E09000024,Merton,E01003381,515,46,4,46
E09000024,Merton,E01003382,654,68,8,55
E09000024,Merton,E01003383,557,59,9,67
E09000024,Merton,E01003384,512,66,3,42
E09000024,Merton,E01003385,536,47,7,36
E09000024,Merton,E01003386,436,85,36,165
E09000024,Merton,E01003387,463,56,30,65
E09000024,Merton,E01003388,438,54,21,77
E09000024,Merton,E01003389,417,85,23,106
E09000024,Merton,E01003390,401,59,29,134
E09000024,Merton,E01003391,451,27,10,56
E09000024,Merton,E01003392,343,55,17,86
E09000024,Merton,E01003393,379,43,15,209
E09000024,Merton,E01003394,346,83,24,183
E09000024,Merton,E01003395,342,62,10,89
E09000024,Merton,E01003396,327,77,17,113
E09000024,Merton,E01003397,352,80,19,106
E09000024,Merton,E01003398,387,72,25,99
E09000024,Merton,E01003399,615,52,5,60
E09000024,Merton,E01003400,510,77,5,67
E09000024,Merton,E01003401,507,62,11,67
E09000024,Merton,E01003402,519,63,7,116
E09000024,Merton,E01003403,566,66,3,75
E09000024,Merton,E01003404,645,52,4,97
E09000024,Merton,E01003405,447,60,18,105
E09000024,Merton,E01003406,401,56,17,92
E09000024,Merton,E01003407,476,82,18,192
E09000024,Merton,E01003408,614,70,20,169
E09000024,Merton,E01003409,365,76,29,92
E09000024,Merton,E01003410,413,60,18,139
E09000024,Merton,E01003411,508,62,23,126
E09000024,Merton,E01003412,424,57,29,87
E09000024,Merton,E01003413,483,83,28,115
E09000024,Merton,E01003414,382,62,14,81
E09000024,Merton,E01003415,380,90,11,67
E09000024,Merton,E01003416,418,46,18,52
E09000024,Merton,E01003417,541,37,6,24
E09000024,Merton,E01003418,482,20,13,16
E09000024,Merton,E01003419,541,45,12,44
E09000024,Merton,E01003420,426,37,9,34
E09000024,Merton,E01003421,514,58,12,56
E09000024,Merton,E01003422,445,33,7,28
E09000024,Merton,E01003423,480,75,12,38
E09000024,Merton,E01003424,491,50,6,27
E09000024,Merton,E01003425,434,49,5,20
E09000024,Merton,E01003426,423,91,16,79
E09000024,Merton,E01003427,419,93,23,171
E09000024,Merton,E01003428,574,34,7,34
E09000024,Merton,E01003429,408,37,16,46
E09000024,Merton,E01003430,431,41,16,57
E09000024,Merton,E01003431,439,41,15,50
E09000024,Merton,E01003432,411,38,25,34
E09000024,Merton,E01003433,459,52,14,53
E09000024,Merton,E01003434,385,47,18,56
E09000024,Merton,E01003435,402,32,8,48
E09000024,Merton,E01003436,458,45,20,65
E09000024,Merton,E01003437,593,72,17,82
E09000024,Merton,E01003438,492,47,26,85
E09000024,Merton,E01003439,378,49,20,101
E09000024,Merton,E01003440,480,49,14,84
E09000024,Merton,E01003441,462,59,15,81
E09000024,Merton,E01003442,583,43,12,63
E09000024,Merton,E01003443,550,46,7,30
E09000024,Merton,E01003444,594,46,6,49
E09000024,Merton,E01003445,556,61,8,33
E09000024,Merton,E01003446,611,72,6,110
E09000024,Merton,E01003447,543,54,16,78
E09000024,Merton,E01003448,485,53,21,89
E09000024,Merton,E01003449,500,61,26,90
E09000024,Merton,E01003450,470,40,26,61
E09000024,Merton,E01003451,505,43,18,32
E09000024,Merton,E01003452,640,63,18,85
E09000024,Merton,E01003453,463,47,31,109
E09000024,Merton,E01003454,485,55,8,39
E09000024,Merton,E01003455,585,55,12,97
E09000024,Merton,E01003456,522,60,1,84
E09000024,Merton,E01003457,538,49,9,27
E09000024,Merton,E01003458,535,78,9,71
E09000024,Merton,E01003459,755,86,16,99
E09000024,Merton,E01003460,589,45,4,41
E09000024,Merton,E01003461,617,37,2,56
E09000024,Merton,E01003462,490,68,6,35
E09000024,Merton,E01003463,351,48,7,53
E09000024,Merton,E01003464,409,62,8,71
E09000024,Merton,E01003465,370,64,6,32
E09000024,Merton,E01003466,497,49,13,40
E09000024,Merton,E01003467,505,65,3,28
E09000024,Merton,E01003468,539,53,4,34
E09000024,Merton,E01003469,369,72,34,99
E09000024,Merton,E01003470,417,85,22,83
E09000024,Merton,E01003471,489,48,15,52
E09000024,Merton,E01003472,395,58,2,26
E09000024,Merton,E01003473,381,65,8,51
E09000024,Merton,E01003474,385,57,4,34
E09000024,Merton,E01003476,371,64,10,37
E09000024,Merton,E01003477,543,87,10,47
E09000024,Merton,E01003478,499,56,7,40
E09000025,Newham,E01003479,363,51,29,169
E09000025,Newham,E01003480,370,98,25,169
E09000025,Newham,E01003481,308,64,10,118
E09000025,Newham,E01003483,305,92,23,72
E09000025,Newham,E01003484,300,75,22,169
E09000025,Newham,E01003485,290,84,33,153
E09000025,Newham,E01003486,326,65,13,51
E09000025,Newham,E01003487,260,67,16,81
E09000025,Newham,E01003488,404,126,57,174
E09000025,Newham,E01003489,208,121,49,142
E09000025,Newham,E01003490,182,95,37,133
E09000025,Newham,E01003491,208,150,22,257
E09000025,Newham,E01003492,224,145,43,124
E09000025,Newham,E01003494,362,107,46,130
E09000025,Newham,E01003495,382,106,31,131
E09000025,Newham,E01003496,372,63,24,132
E09000025,Newham,E01003497,417,70,20,115
E09000025,Newham,E01003498,431,76,39,128
E09000025,Newham,E01003499,567,104,52,139
E09000025,Newham,E01003500,488,100,31,113
E09000025,Newham,E01003501,438,87,42,148
E09000025,Newham,E01003502,383,107,30,149
E09000025,Newham,E01003503,443,80,24,100
E09000025,Newham,E01003506,343,57,18,71
E09000025,Newham,E01003507,529,100,31,147
E09000025,Newham,E01003508,334,61,35,125
E09000025,Newham,E01003509,552,69,42,132
E09000025,Newham,E01003511,309,58,34,51
E09000025,Newham,E01003512,459,82,31,106
E09000025,Newham,E01003513,304,65,23,166
E09000025,Newham,E01003514,367,56,20,89
E09000025,Newham,E01003515,530,61,37,127
E09000025,Newham,E01003516,452,89,31,80
E09000025,Newham,E01003517,407,59,31,108
E09000025,Newham,E01003518,355,64,20,149
E09000025,Newham,E01003519,267,76,17,124
E09000025,Newham,E01003520,182,156,40,205
E09000025,Newham,E01003521,184,167,44,228
E09000025,Newham,E01003522,178,157,64,151
E09000025,Newham,E01003523,316,136,52,165
E09000025,Newham,E01003524,206,156,36,200
E09000025,Newham,E01003525,170,156,26,167
E09000025,Newham,E01003526,237,134,33,146
E09000025,Newham,E01003527,349,100,28,93
E09000025,Newham,E01003528,212,84,33,102
E09000025,Newham,E01003529,136,224,26,211
E09000025,Newham,E01003530,125,152,29,162
E09000025,Newham,E01003531,163,157,26,170
E09000025,Newham,E01003532,153,184,23,153
E09000025,Newham,E01003533,179,140,22,141
E09000025,Newham,E01003534,222,167,42,212
E09000025,Newham,E01003535,346,88,27,87
E09000025,Newham,E01003536,338,78,49,133
E09000025,Newham,E01003537,367,105,43,153
E09000025,Newham,E01003538,353,106,53,140
E09000025,Newham,E01003539,372,119,50,140
E09000025,Newham,E01003540,376,83,44,92
E09000025,Newham,E01003541,331,98,40,101
E09000025,Newham,E01003542,392,110,33,133
E09000025,Newham,E01003543,495,152,21,182
E09000025,Newham,E01003544,381,118,36,129
E09000025,Newham,E01003545,412,68,40,124
E09000025,Newham,E01003546,312,117,35,124
E09000025,Newham,E01003547,520,81,7,91
E09000025,Newham,E01003548,465,136,33,218
E09000025,Newham,E01003549,468,116,27,179
E09000025,Newham,E01003550,364,89,26,152
E09000025,Newham,E01003551,309,116,20,141
E09000025,Newham,E01003552,276,97,30,141
E09000025,Newham,E01003553,413,106,33,181
E09000025,Newham,E01003554,337,124,29,133
E09000025,Newham,E01003555,249,109,12,130
E09000025,Newham,E01003556,338,92,31,168
E09000025,Newham,E01003557,332,113,31,175
E09000025,Newham,E01003558,200,106,23,162
E09000025,Newham,E01003559,584,152,27,238
E09000025,Newham,E01003560,143,128,38,139
E09000025,Newham,E01003561,153,140,34,154
E09000025,Newham,E01003562,161,189,33,193
E09000025,Newham,E01003563,171,164,37,166
E09000025,Newham,E01003564,211,198,46,217
E09000025,Newham,E01003565,142,151,30,173
E09000025,Newham,E01003566,168,131,41,167
E09000025,Newham,E01003567,180,127,27,206
E09000025,Newham,E01003568,191,210,28,165
E09000025,Newham,E01003569,151,137,28,193
E09000025,Newham,E01003570,194,152,26,213
E09000025,Newham,E01003571,172,170,29,215
E09000025,Newham,E01003572,145,142,30,129
E09000025,Newham,E01003573,173,161,33,175
E09000025,Newham,E01003574,301,214,46,237
E09000025,Newham,E01003575,205,125,28,133
E09000025,Newham,E01003576,371,94,47,198
E09000025,Newham,E01003577,376,94,63,140
E09000025,Newham,E01003578,233,110,40,218
E09000025,Newham,E01003579,179,138,26,156
E09000025,Newham,E01003580,334,89,52,140
E09000025,Newham,E01003581,173,133,40,140
E09000025,Newham,E01003582,258,91,31,119
E09000025,Newham,E01003583,211,131,46,151
E09000025,Newham,E01003584,382,112,24,120
E09000025,Newham,E01003585,120,134,32,121
E09000025,Newham,E01003586,186,123,25,175
E09000025,Newham,E01003587,376,177,48,222
E09000025,Newham,E01003588,147,146,24,137
E09000025,Newham,E01003589,187,122,30,173
E09000025,Newham,E01003590,351,72,37,112
E09000025,Newham,E01003591,282,140,45,204
E09000025,Newham,E01003592,276,102,30,147
E09000025,Newham,E01003593,323,87,36,113
E09000025,Newham,E01003594,274,107,27,132
E09000025,Newham,E01003595,343,76,21,141
E09000025,Newham,E01003596,304,109,23,141
E09000025,Newham,E01003597,203,122,18,132
E09000025,Newham,E01003598,402,97,37,122
E09000025,Newham,E01003599,226,112,27,123
E09000025,Newham,E01003600,395,101,36,158
E09000025,Newham,E01003601,457,108,34,106
E09000025,Newham,E01003602,316,118,36,135
E09000025,Newham,E01003603,333,106,55,130
E09000025,Newham,E01003604,484,96,39,166
E09000025,Newham,E01003605,354,127,40,203
E09000025,Newham,E01003607,288,104,31,137
E09000025,Newham,E01003608,400,125,40,149
E09000025,Newham,E01003611,473,73,46,108
E09000025,Newham,E01003615,359,95,23,166
E09000025,Newham,E01003616,405,108,17,128
E09000025,Newham,E01003618,477,130,24,192
E09000025,Newham,E01003619,726,102,26,233
E09000025,Newham,E01003621,164,104,42,132
E09000025,Newham,E01003622,240,79,46,131
E09000025,Newham,E01003623,232,100,44,114
E09000025,Newham,E01003624,269,91,32,101
E09000025,Newham,E01003625,192,105,39,148
E09000025,Newham,E01003626,125,123,31,141
E09000025,Newham,E01003627,124,144,21,143
E09000025,Newham,E01003628,136,90,51,143
E09000025,Newham,E01003629,124,128,47,182
E09000025,Newham,E01003630,416,108,33,174
E09000025,Newham,E01003631,419,84,22,202
E09000025,Newham,E01003632,429,114,29,177
E09000025,Newham,E01003633,426,98,32,129
E09000025,Newham,E01003634,377,104,26,95
E09000025,Newham,E01003635,332,103,15,161
E09000025,Newham,E01003636,424,115,28,135
E09000025,Newham,E01003637,334,119,20,120
E09000026,Redbridge,E01003638,469,65,14,42
E09000026,Redbridge,E01003639,474,74,32,85
E09000026,Redbridge,E01003640,496,67,20,65
E09000026,Redbridge,E01003641,323,109,23,75
E09000026,Redbridge,E01003642,363,84,24,71
E09000026,Redbridge,E01003643,429,83,36,74
E09000026,Redbridge,E01003644,320,81,29,68
E09000026,Redbridge,E01003645,554,132,61,163
E09000026,Redbridge,E01003646,342,109,26,95
E09000026,Redbridge,E01003647,360,118,29,105
E09000026,Redbridge,E01003648,433,66,9,20
E09000026,Redbridge,E01003649,355,92,14,60
E09000026,Redbridge,E01003650,424,59,29,68
E09000026,Redbridge,E01003651,320,81,22,43
E09000026,Redbridge,E01003652,328,73,27,54
E09000026,Redbridge,E01003653,292,89,31,104
E09000026,Redbridge,E01003654,492,66,9,36
E09000026,Redbridge,E01003655,538,52,6,46
E09000026,Redbridge,E01003656,571,33,5,34
E09000026,Redbridge,E01003657,769,44,6,51
E09000026,Redbridge,E01003658,541,46,32,80
E09000026,Redbridge,E01003659,535,47,11,45
E09000026,Redbridge,E01003660,599,31,5,28
E09000026,Redbridge,E01003661,487,78,25,61
E09000026,Redbridge,E01003662,556,70,24,91
E09000026,Redbridge,E01003663,537,69,20,36
E09000026,Redbridge,E01003664,470,58,13,34
E09000026,Redbridge,E01003665,401,67,22,39
E09000026,Redbridge,E01003666,710,76,26,123
E09000026,Redbridge,E01003668,637,57,4,57
E09000026,Redbridge,E01003669,540,37,3,26
E09000026,Redbridge,E01003670,528,24,5,20
E09000026,Redbridge,E01003671,500,27,6,19
E09000026,Redbridge,E01003672,592,42,14,42
E09000026,Redbridge,E01003673,701,44,11,33
E09000026,Redbridge,E01003674,825,76,7,92
E09000026,Redbridge,E01003675,275,119,24,72
E09000026,Redbridge,E01003676,293,111,19,72
E09000026,Redbridge,E01003677,349,89,15,41
E09000026,Redbridge,E01003678,314,105,17,43
E09000026,Redbridge,E01003679,341,94,21,37
E09000026,Redbridge,E01003680,314,92,23,46
E09000026,Redbridge,E01003681,478,98,27,80
E09000026,Redbridge,E01003682,280,122,35,56
E09000026,Redbridge,E01003683,245,130,56,145
E09000026,Redbridge,E01003684,231,100,56,109
E09000026,Redbridge,E01003685,183,149,46,130
E09000026,Redbridge,E01003686,209,161,34,129
E09000026,Redbridge,E01003688,228,166,27,111
E09000026,Redbridge,E01003689,227,121,33,127
E09000026,Redbridge,E01003690,403,86,13,106
E09000026,Redbridge,E01003691,227,104,16,66
E09000026,Redbridge,E01003692,290,112,24,75
E09000026,Redbridge,E01003693,263,104,11,53
E09000026,Redbridge,E01003694,275,103,16,54
E09000026,Redbridge,E01003695,305,102,13,114
E09000026,Redbridge,E01003696,331,178,21,63
E09000026,Redbridge,E01003697,284,118,14,76
E09000026,Redbridge,E01003698,433,42,13,31
E09000026,Redbridge,E01003699,520,28,5,41
E09000026,Redbridge,E01003700,704,70,16,59
E09000026,Redbridge,E01003701,444,63,34,85
E09000026,Redbridge,E01003702,620,45,10,69
E09000026,Redbridge,E01003703,823,55,21,69
E09000026,Redbridge,E01003704,548,49,17,52
E09000026,Redbridge,E01003705,643,74,23,62
E09000026,Redbridge,E01003706,473,60,25,55
E09000026,Redbridge,E01003707,348,66,16,39
