LSOA11CD,ward_gss,lsoa_ward_weight,gss
E01004585,E09000032_06,0,E09000032
E01004585,E09000032_10,1,E09000032
E01004586,E09000032_06,1,E09000032
E01004587,E09000032_06,1,E09000032
E01004588,E09000032_06,0.886824324,E09000032
E01004588,E09000032_10,0.113175676,E09000032
E01004589,E09000032_06,0.894230769,E09000032
E01004589,E09000032_10,0.105769231,E09000032
E01004590,E09000032_10,1,E09000032
E01004591,E09000032_06,0.510460251,E09000032
E01004591,E09000032_10,0.489539749,E09000032
E01004592,E09000032_10,1,E09000032
E01004593,E09000032_03,0.0599022,E09000032
E01004593,E09000032_12,0.9400978,E09000032
E01004594,E09000032_12,1,E09000032
E01004595,E09000032_12,1,E09000032
E01004596,E09000032_12,1,E09000032
E01004597,E09000032_12,1,E09000032
E01004598,E09000032_12,1,E09000032
E01004599,E09000032_12,1,E09000032
E01004600,E09000032_03,0,E09000032
E01004600,E09000032_20,1,E09000032
E01004601,E09000032_03,0.717892426,E09000032
E01004601,E09000032_20,0.282107574,E09000032
E01004602,E09000032_14,1,E09000032
E01004604,E09000032_14,1,E09000032
E01004605,E09000032_14,1,E09000032
E01004606,E09000032_14,1,E09000032
E01004607,E09000032_14,0.928774929,E09000032
E01004607,E09000032_22,0.071225071,E09000032
E01004608,E09000032_14,1,E09000032
E01004609,E09000032_03,0.053533191,E09000032
E01004609,E09000032_14,0.877944325,E09000032
E01004609,E09000032_22,0.068522484,E09000032
E01004610,E09000032_15,0.541463415,E09000032
E01004610,E09000032_16,0.458536585,E09000032
E01004611,E09000032_15,1,E09000032
E01004612,E09000032_15,1,E09000032
E01004613,E09000032_15,0.906396256,E09000032
E01004613,E09000032_16,0.093603744,E09000032
E01004614,E09000032_16,1,E09000032
E01004615,E09000032_16,1,E09000032
E01004616,E09000032_16,1,E09000032
E01004617,E09000032_16,1,E09000032
E01004618,E09000032_15,0.740310078,E09000032
E01004618,E09000032_17,0.259689922,E09000032
E01004619,E09000032_19,1,E09000032
E01004620,E09000032_18,1,E09000032
E01004621,E09000032_18,0.598095238,E09000032
E01004621,E09000032_19,0.12952381,E09000032
E01004621,E09000032_20,0.272380952,E09000032
E01004622,E09000032_19,1,E09000032
E01004623,E09000032_18,1,E09000032
E01004624,E09000032_19,1,E09000032
E01004625,E09000032_19,1,E09000032
E01004626,E09000032_17,0.911465893,E09000032
E01004626,E09000032_19,0.088534107,E09000032
E01004627,E09000032_20,1,E09000032
E01004628,E09000032_21,1,E09000032
E01004629,E09000032_21,1,E09000032
E01004630,E09000032_21,1,E09000032
E01004631,E09000032_21,1,E09000032
E01004632,E09000032_21,1,E09000032
E01004633,E09000032_21,1,E09000032
E01004634,E09000032_21,1,E09000032
E01004635,E09000032_21,1,E09000032
E01004636,E09000032_21,1,E09000032
E01004637,E09000032_21,1,E09000032
E01004638,E09000032_22,1,E09000032
E01004639,E09000032_22,1,E09000032
E01004640,E09000032_22,1,E09000032
E01004641,E09000032_09,0.594257179,E09000032
E01004641,E09000032_22,0.405742821,E09000032
E01004642,E09000032_09,0.285714286,E09000032
E01004642,E09000032_22,0.714285714,E09000032
E01004643,E09000032_22,1,E09000032
E01004644,E09000032_09,0.319599109,E09000032
E01004644,E09000032_22,0.680400891,E09000032
E01004645,E09000032_22,1,E09000032
E01004646,E09000033_01,1,E09000033
E01004647,E09000033_01,0.122830441,E09000033
E01004647,E09000033_14,0.877169559,E09000033
E01004648,E09000033_01,1,E09000033
E01004649,E09000033_01,0.595180723,E09000033
E01004649,E09000033_14,0.404819277,E09000033
E01004650,E09000033_01,1,E09000033
E01004651,E09000033_01,1,E09000033
E01004652,E09000033_02,1,E09000033
E01004653,E09000033_02,1,E09000033
E01004654,E09000033_02,1,E09000033
E01004656,E09000033_02,1,E09000033
E01004657,E09000033_10,0.900184843,E09000033
E01004657,E09000033_17,0.099815157,E09000033
E01004658,E09000033_10,0.892290249,E09000033
E01004658,E09000033_17,0.107709751,E09000033
E01004659,E09000033_14,1,E09000033
E01004660,E09000033_10,0.29424307,E09000033
E01004660,E09000033_14,0.70575693,E09000033
E01004661,E09000033_05,0.506531205,E09000033
E01004661,E09000033_10,0.493468795,E09000033
E01004661,E09000033_14,0,E09000033
E01004662,E09000033_10,0.501618123,E09000033
E01004662,E09000033_14,0.498381877,E09000033
E01004663,E09000033_10,1,E09000033
E01004665,E09000033_12,1,E09000033
E01004666,E09000033_06,1,E09000033
E01004667,E09000033_06,1,E09000033
E01004668,E09000033_12,1,E09000033
E01004669,E09000033_12,1,E09000033
E01004670,E09000033_03,1,E09000033
E01004674,E09000033_04,1,E09000033
E01004675,E09000033_04,0.542183623,E09000033
E01004675,E09000033_09,0.457816377,E09000033
E01004676,E09000033_04,1,E09000033
E01004676,E09000033_09,0,E09000033
E01004677,E09000033_04,1,E09000033
E01004678,E09000033_04,1,E09000033
E01004679,E09000033_04,1,E09000033
E01004680,E09000033_05,1,E09000033
E01004681,E09000033_05,0.348726115,E09000033
E01004681,E09000033_07,0.651273885,E09000033
E01004682,E09000033_05,0.273159145,E09000033
E01004682,E09000033_07,0.726840855,E09000033
E01004683,E09000033_05,1,E09000033
E01004684,E09000033_05,1,E09000033
E01004686,E09000033_05,1,E09000033
E01004687,E09000033_06,1,E09000033
E01004688,E09000033_06,1,E09000033
E01004688,E09000033_07,0,E09000033
E01004689,E09000033_05,0,E09000033
E01004689,E09000033_06,1,E09000033
E01004689,E09000033_07,0,E09000033
E01004690,E09000033_06,1,E09000033
E01004691,E09000033_06,1,E09000033
E01004692,E09000033_06,1,E09000033
E01004693,E09000033_02,0.899441341,E09000033
E01004693,E09000033_07,0.100558659,E09000033
E01004694,E09000033_07,1,E09000033
E01004695,E09000033_02,0,E09000033
E01004695,E09000033_07,1,E09000033
E01004696,E09000033_07,1,E09000033
E01004697,E09000033_07,1,E09000033
E01004698,E09000033_07,1,E09000033
E01004699,E09000033_02,0.627620222,E09000033
E01004699,E09000033_07,0.372379778,E09000033
E01004700,E09000033_07,1,E09000033
E01004701,E09000033_08,1,E09000033
E01004701,E09000033_09,0,E09000033
E01004702,E09000033_08,1,E09000033
E01004703,E09000033_08,1,E09000033
E01004705,E09000033_08,1,E09000033
E01004706,E09000033_09,1,E09000033
E01004707,E09000033_09,1,E09000033
E01004708,E09000033_09,1,E09000033
E01004709,E09000033_09,1,E09000033
E01004710,E09000033_09,1,E09000033
E01004711,E09000033_09,1,E09000033
E01004712,E09000033_10,1,E09000033
E01004713,E09000033_10,0.78961039,E09000033
E01004713,E09000033_17,0.21038961,E09000033
E01004714,E09000033_10,0.785478548,E09000033
E01004714,E09000033_17,0.214521452,E09000033
E01004715,E09000033_17,1,E09000033
E01004716,E09000033_10,0.555555556,E09000033
E01004716,E09000033_14,0.293055556,E09000033
E01004716,E09000033_17,0.151388889,E09000033
E01004717,E09000033_10,1,E09000033
E01004718,E09000033_13,1,E09000033
E01004719,E09000033_13,1,E09000033
E01004720,E09000033_13,1,E09000033
E01004721,E09000033_13,1,E09000033
E01004722,E09000033_13,1,E09000033
E01004723,E09000033_13,1,E09000033
E01004724,E09000033_14,1,E09000033
E01004725,E09000033_14,1,E09000033
E01004726,E09000033_01,0.886772487,E09000033
E01004726,E09000033_14,0.113227513,E09000033
E01004727,E09000033_14,1,E09000033
E01004728,E09000033_01,0.845454545,E09000033
E01004728,E09000033_14,0.154545455,E09000033
E01004729,E09000033_01,1,E09000033
E01004730,E09000033_14,1,E09000033
E01004731,E09000033_15,0.926511628,E09000033
E01004731,E09000033_16,0.073488372,E09000033
E01004732,E09000033_15,1,E09000033
E01004733,E09000033_15,0.793965517,E09000033
E01004733,E09000033_16,0.206034483,E09000033
E01004734,E09000033_15,1,E09000033
E01004735,E09000033_15,1,E09000033
E01004736,E09000033_15,1,E09000033
E01004737,E09000033_12,1,E09000033
E01004738,E09000033_12,1,E09000033
E01004739,E09000033_12,1,E09000033
E01004740,E09000033_11,1,E09000033
E01004741,E09000033_11,0.732718894,E09000033
E01004741,E09000033_12,0.267281106,E09000033
E01004742,E09000033_11,1,E09000033
E01004743,E09000033_16,1,E09000033
E01004744,E09000033_16,1,E09000033
E01004745,E09000033_16,1,E09000033
E01004746,E09000033_16,1,E09000033
E01004747,E09000033_16,1,E09000033
E01004748,E09000033_16,1,E09000033
E01004749,E09000033_11,1,E09000033
E01004750,E09000033_06,0.319845857,E09000033
E01004750,E09000033_11,0.54238921,E09000033
E01004750,E09000033_12,0.137764933,E09000033
E01004751,E09000033_11,0.789291883,E09000033
E01004751,E09000033_12,0.210708117,E09000033
E01004752,E09000033_11,1,E09000033
E01004753,E09000033_11,0.547619048,E09000033
E01004753,E09000033_12,0.452380952,E09000033
E01004754,E09000033_18,1,E09000033
E01004755,E09000033_04,0.065773447,E09000033
E01004755,E09000033_18,0.934226553,E09000033
E01004756,E09000033_04,0.504347826,E09000033
E01004756,E09000033_18,0.495652174,E09000033
E01004757,E09000033_18,1,E09000033
E01004760,E09000033_18,1,E09000033
E01004761,E09000033_17,1,E09000033
E01004762,E09000033_17,1,E09000033
E01004763,E09000033_17,1,E09000033
E01004765,E09000033_10,0.238955823,E09000033
E01004765,E09000033_17,0.761044177,E09000033
E01032512,E09000033_18,1,E09000033
E01032513,E09000033_18,1,E09000033
E01032562,E09000006_18,1,E09000006
E01032563,E09000006_18,1,E09000006
E01032564,E09000023_07,1,E09000023
E01032565,E09000023_07,1,E09000023
E01032566,E09000004_08,1,E09000004
E01032567,E09000011_17,1,E09000011
E01032568,E09000006_13,1,E09000006
E01032569,E09000008_21,1,E09000008
E01032570,E09000006_03,1,E09000006
E01032572,E09000009_23,1,E09000009
E01032573,E09000018_04,1,E09000018
E01032574,E09000010_23,1,E09000010
E01032575,E09000014_03,1,E09000014
E01032576,E09000015_16,1,E09000015
E01032577,E09000017_16,1,E09000017
E01032579,E09000023_06,1,E09000023
E01032580,E09000002_05,1,E09000002
E01032581,E09000026_11,1,E09000026
E01032582,E09000022_24,1,E09000022
E01032583,E09000028_01,0.749615975,E09000028
E01032583,E09000028_21,0.250384025,E09000028
E01032584,E09000028_21,1,E09000028
E01032623,E09000029_05,1,E09000029
E01032637,E09000028_12,1,E09000028
E01032638,E09000028_12,1,E09000028
E01032639,E09000028_11,0.626477541,E09000028
E01032639,E09000028_13,0.373522459,E09000028
E01032640,E09000028_12,1,E09000028
E01032646,E09000028_10,1,E09000028
E01032719,E09000028_11,0.226682409,E09000028
E01032719,E09000028_13,0.773317591,E09000028
E01032720,E09000028_04,1,E09000028
E01032720,E09000028_13,0,E09000028
E01032722,E09000028_13,1,E09000028
E01032739,E09000001_02,0,E09000001
E01032739,E09000001_03,0,E09000001
E01032739,E09000001_04,0,E09000001
E01032739,E09000001_05,0.102839601,E09000001
E01032739,E09000001_06,0,E09000001
E01032739,E09000001_07,0.07981581,E09000001
E01032739,E09000001_08,0,E09000001
E01032739,E09000001_09,0,E09000001
E01032739,E09000001_10,0.059861857,E09000001
E01032739,E09000001_11,0,E09000001
E01032739,E09000001_12,0,E09000001
E01032739,E09000001_13,0,E09000001
E01032739,E09000001_14,0,E09000001
E01032739,E09000001_16,0,E09000001
E01032739,E09000001_17,0.381427475,E09000001
E01032739,E09000001_19,0,E09000001
E01032739,E09000001_20,0,E09000001
E01032739,E09000001_22,0.249424405,E09000001
E01032739,E09000001_23,0.126630852,E09000001
E01032739,E09000001_24,0,E09000001
E01032739,E09000001_25,0,E09000001
E01032740,E09000001_10,0.268023749,E09000001
E01032740,E09000001_17,0.228159457,E09000001
E01032740,E09000001_18,0.503816794,E09000001
E01032741,E09000016_17,0.170854271,E09000016
E01032741,E09000016_19,0.829145729,E09000016
E01032742,E09000016_17,0.153532609,E09000016
E01032742,E09000016_19,0.846467391,E09000016
E01032743,E09000009_06,0.912941176,E09000009
E01032743,E09000009_09,0.087058824,E09000009
E01032744,E09000009_06,0.275303644,E09000009
E01032744,E09000009_09,0.724696356,E09000009
E01032764,E09000030_03,1,E09000030
E01032765,E09000030_03,1,E09000030
E01032766,E09000030_20,1,E09000030
E01032767,E09000030_20,1,E09000030
E01032768,E09000030_10,1,E09000030
E01032769,E09000030_10,0.34335443,E09000030
E01032769,E09000030_13,0.254746835,E09000030
E01032769,E09000030_16,0.401898734,E09000030
E01032770,E09000030_07,1,E09000030
E01032771,E09000030_07,1,E09000030
E01032772,E09000030_07,1,E09000030
E01032773,E09000030_07,1,E09000030
E01032774,E09000030_07,1,E09000030
E01032775,E09000030_07,0.135725429,E09000030
E01032775,E09000030_08,0.864274571,E09000030
E01032776,E09000030_02,1,E09000030
E01032777,E09000030_02,0.940074906,E09000030
E01032777,E09000030_12,0.059925094,E09000030
E01032778,E09000030_02,1,E09000030
E01032779,E09000030_02,1,E09000030
E01032780,E09000030_02,1,E09000030
E01032781,E09000030_07,1,E09000030
E01032782,E09000030_07,1,E09000030
E01032783,E09000030_08,1,E09000030
E01032784,E09000030_03,1,E09000030
E01032785,E09000030_01,1,E09000030
E01032786,E09000030_01,1,E09000030
E01032787,E09000030_01,1,E09000030
E01032788,E09000013_15,1,E09000013
E01032789,E09000013_15,1,E09000013
E01032790,E09000013_15,1,E09000013
E01032803,E09000028_10,1,E09000028
E01032805,E09000028_14,0.292246521,E09000028
E01032805,E09000028_16,0.707753479,E09000028
E01032834,E09000028_12,1,E09000028
E01033000,E09000018_09,1,E09000018
E01033030,E09000018_09,1,E09000018
E01033081,E09000018_03,0.327380952,E09000018
E01033081,E09000018_22,0.672619048,E09000018
E01033082,E09000018_03,0,E09000018
E01033082,E09000018_22,1,E09000018
E01033083,E09000018_15,1,E09000018
E01033084,E09000018_15,0.933441558,E09000018
E01033084,E09000018_16,0.066558442,E09000018
E01033085,E09000014_09,1,E09000014
E01033086,E09000014_09,1,E09000014
E01033093,E09000032_14,1,E09000032
E01033098,E09000032_02,1,E09000032
E01033098,E09000032_07,0,E09000032
E01033099,E09000032_13,1,E09000032
E01033100,E09000032_02,0.836095764,E09000032
E01033100,E09000032_07,0,E09000032
E01033100,E09000032_10,0.163904236,E09000032
E01033101,E09000032_13,1,E09000032
E01033132,E09000032_02,0.636641221,E09000032
E01033132,E09000032_07,0,E09000032
E01033132,E09000032_10,0.363358779,E09000032
E01033133,E09000032_13,1,E09000032
E01033135,E09000032_14,1,E09000032
E01033146,E09000010_14,1,E09000010
E01033148,E09000010_09,1,E09000010
E01033150,E09000010_09,1,E09000010
E01033151,E09000010_14,1,E09000010
E01033153,E09000031_06,0.949948927,E09000031
E01033153,E09000031_15,0.050051073,E09000031
E01033207,E09000022_14,1,E09000022
E01033207,E09000022_23,0,E09000022
E01033208,E09000022_23,1,E09000022
E01033320,E09000023_11,1,E09000023
E01033322,E09000023_11,1,E09000023
E01033324,E09000023_03,1,E09000023
E01033324,E09000023_14,0,E09000023
E01033325,E09000023_03,1,E09000023
E01033327,E09000023_02,0,E09000023
E01033327,E09000023_12,0.460227273,E09000023
E01033327,E09000023_14,0.539772727,E09000023
E01033341,E09000023_12,0.460629921,E09000023
E01033341,E09000023_14,0.539370079,E09000023
E01033424,E09000005_20,0.182677165,E09000005
E01033424,E09000005_21,0.817322835,E09000005
E01033455,E09000005_06,1,E09000005
E01033456,E09000005_15,1,E09000005
E01033457,E09000005_20,1,E09000005
E01033463,E09000005_07,1,E09000005
E01033464,E09000005_05,1,E09000005
E01033485,E09000005_06,1,E09000005
E01033486,E09000019_12,1,E09000019
E01033487,E09000019_10,1,E09000019
E01033487,E09000019_12,0,E09000019
E01033488,E09000019_10,0.274253731,E09000019
E01033488,E09000019_12,0.725746269,E09000019
E01033489,E09000019_03,0.899297424,E09000019
E01033489,E09000019_06,0.100702576,E09000019
E01033490,E09000019_03,1,E09000019
E01033491,E09000019_01,1,E09000019
E01033492,E09000019_01,1,E09000019
E01033493,E09000019_01,1,E09000019
E01033494,E09000019_01,0.829944547,E09000019
E01033494,E09000019_08,0.170055453,E09000019
E01033568,E09000021_03,0.873850197,E09000021
E01033568,E09000021_10,0.126149803,E09000021
E01033569,E09000021_03,0.602288984,E09000021
E01033569,E09000021_10,0.397711016,E09000021
E01033570,E09000027_09,1,E09000027
E01033571,E09000027_09,1,E09000027
E01033572,E09000003_05,0.051779935,E09000003
E01033572,E09000003_06,0.948220065,E09000003
E01033573,E09000003_06,1,E09000003
E01033574,E09000025_20,1,E09000025
E01033575,E09000025_20,1,E09000025
E01033576,E09000025_04,0.594637224,E09000025
E01033576,E09000025_20,0.405362776,E09000025
E01033577,E09000025_20,1,E09000025
E01033578,E09000025_21,1,E09000025
E01033579,E09000025_21,1,E09000025
E01033579,E09000025_22,0,E09000025
E01033580,E09000025_20,1,E09000025
E01033581,E09000025_19,1,E09000025
E01033582,E09000025_19,1,E09000025
E01033583,E09000025_14,0.271994135,E09000025
E01033583,E09000025_21,0.728005865,E09000025
E01033583,E09000025_22,0,E09000025
E01033584,E09000025_04,0.916521739,E09000025
E01033584,E09000025_05,0.083478261,E09000025
E01033585,E09000025_04,0.886507937,E09000025
E01033585,E09000025_05,0.113492063,E09000025
E01033586,E09000025_21,1,E09000025
E01033587,E09000002_01,0.080246914,E09000002
E01033587,E09000002_09,0.919753086,E09000002
E01033588,E09000002_09,1,E09000002
E01033589,E09000026_13,1,E09000026
E01033590,E09000026_04,1,E09000026
E01033591,E09000026_13,1,E09000026
E01033592,E09000026_04,1,E09000026
E01033593,E09000033_05,1,E09000033
E01033594,E09000033_05,1,E09000033
E01033595,E09000033_17,1,E09000033
E01033596,E09000033_17,1,E09000033
E01033597,E09000033_06,0.859778598,E09000033
E01033597,E09000033_12,0.140221402,E09000033
E01033598,E09000033_03,1,E09000033
E01033599,E09000033_06,0.631490787,E09000033
E01033599,E09000033_12,0.368509213,E09000033
E01033600,E09000033_08,1,E09000033
E01033601,E09000033_03,1,E09000033
E01033602,E09000033_03,1,E09000033
E01033603,E09000033_03,1,E09000033
E01033604,E09000033_03,1,E09000033
E01033605,E09000033_03,1,E09000033
E01033606,E09000033_02,1,E09000033
E01033607,E09000033_02,1,E09000033
E01033608,E09000033_08,1,E09000033
E01033698,E09000012_15,1,E09000012
E01033699,E09000012_04,1,E09000012
E01033700,E09000012_04,0.9455081,E09000012
E01033700,E09000012_15,0.0544919,E09000012
E01033701,E09000012_21,1,E09000012
E01033702,E09000012_14,1,E09000012
E01033703,E09000012_07,1,E09000012
E01033704,E09000012_15,1,E09000012
E01033705,E09000012_14,1,E09000012
E01033706,E09000012_09,0.088676671,E09000012
E01033706,E09000012_11,0.911323329,E09000012
E01033707,E09000012_15,1,E09000012
E01033708,E09000012_11,1,E09000012
E01033709,E09000012_12,1,E09000012
E01033710,E09000012_14,1,E09000012
E01033711,E09000012_12,1,E09000012
E01033712,E09000012_09,0,E09000012
E01033712,E09000012_15,1,E09000012
E01033713,E09000012_07,1,E09000012
E01033724,E09000017_17,1,E09000017
E01033725,E09000017_09,0.631238447,E09000017
E01033725,E09000017_17,0.368761553,E09000017
E01033726,E09000011_02,0,E09000011
E01033726,E09000011_06,0.445034117,E09000011
E01033726,E09000011_13,0.554965883,E09000011
E01033727,E09000011_09,1,E09000011
E01033728,E09000011_09,1,E09000011
E01033729,E09000011_08,1,E09000011
E01033730,E09000011_09,0.719081272,E09000011
E01033730,E09000011_10,0.280918728,E09000011
E01033731,E09000011_21,1,E09000011
E01033732,E09000011_11,1,E09000011
E01033733,E09000011_11,1,E09000011
E01033734,E09000011_21,1,E09000011
E01033735,E09000011_21,0.837837838,E09000011
E01033735,E09000011_23,0.162162162,E09000011
E01033736,E09000011_21,1,E09000011
E01033737,E09000011_21,0.325233645,E09000011
E01033737,E09000011_23,0.674766355,E09000011
E01033738,E09000011_05,0.366972477,E09000011
E01033738,E09000011_11,0.633027523,E09000011
