lad22cd,lad22nm,category,count_21,count_11,change
E09000028,Southwark,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,15735,14941,794
E09000028,Southwark,Not living in a couple: Married or in a registered civil partnership,6390,7666,-1276
E09000028,Southwark,Not living in a couple: Single (never married and never registered a same-sex civil partnership),113149,97552,15597
E09000028,Southwark,Not living in a couple: Widowed or surviving partner from a civil partnership,7117,8178,-1061
E09000028,Southwark,"Separated, but still married or in a civil partnership",6587,8090,-1503
E09000029,Sutton,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",1398,1081,317
E09000029,Sutton,Living in an opposite-sex couple: Cohabiting,18752,16125,2627
E09000029,Sutton,Living in an opposite-sex couple: Married or in a civil partnership,76447,69911,6536
E09000029,Sutton,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,9861,9557,304
E09000029,Sutton,Not living in a couple: Married or in a registered civil partnership,2460,2162,298
E09000029,Sutton,Not living in a couple: Single (never married and never registered a same-sex civil partnership),44240,39975,4265
E09000029,Sutton,Not living in a couple: Widowed or surviving partner from a civil partnership,8182,8618,-436
E09000029,Sutton,"Separated, but still married or in a civil partnership",3105,3287,-182
E09000030,Tower Hamlets,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",5433,3986,1447
E09000030,Tower Hamlets,Living in an opposite-sex couple: Cohabiting,33184,20651,12533
E09000030,Tower Hamlets,Living in an opposite-sex couple: Married or in a civil partnership,69479,56616,12863
E09000030,Tower Hamlets,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,10462,9732,730
E09000030,Tower Hamlets,Not living in a couple: Married or in a registered civil partnership,7331,6964,367
E09000030,Tower Hamlets,Not living in a couple: Single (never married and never registered a same-sex civil partnership),109704,89494,20210
E09000030,Tower Hamlets,Not living in a couple: Widowed or surviving partner from a civil partnership,6567,7279,-712
E09000030,Tower Hamlets,"Separated, but still married or in a civil partnership",4640,5492,-852
E09000031,Waltham Forest,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",3536,3159,377
E09000031,Waltham Forest,Living in an opposite-sex couple: Cohabiting,29506,19670,9836
E09000031,Waltham Forest,Living in an opposite-sex couple: Married or in a civil partnership,78093,73153,4940
E09000031,Waltham Forest,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,13321,12534,787
E09000031,Waltham Forest,Not living in a couple: Married or in a registered civil partnership,7331,7011,320
E09000031,Waltham Forest,Not living in a couple: Single (never married and never registered a same-sex civil partnership),75869,70771,5098
E09000031,Waltham Forest,Not living in a couple: Widowed or surviving partner from a civil partnership,7933,9221,-1288
E09000031,Waltham Forest,"Separated, but still married or in a civil partnership",4866,5984,-1118
E09000032,Wandsworth,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",4673,3866,807
E09000032,Wandsworth,Living in an opposite-sex couple: Cohabiting,42320,34780,7540
E09000032,Wandsworth,Living in an opposite-sex couple: Married or in a civil partnership,82063,77198,4865
E09000032,Wandsworth,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,14150,13204,946
E09000032,Wandsworth,Not living in a couple: Married or in a registered civil partnership,5203,5164,39
E09000032,Wandsworth,Not living in a couple: Single (never married and never registered a same-sex civil partnership),108531,102672,5859
E09000032,Wandsworth,Not living in a couple: Widowed or surviving partner from a civil partnership,7719,8657,-938
E09000032,Wandsworth,"Separated, but still married or in a civil partnership",4407,5138,-731
E09000033,Westminster,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",3155,4096,-941
E09000033,Westminster,Living in an opposite-sex couple: Cohabiting,18454,16616,1838
E09000033,Westminster,Living in an opposite-sex couple: Married or in a civil partnership,48354,53078,-4724
E09000033,Westminster,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,11524,12430,-906
E09000033,Westminster,Not living in a couple: Married or in a registered civil partnership,6404,7319,-915
E09000033,Westminster,Not living in a couple: Single (never married and never registered a same-sex civil partnership),75760,74805,955
E09000033,Westminster,Not living in a couple: Widowed or surviving partner from a civil partnership,5877,7087,-1210
E09000033,Westminster,"Separated, but still married or in a civil partnership",3868,5333,-1465
