lad22cd,lad22nm,category,count_21,count_11,change
E09000022,Lambeth,Aged 54 years,3883,2694,1189
E09000022,Lambeth,Aged 55 years,4074,2540,1534
E09000022,Lambeth,Aged 56 years,3771,2406,1365
E09000022,Lambeth,Aged 57 years,3624,2288,1336
E09000022,Lambeth,Aged 58 years,3506,2143,1363
E09000022,Lambeth,Aged 59 years,3212,1995,1217
E09000022,Lambeth,Aged 6 years,2957,3258,-301
E09000022,Lambeth,Aged 60 years,3017,1874,1143
E09000022,Lambeth,Aged 61 years,2742,1913,829
E09000022,Lambeth,Aged 62 years,2631,1752,879
E09000022,Lambeth,Aged 63 years,2491,1780,711
E09000022,Lambeth,Aged 64 years,2290,1693,597
E09000022,Lambeth,Aged 65 years,2139,1376,763
E09000022,Lambeth,Aged 66 years,1994,1406,588
E09000022,Lambeth,Aged 67 years,1707,1317,390
E09000022,Lambeth,Aged 68 years,1621,1338,283
E09000022,Lambeth,Aged 69 years,1517,1186,331
E09000022,Lambeth,Aged 7 years,2949,3263,-314
E09000022,Lambeth,Aged 70 years,1488,1285,203
E09000022,Lambeth,Aged 71 years,1445,1249,196
E09000022,Lambeth,Aged 72 years,1344,1203,141
E09000022,Lambeth,Aged 73 years,1339,1121,218
E09000022,Lambeth,Aged 74 years,1243,1136,107
E09000022,Lambeth,Aged 75 years,1035,983,52
E09000022,Lambeth,Aged 76 years,952,934,18
E09000022,Lambeth,Aged 77 years,942,822,120
E09000022,Lambeth,Aged 78 years,935,863,72
E09000022,Lambeth,Aged 79 years,774,836,-62
E09000022,Lambeth,Aged 8 years,3157,3052,105
E09000022,Lambeth,Aged 80 years,820,804,16
E09000022,Lambeth,Aged 81 years,801,755,46
E09000022,Lambeth,Aged 82 years,718,642,76
E09000022,Lambeth,Aged 83 years,658,550,108
E09000022,Lambeth,Aged 84 years,629,536,93
E09000022,Lambeth,Aged 85 and over,3164,2845,319
E09000022,Lambeth,Aged 9 years,2934,3128,-194
E09000022,Lambeth,Aged under 1 year,3147,4517,-1370
E09000023,Lewisham,Aged 1 year,4007,4513,-506
E09000023,Lewisham,Aged 10 years,3606,3018,588
E09000023,Lewisham,Aged 11 years,3632,3212,420
E09000023,Lewisham,Aged 12 years,3547,2869,678
E09000023,Lewisham,Aged 13 years,3393,3055,338
E09000023,Lewisham,Aged 14 years,3400,3114,286
E09000023,Lewisham,Aged 15 years,3263,3199,64
E09000023,Lewisham,Aged 16 years,3355,3154,201
E09000023,Lewisham,Aged 17 years,3242,3217,25
E09000023,Lewisham,Aged 18 years,3002,3293,-291
E09000023,Lewisham,Aged 19 years,2807,3264,-457
E09000023,Lewisham,Aged 2 years,3811,4437,-626
E09000023,Lewisham,Aged 20 years,3042,3599,-557
E09000023,Lewisham,Aged 21 years,3512,3696,-184
E09000023,Lewisham,Aged 22 years,3531,4468,-937
E09000023,Lewisham,Aged 23 years,4187,4414,-227
E09000023,Lewisham,Aged 24 years,4538,4706,-168
E09000023,Lewisham,Aged 25 years,4892,4971,-79
E09000023,Lewisham,Aged 26 years,5147,5079,68
E09000023,Lewisham,Aged 27 years,5508,5381,127
E09000023,Lewisham,Aged 28 years,5970,5359,611
E09000023,Lewisham,Aged 29 years,6066,5675,391
E09000023,Lewisham,Aged 3 years,3812,4319,-507
E09000023,Lewisham,Aged 30 years,6194,5962,232
E09000023,Lewisham,Aged 31 years,6224,5733,491
E09000023,Lewisham,Aged 32 years,6397,6004,393
E09000023,Lewisham,Aged 33 years,6061,5424,637
E09000023,Lewisham,Aged 34 years,5975,5540,435
E09000023,Lewisham,Aged 35 years,6108,5093,1015
E09000023,Lewisham,Aged 36 years,5520,4758,762
E09000023,Lewisham,Aged 37 years,5416,4662,754
E09000023,Lewisham,Aged 38 years,5252,4821,431
E09000023,Lewisham,Aged 39 years,5210,4879,331
E09000023,Lewisham,Aged 4 years,3655,4056,-401
E09000023,Lewisham,Aged 40 years,5148,4536,612
E09000023,Lewisham,Aged 41 years,4978,4360,618
E09000023,Lewisham,Aged 42 years,4758,4334,424
E09000023,Lewisham,Aged 43 years,4590,4349,241
E09000023,Lewisham,Aged 44 years,4274,4340,-66
E09000023,Lewisham,Aged 45 years,4193,4181,12
E09000023,Lewisham,Aged 46 years,4346,4308,38
E09000023,Lewisham,Aged 47 years,4107,4099,8
E09000023,Lewisham,Aged 48 years,4088,4035,53
E09000023,Lewisham,Aged 49 years,4048,3858,190
E09000023,Lewisham,Aged 5 years,3747,3927,-180
E09000023,Lewisham,Aged 50 years,4255,3616,639
E09000023,Lewisham,Aged 51 years,3919,3174,745
E09000023,Lewisham,Aged 52 years,3983,3130,853
E09000023,Lewisham,Aged 53 years,3810,3014,796
E09000023,Lewisham,Aged 54 years,4021,2816,1205
E09000023,Lewisham,Aged 55 years,3877,2626,1251
E09000023,Lewisham,Aged 56 years,4004,2432,1572
E09000023,Lewisham,Aged 57 years,3628,2197,1431
E09000023,Lewisham,Aged 58 years,3718,2165,1553
E09000023,Lewisham,Aged 59 years,3360,2103,1257
E09000023,Lewisham,Aged 6 years,3568,3352,216
E09000023,Lewisham,Aged 60 years,3084,2017,1067
E09000023,Lewisham,Aged 61 years,2807,1897,910
E09000023,Lewisham,Aged 62 years,2722,1901,821
E09000023,Lewisham,Aged 63 years,2547,2056,491
E09000023,Lewisham,Aged 64 years,2344,1918,426
E09000023,Lewisham,Aged 65 years,2149,1567,582
E09000023,Lewisham,Aged 66 years,1842,1517,325
E09000023,Lewisham,Aged 67 years,1820,1433,387
E09000023,Lewisham,Aged 68 years,1589,1480,109
E09000023,Lewisham,Aged 69 years,1605,1287,318
E09000023,Lewisham,Aged 7 years,3597,3301,296
E09000023,Lewisham,Aged 70 years,1545,1270,275
E09000023,Lewisham,Aged 71 years,1397,1291,106
E09000023,Lewisham,Aged 72 years,1373,1304,69
E09000023,Lewisham,Aged 73 years,1421,1317,104
E09000023,Lewisham,Aged 74 years,1351,1175,176
E09000023,Lewisham,Aged 75 years,1059,1159,-100
E09000023,Lewisham,Aged 76 years,1081,1077,4
E09000023,Lewisham,Aged 77 years,1010,1015,-5
E09000023,Lewisham,Aged 78 years,1028,944,84
E09000023,Lewisham,Aged 79 years,867,918,-51
E09000023,Lewisham,Aged 8 years,3695,3113,582
E09000023,Lewisham,Aged 80 years,821,914,-93
E09000023,Lewisham,Aged 81 years,836,902,-66
E09000023,Lewisham,Aged 82 years,832,761,71
E09000023,Lewisham,Aged 83 years,777,675,102
E09000023,Lewisham,Aged 84 years,653,648,5
E09000023,Lewisham,Aged 85 and over,3593,3481,112
E09000023,Lewisham,Aged 9 years,3565,2972,593
E09000023,Lewisham,Aged under 1 year,3842,4679,-837
E09000024,Merton,Aged 1 year,2738,3136,-398
E09000024,Merton,Aged 10 years,2685,2116,569
E09000024,Merton,Aged 11 years,2689,2055,634
E09000024,Merton,Aged 12 years,2611,2075,536
E09000024,Merton,Aged 13 years,2676,2093,583
E09000024,Merton,Aged 14 years,2508,2135,373
E09000024,Merton,Aged 15 years,2414,2142,272
E09000024,Merton,Aged 16 years,2430,2177,253
E09000024,Merton,Aged 17 years,2302,2241,61
E09000024,Merton,Aged 18 years,1953,2131,-178
E09000024,Merton,Aged 19 years,1579,1718,-139
E09000024,Merton,Aged 2 years,2742,2853,-111
E09000024,Merton,Aged 20 years,1639,1749,-110
E09000024,Merton,Aged 21 years,1862,2101,-239
E09000024,Merton,Aged 22 years,2287,2517,-230
E09000024,Merton,Aged 23 years,2560,3001,-441
E09000024,Merton,Aged 24 years,2819,3084,-265
E09000024,Merton,Aged 25 years,3114,3562,-448
E09000024,Merton,Aged 26 years,3385,3864,-479
E09000024,Merton,Aged 27 years,3282,4003,-721
E09000024,Merton,Aged 28 years,3725,4182,-457
E09000024,Merton,Aged 29 years,3706,4266,-560
E09000024,Merton,Aged 3 years,2667,2878,-211
E09000024,Merton,Aged 30 years,3734,4424,-690
E09000024,Merton,Aged 31 years,3906,4381,-475
E09000024,Merton,Aged 32 years,3746,4234,-488
E09000024,Merton,Aged 33 years,3883,3889,-6
E09000024,Merton,Aged 34 years,3875,3976,-101
E09000024,Merton,Aged 35 years,3814,3643,171
E09000024,Merton,Aged 36 years,3779,3542,237
E09000024,Merton,Aged 37 years,3784,3392,392
E09000024,Merton,Aged 38 years,3735,3429,306
E09000024,Merton,Aged 39 years,3842,3249,593
E09000024,Merton,Aged 4 years,2645,2759,-114
E09000024,Merton,Aged 40 years,3854,3203,651
E09000024,Merton,Aged 41 years,3747,3097,650
E09000024,Merton,Aged 42 years,3648,3125,523
E09000024,Merton,Aged 43 years,3398,3101,297
E09000024,Merton,Aged 44 years,3472,2978,494
E09000024,Merton,Aged 45 years,3141,2972,169
E09000024,Merton,Aged 46 years,3197,2816,381
E09000024,Merton,Aged 47 years,3019,2873,146
E09000024,Merton,Aged 48 years,3167,2781,386
E09000024,Merton,Aged 49 years,3001,2597,404
