lad22cd,lad22nm,lsoa21cd,One-person household,All household members have the same ethnic group,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,Any other combination of multiple ethnic identities
E09000005,Brent,E01000562,73,302,18,47,40
E09000005,Brent,E01000563,68,320,15,36,41
E09000005,Brent,E01000564,83,317,21,28,42
E09000005,Brent,E01000565,100,270,31,41,41
E09000005,Brent,E01000566,83,293,15,35,41
E09000005,Brent,E01000567,79,272,19,59,30
E09000005,Brent,E01000568,212,334,16,29,74
E09000005,Brent,E01000569,77,318,11,41,36
E09000005,Brent,E01000570,104,322,24,31,35
E09000005,Brent,E01000571,86,278,28,38,67
E09000005,Brent,E01000572,72,279,22,52,36
E09000005,Brent,E01000573,84,303,14,32,48
E09000005,Brent,E01000574,80,258,8,44,67
E09000005,Brent,E01000575,152,359,17,43,90
E09000005,Brent,E01000576,132,351,9,40,37
E09000005,Brent,E01000577,175,494,50,68,74
E09000005,Brent,E01000578,294,381,38,64,60
E09000005,Brent,E01000579,185,246,47,83,72
E09000005,Brent,E01000580,259,332,31,143,91
E09000005,Brent,E01000581,160,252,23,85,71
E09000005,Brent,E01000582,138,303,30,140,75
E09000005,Brent,E01000583,301,361,38,141,63
E09000005,Brent,E01000584,116,262,25,94,52
E09000005,Brent,E01000585,144,263,30,99,55
E09000005,Brent,E01000586,403,377,55,144,112
E09000005,Brent,E01000587,63,317,9,25,45
E09000005,Brent,E01000589,137,541,23,45,56
E09000005,Brent,E01000590,150,353,17,71,47
E09000005,Brent,E01000591,119,395,23,30,74
E09000005,Brent,E01000592,143,343,31,51,49
E09000005,Brent,E01000593,111,430,33,47,49
E09000005,Brent,E01000594,91,366,15,22,67
E09000005,Brent,E01000595,196,327,49,38,40
E09000005,Brent,E01000596,167,327,38,47,45
E09000005,Brent,E01000599,207,350,43,48,51
E09000005,Brent,E01000601,135,239,81,29,32
E09000005,Brent,E01000602,141,267,36,27,34
E09000005,Brent,E01000603,164,283,43,36,44
E09000005,Brent,E01000604,105,307,22,30,50
E09000005,Brent,E01000605,127,343,44,20,37
E09000005,Brent,E01000606,132,330,25,39,52
E09000005,Brent,E01000607,104,431,21,41,88
E09000005,Brent,E01000608,210,435,36,75,43
E09000005,Brent,E01000609,107,390,26,47,59
E09000005,Brent,E01000610,142,443,25,36,36
E09000005,Brent,E01000611,118,369,29,45,45
E09000005,Brent,E01000612,106,330,27,22,61
E09000005,Brent,E01000613,184,334,29,52,39
E09000005,Brent,E01000615,177,469,31,103,48
E09000005,Brent,E01000616,136,311,34,32,77
E09000005,Brent,E01000617,172,399,25,61,65
E09000005,Brent,E01000618,85,298,20,29,47
E09000005,Brent,E01000619,85,302,16,30,50
E09000005,Brent,E01000620,99,326,22,27,33
E09000005,Brent,E01000621,90,311,29,32,54
E09000005,Brent,E01000622,213,356,32,54,51
E09000005,Brent,E01000623,76,348,22,56,66
E09000005,Brent,E01000624,144,298,36,61,52
E09000005,Brent,E01000625,152,315,31,50,39
E09000005,Brent,E01000626,193,279,47,35,47
E09000005,Brent,E01000627,163,384,34,44,62
E09000005,Brent,E01000628,208,291,31,40,70
E09000005,Brent,E01000629,130,372,21,44,55
E09000005,Brent,E01000630,233,521,37,53,68
E09000005,Brent,E01000631,110,388,12,30,41
E09000005,Brent,E01000632,65,455,15,24,34
E09000005,Brent,E01000633,103,430,23,24,36
E09000005,Brent,E01000634,128,480,36,55,65
E09000005,Brent,E01000636,127,513,20,52,55
E09000005,Brent,E01000637,187,250,34,66,75
E09000005,Brent,E01000638,211,360,60,75,83
E09000005,Brent,E01000639,267,292,35,78,76
E09000005,Brent,E01000640,217,432,48,62,54
E09000005,Brent,E01000641,210,330,49,71,76
E09000005,Brent,E01000642,388,375,42,111,108
E09000005,Brent,E01000643,313,374,74,79,58
E09000005,Brent,E01000644,234,305,38,95,93
E09000006,Bromley,E01000645,85,348,11,85,15
E09000006,Bromley,E01000646,281,343,17,106,33
E09000006,Bromley,E01000647,137,372,26,98,18
E09000006,Bromley,E01000648,174,392,18,122,24
E09000006,Bromley,E01000649,199,465,8,128,21
E09000006,Bromley,E01000650,217,415,22,75,19
E09000006,Bromley,E01000651,176,342,15,78,9
E09000006,Bromley,E01000652,148,423,12,70,15
E09000006,Bromley,E01000653,146,348,11,72,16
E09000006,Bromley,E01000654,87,356,7,29,9
E09000006,Bromley,E01000655,83,364,11,32,6
E09000006,Bromley,E01000656,108,394,4,47,9
E09000006,Bromley,E01000657,196,415,12,45,7
E09000006,Bromley,E01000658,140,384,4,24,12
E09000006,Bromley,E01000659,89,370,9,42,14
E09000006,Bromley,E01000661,385,582,67,95,47
E09000006,Bromley,E01000662,140,388,23,83,21
E09000006,Bromley,E01000663,183,381,14,76,12
E09000006,Bromley,E01000664,117,377,25,57,18
E09000006,Bromley,E01000665,195,437,19,65,24
E09000006,Bromley,E01000666,211,497,16,71,8
E09000006,Bromley,E01000667,109,445,4,57,12
E09000006,Bromley,E01000668,336,473,29,113,23
E09000006,Bromley,E01000669,218,418,14,84,17
E09000006,Bromley,E01000670,256,396,24,119,32
E09000006,Bromley,E01000671,365,453,39,119,38
E09000006,Bromley,E01000672,215,322,28,107,23
E09000006,Bromley,E01000673,126,342,17,127,19
E09000006,Bromley,E01000674,327,324,31,91,32
E09000006,Bromley,E01000676,353,427,36,106,43
E09000006,Bromley,E01000677,212,401,26,130,34
E09000006,Bromley,E01000678,159,391,16,108,23
E09000006,Bromley,E01000679,149,383,17,102,23
E09000006,Bromley,E01000680,132,445,3,54,11
E09000006,Bromley,E01000681,117,441,10,68,10
E09000006,Bromley,E01000682,164,406,14,47,10
E09000006,Bromley,E01000683,215,403,12,59,14
E09000006,Bromley,E01000684,124,520,11,77,21
E09000006,Bromley,E01000685,138,395,10,50,13
E09000006,Bromley,E01000686,208,369,10,49,9
E09000006,Bromley,E01000687,166,425,14,54,9
E09000006,Bromley,E01000688,90,353,4,48,12
E09000006,Bromley,E01000689,182,334,13,72,13
E09000006,Bromley,E01000690,119,324,10,67,11
E09000006,Bromley,E01000691,185,342,23,72,15
E09000006,Bromley,E01000692,181,396,19,75,13
E09000006,Bromley,E01000693,255,315,3,53,17
E09000006,Bromley,E01000694,185,521,23,135,19
E09000006,Bromley,E01000695,158,366,12,76,9
E09000006,Bromley,E01000696,214,389,10,67,7
E09000006,Bromley,E01000697,244,379,15,122,18
E09000006,Bromley,E01000698,75,293,9,48,12
E09000006,Bromley,E01000699,234,284,34,93,18
E09000006,Bromley,E01000700,194,336,36,85,19
E09000006,Bromley,E01000701,176,286,17,105,23
E09000006,Bromley,E01000702,195,286,19,120,21
E09000006,Bromley,E01000703,216,326,36,93,31
E09000006,Bromley,E01000704,160,297,32,92,18
E09000006,Bromley,E01000705,158,273,22,81,36
E09000006,Bromley,E01000706,221,265,18,91,12
E09000006,Bromley,E01000707,86,307,23,105,6
E09000006,Bromley,E01000708,221,340,15,120,17
E09000006,Bromley,E01000709,361,263,17,82,14
E09000006,Bromley,E01000710,430,471,36,189,30
E09000006,Bromley,E01000711,478,354,40,136,21
E09000006,Bromley,E01000712,328,373,23,134,22
E09000006,Bromley,E01000713,328,384,24,137,17
E09000006,Bromley,E01000714,423,421,42,161,46
E09000006,Bromley,E01000715,422,352,15,117,18
E09000006,Bromley,E01000716,239,340,19,93,15
E09000006,Bromley,E01000717,364,351,28,104,19
E09000006,Bromley,E01000718,343,401,36,106,37
E09000006,Bromley,E01000719,261,447,36,78,40
E09000006,Bromley,E01000720,180,415,26,43,19
E09000006,Bromley,E01000721,194,329,25,48,21
E09000006,Bromley,E01000722,215,442,21,52,27
E09000006,Bromley,E01000723,166,328,7,35,15
E09000006,Bromley,E01000724,200,346,33,48,28
E09000006,Bromley,E01000725,299,388,28,63,17
E09000006,Bromley,E01000726,197,311,16,41,15
E09000006,Bromley,E01000727,264,413,14,51,22
E09000006,Bromley,E01000728,207,386,22,59,22
E09000006,Bromley,E01000729,337,401,36,44,20
E09000006,Bromley,E01000730,180,367,27,65,31
E09000006,Bromley,E01000731,121,310,16,48,21
E09000006,Bromley,E01000732,129,381,6,60,8
E09000006,Bromley,E01000733,134,409,13,54,23
E09000006,Bromley,E01000734,110,308,15,63,14
E09000006,Bromley,E01000735,128,343,18,45,21
E09000006,Bromley,E01000736,163,375,25,42,19
E09000006,Bromley,E01000737,171,340,11,58,10
E09000006,Bromley,E01000738,150,398,19,60,22
E09000006,Bromley,E01000739,193,360,23,46,15
E09000006,Bromley,E01000741,379,297,40,184,32
E09000006,Bromley,E01000742,383,361,55,158,63
E09000006,Bromley,E01000743,329,327,52,88,57
E09000006,Bromley,E01000744,238,253,56,76,36
E09000006,Bromley,E01000745,329,343,49,137,44
E09000006,Bromley,E01000746,334,381,34,184,35
E09000006,Bromley,E01000747,190,495,17,67,22
E09000006,Bromley,E01000748,160,494,1,39,11
E09000006,Bromley,E01000749,150,411,10,59,9
E09000006,Bromley,E01000750,241,341,31,30,10
E09000006,Bromley,E01000751,255,524,17,72,20
E09000006,Bromley,E01000752,287,429,9,43,18
E09000006,Bromley,E01000753,171,501,14,55,7
E09000006,Bromley,E01000754,215,416,14,72,17
E09000006,Bromley,E01000755,141,414,10,57,11
E09000006,Bromley,E01000756,148,418,19,49,22
E09000006,Bromley,E01000757,96,438,10,53,8
E09000006,Bromley,E01000758,109,364,8,65,9
E09000006,Bromley,E01000759,81,402,10,73,9
E09000006,Bromley,E01000760,126,358,18,56,19
E09000006,Bromley,E01000761,105,383,8,58,13
E09000006,Bromley,E01000762,236,366,33,82,26
E09000006,Bromley,E01000763,84,372,6,52,14
E09000006,Bromley,E01000764,145,408,16,71,20
E09000006,Bromley,E01000765,178,416,17,76,14
E09000006,Bromley,E01000766,109,440,8,81,13
E09000006,Bromley,E01000767,113,405,7,66,6
E09000006,Bromley,E01000768,165,351,6,73,13
E09000006,Bromley,E01000769,74,283,13,64,20
E09000006,Bromley,E01000770,236,320,12,105,15
E09000006,Bromley,E01000771,128,352,17,99,26
E09000006,Bromley,E01000772,284,334,14,105,19
E09000006,Bromley,E01000773,165,326,19,75,22
E09000006,Bromley,E01000774,138,314,22,95,10
E09000006,Bromley,E01000775,171,504,30,123,29
E09000006,Bromley,E01000777,81,345,24,82,27
E09000006,Bromley,E01000778,163,364,23,70,23
E09000006,Bromley,E01000779,176,308,13,57,32
E09000006,Bromley,E01000780,176,350,25,64,30
E09000006,Bromley,E01000781,184,335,35,47,21
E09000006,Bromley,E01000782,241,297,38,44,34
E09000006,Bromley,E01000783,191,313,37,62,34
E09000006,Bromley,E01000784,109,374,24,70,19
E09000006,Bromley,E01000785,181,341,29,54,28
E09000006,Bromley,E01000786,167,388,17,53,11
E09000006,Bromley,E01000787,234,365,14,53,8
E09000006,Bromley,E01000788,141,367,17,71,20
E09000006,Bromley,E01000789,172,382,36,44,28
E09000006,Bromley,E01000790,358,525,23,110,29
E09000006,Bromley,E01000791,161,395,9,47,13
E09000006,Bromley,E01000792,120,355,24,45,28
E09000006,Bromley,E01000793,132,404,7,71,13
E09000006,Bromley,E01000794,119,416,13,43,10
E09000006,Bromley,E01000795,125,341,10,48,11
E09000006,Bromley,E01000796,184,296,50,46,43
E09000006,Bromley,E01000797,214,315,17,118,26
E09000006,Bromley,E01000798,330,283,27,59,34
E09000006,Bromley,E01000799,215,336,41,126,37
E09000006,Bromley,E01000800,329,268,44,106,44
E09000006,Bromley,E01000801,231,285,33,69,32
E09000006,Bromley,E01000802,228,329,33,176,33
E09000006,Bromley,E01000803,291,299,29,98,31
E09000006,Bromley,E01000804,117,291,15,120,22
E09000006,Bromley,E01000805,295,328,43,104,26
E09000006,Bromley,E01000806,268,336,52,85,36
E09000006,Bromley,E01000807,124,418,9,75,11
E09000006,Bromley,E01000808,142,382,8,71,17
E09000006,Bromley,E01000809,181,370,10,68,12
E09000006,Bromley,E01000810,109,391,6,76,15
E09000006,Bromley,E01000811,157,336,6,65,9
E09000006,Bromley,E01000812,179,383,14,83,15
E09000006,Bromley,E01000813,153,393,6,56,12
E09000006,Bromley,E01000814,88,406,6,67,11
E09000006,Bromley,E01000815,80,387,1,85,7
E09000006,Bromley,E01000816,151,328,23,87,25
E09000006,Bromley,E01000818,130,377,23,87,23
E09000006,Bromley,E01000819,231,373,36,85,32
E09000006,Bromley,E01000820,248,313,33,91,20
E09000006,Bromley,E01000822,245,319,25,101,23
E09000006,Bromley,E01000823,220,371,20,99,28
E09000006,Bromley,E01000824,142,299,23,91,27
E09000006,Bromley,E01000825,309,344,31,101,27
E09000006,Bromley,E01000826,81,386,4,81,7
E09000006,Bromley,E01000827,255,396,13,95,19
E09000006,Bromley,E01000828,272,372,18,83,19
E09000006,Bromley,E01000829,170,359,24,117,35
E09000006,Bromley,E01000830,79,372,8,75,21
E09000006,Bromley,E01000831,295,333,22,107,18
E09000006,Bromley,E01000832,132,337,18,78,23
E09000006,Bromley,E01000833,72,342,7,64,12
E09000006,Bromley,E01000834,61,315,7,65,13
E09000006,Bromley,E01000835,191,373,30,74,31
E09000006,Bromley,E01000836,77,326,9,74,10
E09000006,Bromley,E01000837,210,343,25,61,17
E09000006,Bromley,E01000838,121,346,12,48,14
E09000006,Bromley,E01000839,113,342,11,68,9
E09000006,Bromley,E01000840,216,377,10,74,14
E09000006,Bromley,E01000841,133,426,13,72,16
E09000007,Camden,E01000842,314,217,24,113,38
E09000007,Camden,E01000843,314,196,14,94,32
E09000007,Camden,E01000844,361,277,31,123,27
E09000007,Camden,E01000845,270,250,30,113,32
E09000007,Camden,E01000846,203,248,25,58,47
E09000007,Camden,E01000847,186,285,30,70,49
E09000007,Camden,E01000848,302,230,26,153,30
E09000007,Camden,E01000849,371,200,19,112,35
E09000007,Camden,E01000850,277,166,8,77,50
E09000007,Camden,E01000851,325,159,12,77,62
E09000007,Camden,E01000853,366,222,30,54,55
E09000007,Camden,E01000855,491,181,15,77,50
E09000007,Camden,E01000856,220,248,33,74,72
E09000007,Camden,E01000857,247,227,23,107,33
E09000007,Camden,E01000858,254,347,43,78,77
E09000007,Camden,E01000859,283,233,18,117,46
E09000007,Camden,E01000860,426,164,16,53,15
E09000007,Camden,E01000861,306,190,29,79,90
E09000007,Camden,E01000862,324,265,18,156,44
E09000007,Camden,E01000863,297,224,14,80,82
E09000007,Camden,E01000866,362,355,44,99,66
E09000007,Camden,E01000867,289,300,18,73,87
E09000007,Camden,E01000868,282,320,29,71,41
E09000007,Camden,E01000869,318,303,31,108,117
E09000007,Camden,E01000870,272,267,29,102,58
E09000007,Camden,E01000871,193,276,22,103,54
E09000007,Camden,E01000872,360,275,38,105,71
E09000007,Camden,E01000873,166,285,28,126,63
E09000007,Camden,E01000874,193,257,24,121,35
E09000007,Camden,E01000875,311,267,29,94,75
E09000007,Camden,E01000876,287,341,40,88,71
E09000007,Camden,E01000877,250,210,28,122,55
E09000007,Camden,E01000878,250,329,44,101,41
E09000007,Camden,E01000879,191,235,19,108,22
E09000007,Camden,E01000880,148,239,27,134,33
E09000007,Camden,E01000881,243,228,17,74,37
E09000007,Camden,E01000882,232,260,25,126,27
E09000007,Camden,E01000883,338,232,15,104,66
E09000007,Camden,E01000884,157,243,27,114,43
E09000007,Camden,E01000885,133,234,11,106,44
E09000007,Camden,E01000886,198,231,21,105,41
E09000007,Camden,E01000887,251,211,29,105,61
E09000007,Camden,E01000888,224,236,31,111,35
E09000007,Camden,E01000889,225,331,48,57,44
E09000007,Camden,E01000890,283,228,27,38,31
E09000007,Camden,E01000891,260,229,31,48,48
E09000007,Camden,E01000892,306,328,35,102,47
E09000007,Camden,E01000893,251,215,18,139,35
E09000007,Camden,E01000894,177,236,23,112,17
E09000007,Camden,E01000895,369,244,25,113,30
E09000007,Camden,E01000896,229,245,17,131,41
E09000007,Camden,E01000897,196,250,33,138,33
E09000007,Camden,E01000898,420,250,18,89,48
E09000007,Camden,E01000899,248,279,23,125,33
E09000007,Camden,E01000900,234,289,37,95,60
E09000007,Camden,E01000901,207,375,43,68,39
E09000007,Camden,E01000902,184,241,29,44,46
E09000007,Camden,E01000903,238,224,18,99,48
E09000007,Camden,E01000904,310,362,35,94,92
E09000007,Camden,E01000905,287,324,42,52,55
E09000007,Camden,E01000906,313,237,23,109,52
E09000007,Camden,E01000907,194,266,51,63,43
E09000007,Camden,E01000908,382,216,45,99,32
E09000007,Camden,E01000909,172,272,30,119,49
E09000007,Camden,E01000910,166,231,14,103,47
E09000007,Camden,E01000911,232,244,28,83,45
E09000007,Camden,E01000912,250,269,38,67,60
E09000007,Camden,E01000913,198,283,23,137,41
E09000007,Camden,E01000914,362,256,19,72,54
E09000007,Camden,E01000915,180,296,30,47,43
E09000007,Camden,E01000916,404,312,28,106,80
E09000007,Camden,E01000917,356,261,36,47,50
E09000007,Camden,E01000918,428,234,20,80,47
E09000007,Camden,E01000919,348,200,27,71,64
E09000007,Camden,E01000920,369,270,14,99,61
E09000007,Camden,E01000921,380,298,26,143,74
E09000007,Camden,E01000922,250,266,16,91,59
E09000007,Camden,E01000923,211,238,29,107,43
E09000007,Camden,E01000924,258,281,31,92,64
E09000007,Camden,E01000925,185,257,31,56,41
E09000007,Camden,E01000926,197,231,24,79,75
E09000007,Camden,E01000927,226,278,25,103,58
E09000007,Camden,E01000928,263,287,28,108,64
E09000007,Camden,E01000929,236,326,42,70,48
E09000007,Camden,E01000930,603,315,44,71,70
E09000007,Camden,E01000931,340,374,54,99,57
E09000007,Camden,E01000932,358,306,19,126,69
E09000007,Camden,E01000933,305,279,29,101,99
E09000007,Camden,E01000934,355,221,48,60,38
E09000007,Camden,E01000935,249,305,51,59,40
E09000007,Camden,E01000937,231,113,6,31,38
E09000007,Camden,E01000938,241,246,22,49,66
E09000007,Camden,E01000939,171,209,14,28,60
E09000007,Camden,E01000941,233,199,29,34,36
E09000007,Camden,E01000942,265,118,13,57,54
E09000007,Camden,E01000943,221,131,10,39,38
E09000007,Camden,E01000944,203,237,20,31,77
E09000007,Camden,E01000946,274,241,27,82,63
E09000007,Camden,E01000947,331,269,34,83,99
E09000007,Camden,E01000948,313,263,30,85,54
E09000007,Camden,E01000949,262,278,25,80,46
E09000007,Camden,E01000951,173,270,32,28,60
E09000007,Camden,E01000952,205,299,23,42,89
E09000007,Camden,E01000954,173,351,46,32,48
E09000007,Camden,E01000955,203,242,24,35,32
E09000007,Camden,E01000956,221,235,29,47,75
E09000007,Camden,E01000957,245,243,17,87,62
E09000007,Camden,E01000958,316,375,60,83,120
E09000007,Camden,E01000959,231,279,43,36,100
E09000007,Camden,E01000960,365,321,18,123,60
E09000007,Camden,E01000961,220,333,43,63,68
E09000007,Camden,E01000962,266,279,16,136,60
E09000007,Camden,E01000963,312,363,27,64,62
E09000007,Camden,E01000964,260,274,37,112,70
E09000007,Camden,E01000965,310,296,37,125,46
E09000007,Camden,E01000966,192,298,24,152,36
E09000007,Camden,E01000967,204,280,20,90,44
E09000007,Camden,E01000968,266,277,17,109,57
E09000007,Camden,E01000969,325,300,30,149,89
E09000007,Camden,E01000970,323,223,22,142,52
E09000007,Camden,E01000971,189,240,13,104,34
E09000007,Camden,E01000972,465,287,47,76,81
E09000007,Camden,E01000973,399,441,43,156,85
E09000007,Camden,E01000974,320,264,25,86,68
E09000008,Croydon,E01000975,353,443,34,141,71
E09000008,Croydon,E01000976,250,396,69,91,67
E09000008,Croydon,E01000977,450,317,53,90,35
E09000008,Croydon,E01000978,350,326,25,94,42
E09000008,Croydon,E01000979,241,330,38,117,46
E09000008,Croydon,E01000980,153,281,40,67,41
E09000008,Croydon,E01000981,159,325,32,106,38
E09000008,Croydon,E01000982,178,309,45,111,37
E09000008,Croydon,E01000983,184,334,26,126,54
E09000008,Croydon,E01000984,282,310,57,82,56
E09000008,Croydon,E01000985,94,299,16,85,28
E09000008,Croydon,E01000986,176,316,28,129,38
E09000008,Croydon,E01000987,99,278,26,94,23
E09000008,Croydon,E01000989,118,369,30,83,29
E09000008,Croydon,E01000990,138,269,28,46,49
E09000008,Croydon,E01000991,154,407,21,75,30
E09000008,Croydon,E01000992,182,353,36,59,56
E09000008,Croydon,E01000993,115,334,16,105,33
E09000008,Croydon,E01000994,123,261,35,59,59
E09000008,Croydon,E01000995,159,310,24,51,58
E09000008,Croydon,E01000996,94,231,21,51,55
E09000008,Croydon,E01000997,110,256,27,42,54
E09000008,Croydon,E01000998,190,238,32,64,53
E09000008,Croydon,E01000999,91,230,21,49,44
E09000008,Croydon,E01001000,178,226,31,31,47
E09000008,Croydon,E01001001,181,267,45,54,35
E09000008,Croydon,E01001002,148,269,19,40,46
E09000008,Croydon,E01001003,175,279,39,47,54
E09000008,Croydon,E01001004,195,383,59,81,68
E09000008,Croydon,E01001005,146,323,38,40,57
E09000008,Croydon,E01001006,168,380,45,64,33
E09000008,Croydon,E01001007,96,397,32,35,37
E09000008,Croydon,E01001008,75,329,31,49,43
E09000008,Croydon,E01001009,112,394,40,55,65
E09000008,Croydon,E01001010,139,320,45,54,51
E09000008,Croydon,E01001011,248,414,55,74,67
E09000008,Croydon,E01001012,294,333,57,46,80
E09000008,Croydon,E01001013,348,369,68,48,66
E09000008,Croydon,E01001015,119,314,44,59,21
E09000008,Croydon,E01001016,142,377,16,91,27
E09000008,Croydon,E01001017,133,380,5,85,28
E09000008,Croydon,E01001018,123,408,12,76,17
E09000008,Croydon,E01001019,136,349,10,82,15
E09000008,Croydon,E01001020,163,363,24,78,15
E09000008,Croydon,E01001021,160,277,36,56,18
E09000008,Croydon,E01001022,174,357,11,62,16
E09000008,Croydon,E01001023,379,513,50,144,31
E09000008,Croydon,E01001024,117,294,22,70,20
E09000008,Croydon,E01001025,75,320,16,69,15
E09000008,Croydon,E01001026,109,426,27,89,21
E09000008,Croydon,E01001027,127,628,30,174,29
E09000008,Croydon,E01001028,72,351,16,76,23
