lad22cd,lad22nm,lsoa21cd,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Pakistani","Asian, Asian British or Asian Welsh: Other Asian","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,"White: English, Welsh, Scottish, Northern Irish or British",White: Irish,White: Gypsy or Irish Traveller,White: Roma,White: Other White,Other ethnic group: Arab,Other ethnic group: Any other ethnic group
E09000003,Barnet,E01000270,14,27,113,18,61,60,18,11,31,19,25,46,754,45,0,5,178,18,103
E09000003,Barnet,E01000271,11,37,138,6,60,45,12,3,36,19,12,38,739,46,0,1,296,8,126
E09000003,Barnet,E01000272,16,31,182,19,58,22,10,7,17,1,4,30,678,53,0,0,193,6,98
E09000003,Barnet,E01000273,14,26,146,15,105,61,20,16,36,19,20,33,660,41,0,14,268,28,149
E09000003,Barnet,E01000274,54,32,154,21,82,112,37,16,25,12,13,53,825,67,2,2,320,14,100
E09000003,Barnet,E01000275,7,61,225,17,156,62,14,7,23,5,5,36,612,34,0,2,309,16,151
E09000003,Barnet,E01000276,4,34,204,27,136,29,8,3,33,9,5,29,562,31,0,4,248,13,154
E09000003,Barnet,E01000277,0,56,177,43,139,112,21,17,27,17,7,39,445,33,0,14,336,28,141
E09000003,Barnet,E01000278,0,45,267,32,184,34,0,0,44,0,4,32,517,18,0,1,197,2,100
E09000003,Barnet,E01000279,2,35,116,6,34,28,2,1,24,9,6,13,806,12,0,3,191,3,79
E09000003,Barnet,E01000280,20,24,151,10,85,31,5,0,33,2,7,28,666,26,0,0,172,7,73
E09000003,Barnet,E01000281,10,119,143,10,92,75,5,10,39,14,36,29,667,49,0,2,318,21,146
E09000003,Barnet,E01000282,15,62,187,22,116,35,7,1,50,26,4,34,779,72,0,11,276,4,106
E09000003,Barnet,E01000283,17,42,162,35,65,19,10,2,19,6,6,11,649,27,0,0,206,4,94
E09000003,Barnet,E01000284,7,27,120,41,140,48,15,14,25,6,15,54,592,45,0,12,434,19,197
E09000003,Barnet,E01000285,23,25,143,17,89,88,23,27,22,18,29,33,726,44,1,4,131,8,60
E09000003,Barnet,E01000286,9,17,157,18,95,113,24,14,24,12,21,21,831,42,0,5,204,10,93
E09000003,Barnet,E01000287,7,23,81,19,71,99,13,38,42,21,30,26,851,36,0,6,170,8,93
E09000003,Barnet,E01000288,16,27,116,25,102,68,19,4,39,14,11,41,695,62,0,1,210,31,65
E09000003,Barnet,E01000289,16,32,54,21,98,231,25,38,23,27,28,23,626,36,0,15,163,21,102
E09000003,Barnet,E01000290,16,48,133,33,73,52,13,10,28,18,13,28,857,34,0,0,191,6,63
E09000003,Barnet,E01000291,21,46,94,14,61,174,24,40,18,23,25,25,658,39,0,5,197,12,89
E09000003,Barnet,E01000292,3,26,114,18,44,48,10,5,25,18,16,28,851,43,0,2,204,21,61
E09000003,Barnet,E01000293,19,55,135,27,57,48,21,9,52,12,11,39,868,77,0,9,248,6,70
E09000003,Barnet,E01000294,17,48,96,15,106,55,26,4,20,17,59,36,916,54,0,5,242,13,84
E09000003,Barnet,E01000295,31,63,189,20,111,23,10,7,43,11,5,31,550,52,0,10,347,13,105
E09000003,Barnet,E01000296,10,35,121,25,109,69,12,4,51,11,8,36,534,19,1,9,561,17,152
E09000003,Barnet,E01000297,14,19,266,27,45,49,23,6,17,12,25,29,393,31,0,3,357,18,84
E09000003,Barnet,E01000298,10,40,195,18,120,46,9,9,39,5,10,22,590,33,1,8,403,17,138
E09000003,Barnet,E01000299,18,47,235,27,292,96,44,5,45,19,8,28,495,81,0,11,467,29,273
E09000003,Barnet,E01000300,2,67,197,22,113,27,20,11,45,6,10,25,638,44,7,0,306,9,118
E09000003,Barnet,E01000301,0,54,245,9,154,33,17,1,48,19,5,29,514,20,0,1,246,0,105
E09000003,Barnet,E01000302,6,49,177,27,156,49,30,15,38,13,7,36,558,20,0,11,385,25,190
E09000003,Barnet,E01000303,0,59,186,23,139,31,5,7,31,9,6,31,487,2,0,6,291,9,175
E09000003,Barnet,E01000304,12,37,143,17,91,65,18,7,32,13,13,42,532,38,4,5,363,20,106
E09000003,Barnet,E01000305,25,27,192,86,155,100,34,19,32,15,14,22,279,44,0,11,420,53,103
E09000003,Barnet,E01000306,4,29,458,44,141,60,18,6,15,12,8,28,227,26,0,9,741,27,122
E09000003,Barnet,E01000307,20,51,249,37,165,111,25,10,20,14,11,32,325,27,0,7,313,107,131
E09000003,Barnet,E01000308,12,64,199,48,180,197,37,34,40,28,34,42,499,52,0,1,398,133,114
E09000003,Barnet,E01000309,15,96,184,66,164,117,33,13,15,13,11,31,401,14,0,11,511,55,302
E09000003,Barnet,E01000310,7,63,278,81,188,104,18,11,34,17,23,33,487,20,0,29,547,75,177
E09000003,Barnet,E01000311,8,7,41,7,48,48,3,3,7,4,1,14,1027,9,0,6,370,12,152
E09000003,Barnet,E01000312,27,89,177,47,123,121,32,18,22,32,13,33,502,46,1,8,351,57,75
E09000003,Barnet,E01000313,15,48,270,78,200,126,42,26,6,19,12,22,308,32,0,11,494,59,129
E09000003,Barnet,E01000314,17,97,287,40,136,124,15,9,22,36,15,46,426,7,0,15,695,17,164
E09000003,Barnet,E01000315,21,30,194,14,103,183,45,21,30,19,29,30,603,43,0,6,186,35,113
E09000003,Barnet,E01000316,23,21,315,74,143,117,44,23,33,6,36,42,618,51,0,2,497,45,193
E09000003,Barnet,E01000317,7,45,176,33,115,43,14,8,44,14,8,33,536,44,1,0,317,13,132
E09000003,Barnet,E01000318,5,46,392,58,92,60,17,5,66,9,7,30,515,42,4,2,302,148,122
E09000003,Barnet,E01000319,8,34,167,15,38,41,8,7,48,13,10,24,577,36,0,3,262,13,98
E09000003,Barnet,E01000320,8,62,184,12,107,67,22,10,50,21,13,29,747,62,0,5,379,22,135
E09000003,Barnet,E01000321,8,68,136,11,141,34,7,1,36,39,5,21,736,41,2,9,534,18,109
E09000003,Barnet,E01000322,11,56,91,40,100,46,30,15,51,12,23,44,689,47,1,1,459,41,104
E09000003,Barnet,E01000323,23,41,186,42,313,89,29,16,69,25,28,51,642,54,0,6,556,24,166
E09000003,Barnet,E01000324,16,27,173,26,130,59,32,2,42,8,14,29,698,57,9,1,359,11,131
E09000004,Bexley,E01000325,14,30,56,11,6,41,11,0,20,3,8,23,1355,12,0,0,32,0,25
E09000004,Bexley,E01000326,14,20,28,5,23,133,18,21,15,10,19,21,904,8,2,0,102,1,35
E09000004,Bexley,E01000327,12,17,142,9,26,28,7,5,13,14,14,13,1187,16,0,3,75,0,41
E09000004,Bexley,E01000328,15,32,25,14,39,74,9,6,10,8,6,6,1276,11,4,1,75,3,21
E09000004,Bexley,E01000329,11,54,98,4,27,101,15,11,21,6,12,22,1123,26,5,3,116,2,36
E09000004,Bexley,E01000330,8,32,62,0,37,91,14,18,13,5,19,12,1150,12,0,3,143,12,28
E09000004,Bexley,E01000331,22,31,44,7,36,128,23,18,14,26,23,10,1158,17,10,0,103,4,21
E09000004,Bexley,E01000332,6,27,139,0,37,160,11,39,21,14,8,25,945,4,12,0,85,0,55
E09000004,Bexley,E01000333,27,12,57,14,39,234,22,30,17,19,27,22,1151,19,12,5,175,5,32
E09000004,Bexley,E01000334,8,8,101,4,86,150,16,15,23,5,23,19,1045,14,4,2,94,0,56
E09000004,Bexley,E01000335,12,77,179,5,83,587,46,135,26,44,37,26,863,18,53,5,438,12,76
E09000004,Bexley,E01000336,20,20,118,11,60,420,52,59,14,16,33,45,809,14,5,2,222,7,78
E09000004,Bexley,E01000337,4,6,73,9,37,276,48,47,22,30,29,33,885,15,6,0,159,7,48
E09000004,Bexley,E01000338,6,15,127,11,87,248,57,37,17,21,21,23,888,4,8,11,212,4,59
E09000004,Bexley,E01000339,15,20,29,3,27,28,13,6,17,4,10,20,1301,19,0,0,73,0,32
E09000004,Bexley,E01000340,27,8,49,4,30,50,28,8,7,6,9,11,1219,30,1,0,61,7,31
E09000004,Bexley,E01000341,17,20,38,0,8,42,7,2,16,10,6,16,1237,9,1,0,76,2,36
E09000004,Bexley,E01000342,6,13,23,2,19,20,11,6,11,2,12,3,1276,23,1,0,65,2,26
E09000004,Bexley,E01000343,9,8,41,4,31,24,8,6,13,9,17,10,1208,41,0,0,49,1,31
E09000004,Bexley,E01000344,8,13,16,0,11,25,11,8,18,3,15,9,1327,14,0,0,95,1,20
E09000004,Bexley,E01000345,9,1,36,1,7,12,22,3,11,1,8,13,1143,15,2,0,36,1,19
E09000004,Bexley,E01000346,14,12,16,8,36,28,2,6,7,12,14,10,1315,31,0,1,41,1,36
E09000004,Bexley,E01000347,19,4,64,2,23,42,14,7,4,12,6,10,1183,27,3,0,88,0,16
E09000004,Bexley,E01000348,11,18,54,14,11,23,9,2,16,0,18,13,1238,12,1,0,49,3,21
E09000004,Bexley,E01000349,21,30,84,7,23,66,18,13,6,2,10,10,1349,27,4,1,32,1,20
E09000004,Bexley,E01000350,9,14,16,0,38,23,8,2,6,5,2,9,1255,10,0,0,55,3,26
E09000004,Bexley,E01000351,7,29,48,4,27,28,14,3,13,6,10,14,1301,14,0,1,69,7,17
E09000004,Bexley,E01000352,15,22,60,22,33,65,38,7,17,9,16,16,1181,8,2,1,80,0,24
E09000004,Bexley,E01000353,13,8,107,6,22,40,10,5,19,12,10,8,1265,25,1,0,53,1,30
E09000004,Bexley,E01000354,4,32,104,11,33,72,10,12,14,8,12,17,1043,16,0,0,64,3,45
E09000004,Bexley,E01000355,6,31,47,0,24,34,15,7,10,3,3,6,1152,34,0,0,43,0,24
E09000004,Bexley,E01000356,5,71,246,10,31,46,11,6,20,1,9,14,985,11,0,0,67,0,30
E09000004,Bexley,E01000357,0,12,178,15,40,40,7,9,13,0,2,3,996,21,0,1,44,1,18
E09000004,Bexley,E01000358,15,48,124,3,39,66,18,13,18,7,10,18,1127,13,1,7,79,3,44
E09000004,Bexley,E01000359,6,14,134,11,25,56,5,8,18,10,12,2,874,14,0,0,46,4,23
E09000004,Bexley,E01000360,28,50,77,15,70,68,14,24,21,8,29,23,1195,45,0,9,204,6,27
E09000004,Bexley,E01000361,27,34,71,7,20,22,4,10,15,2,16,23,1208,22,2,0,76,1,34
E09000004,Bexley,E01000362,7,54,105,16,49,64,21,13,21,18,19,18,1230,25,1,8,138,0,59
E09000004,Bexley,E01000363,1,22,143,12,29,60,9,6,11,4,9,13,1095,13,0,1,89,0,35
E09000004,Bexley,E01000364,19,31,104,11,29,94,25,15,20,12,16,18,1111,29,0,3,129,1,34
E09000004,Bexley,E01000365,12,36,72,6,37,63,11,14,22,6,5,9,1208,12,0,0,160,14,37
E09000004,Bexley,E01000366,19,80,107,7,49,64,15,8,27,11,7,20,1051,17,1,1,129,3,21
E09000004,Bexley,E01000367,10,19,35,30,51,423,27,72,14,18,29,24,1267,14,11,2,134,7,81
E09000004,Bexley,E01000368,15,14,52,11,28,182,23,36,9,26,28,12,1104,6,2,7,96,2,29
E09000004,Bexley,E01000369,9,11,61,4,21,124,17,21,13,3,14,12,1294,15,0,0,85,0,22
E09000004,Bexley,E01000370,4,20,75,0,38,86,14,7,26,7,9,14,1119,22,8,0,82,1,26
E09000004,Bexley,E01000371,0,6,38,5,34,67,26,15,11,9,12,7,1255,16,12,0,88,1,20
E09000004,Bexley,E01000372,12,19,103,6,32,228,28,43,17,6,9,11,1046,13,11,2,81,0,29
E09000004,Bexley,E01000373,10,27,32,4,39,299,24,48,8,9,29,21,524,8,20,0,174,5,40
E09000004,Bexley,E01000374,15,12,17,0,30,232,19,30,11,15,18,10,1001,14,14,0,84,2,51
E09000004,Bexley,E01000375,44,26,87,19,73,172,25,25,13,20,34,23,1336,8,3,8,159,9,43
E09000004,Bexley,E01000376,6,5,18,5,47,116,9,21,13,10,21,10,1143,15,1,0,140,3,35
E09000004,Bexley,E01000377,12,21,9,5,10,89,21,18,6,5,14,15,1138,24,8,0,64,1,6
E09000004,Bexley,E01000379,30,27,41,0,58,75,12,9,11,8,12,10,1260,22,1,2,87,13,35
E09000004,Bexley,E01000380,9,14,23,1,20,128,22,17,8,17,12,25,1306,17,11,4,87,2,15
E09000004,Bexley,E01000381,9,22,16,2,12,42,24,9,8,7,15,12,1320,14,8,4,67,7,15
E09000004,Bexley,E01000382,8,36,80,0,11,23,8,6,12,8,5,15,1254,16,0,3,61,0,22
E09000004,Bexley,E01000383,0,5,7,3,32,82,19,11,7,1,8,6,1285,25,2,1,61,1,38
E09000004,Bexley,E01000384,14,13,20,4,20,57,9,11,20,22,30,10,1336,27,2,0,101,1,26
E09000004,Bexley,E01000385,17,6,38,15,30,164,48,32,7,21,51,40,1308,7,12,8,150,3,52
E09000004,Bexley,E01000386,17,23,32,7,46,160,33,26,14,11,26,17,953,14,16,2,85,8,51
E09000004,Bexley,E01000387,11,19,57,9,6,27,26,4,22,8,15,23,1235,7,1,1,65,0,19
E09000004,Bexley,E01000388,8,50,132,19,51,99,4,5,18,13,8,11,948,19,0,0,75,8,42
E09000004,Bexley,E01000389,10,58,156,11,58,57,19,8,11,17,14,20,1104,21,0,4,74,1,58
E09000004,Bexley,E01000390,4,28,104,4,32,44,8,5,33,4,24,14,930,23,2,0,55,0,26
E09000004,Bexley,E01000391,3,52,44,4,75,78,24,8,16,9,8,9,1261,14,0,1,108,0,32
E09000004,Bexley,E01000392,23,91,101,20,130,164,51,23,21,16,34,18,963,27,0,10,205,2,61
E09000004,Bexley,E01000393,7,30,102,7,95,82,25,17,19,15,15,23,1044,19,1,7,116,7,68
E09000004,Bexley,E01000394,6,34,116,11,45,58,12,12,19,0,3,10,1134,24,1,6,96,7,33
E09000004,Bexley,E01000395,30,42,99,11,45,59,13,16,8,5,15,13,1045,15,0,0,66,2,50
E09000004,Bexley,E01000396,2,34,62,6,73,54,17,14,17,5,15,13,1000,13,0,0,58,8,58
E09000004,Bexley,E01000398,11,28,48,9,67,54,27,13,10,6,9,17,1085,11,0,0,146,4,50
E09000004,Bexley,E01000399,15,44,128,4,65,79,18,8,18,2,13,14,956,25,0,0,120,1,57
E09000004,Bexley,E01000400,22,50,179,17,74,92,14,9,9,9,14,6,889,19,0,15,102,0,48
E09000004,Bexley,E01000401,6,103,87,20,69,97,28,11,14,0,23,15,1132,7,1,4,131,2,65
E09000004,Bexley,E01000402,5,16,109,17,36,183,22,43,8,11,20,13,962,10,10,1,108,2,27
E09000004,Bexley,E01000403,14,20,108,14,39,457,71,81,5,28,35,32,1257,13,7,2,155,2,60
E09000004,Bexley,E01000404,25,26,46,15,91,673,53,132,17,38,52,45,882,26,16,2,226,16,48
E09000004,Bexley,E01000405,9,24,101,45,26,279,28,46,16,14,22,20,769,11,5,4,112,3,43
E09000004,Bexley,E01000406,14,14,106,30,51,465,63,65,17,28,56,22,924,11,8,0,196,8,61
E09000004,Bexley,E01000407,8,34,175,27,61,279,32,18,24,10,22,14,976,22,7,13,122,1,33
E09000004,Bexley,E01000408,18,10,266,7,55,307,40,58,21,19,27,20,653,8,34,8,144,2,74
E09000004,Bexley,E01000409,4,63,82,8,72,51,8,5,11,2,6,33,1211,19,1,0,109,2,49
E09000004,Bexley,E01000410,15,32,50,14,36,99,14,16,21,12,13,11,1135,14,3,2,128,13,30
E09000004,Bexley,E01000411,11,29,52,15,32,78,22,14,9,14,10,21,1049,18,7,1,66,1,46
E09000004,Bexley,E01000412,23,40,82,11,55,80,30,4,7,5,16,33,1140,32,1,6,139,1,62
E09000004,Bexley,E01000413,19,23,26,5,45,54,14,4,6,8,18,9,999,17,1,0,61,4,30
E09000004,Bexley,E01000414,54,69,170,5,103,108,20,10,30,15,21,17,985,20,4,0,187,10,66
E09000004,Bexley,E01000415,13,45,133,5,73,56,15,3,26,1,8,12,942,15,1,0,68,3,51
E09000004,Bexley,E01000416,11,77,32,29,74,484,35,84,5,17,15,12,494,9,6,7,187,4,52
E09000004,Bexley,E01000417,12,14,53,4,55,175,20,28,29,28,17,27,986,25,7,0,207,6,47
E09000004,Bexley,E01000418,2,63,124,7,88,397,48,55,16,23,24,17,766,12,0,5,238,7,54
E09000004,Bexley,E01000419,8,15,133,23,67,56,10,22,9,8,6,27,942,26,6,4,81,1,51
E09000004,Bexley,E01000420,1,13,82,13,24,110,21,10,1,12,13,14,1078,18,5,0,71,0,33
E09000004,Bexley,E01000421,7,11,122,8,24,33,21,3,11,16,6,1,1146,19,9,0,44,1,43
E09000004,Bexley,E01000422,0,47,21,0,87,476,55,89,13,27,28,5,393,6,0,1,75,0,17
E09000004,Bexley,E01000423,8,36,48,11,23,15,5,2,13,2,10,25,1305,20,0,0,60,0,32
E09000004,Bexley,E01000424,22,26,59,3,28,19,10,3,15,4,4,14,1418,25,0,1,52,0,27
E09000004,Bexley,E01000425,0,28,53,4,24,14,7,2,27,4,23,9,1482,30,0,1,69,3,23
E09000004,Bexley,E01000426,9,15,21,5,42,31,13,5,16,4,19,19,1327,23,0,1,110,1,10
E09000004,Bexley,E01000427,11,4,32,0,27,45,10,13,15,10,25,21,1639,48,0,3,87,5,8
E09000004,Bexley,E01000428,21,40,53,6,44,128,27,7,15,12,39,21,1288,30,5,6,125,8,39
E09000004,Bexley,E01000429,19,9,18,17,22,464,42,65,14,27,27,15,746,8,19,0,118,14,53
E09000004,Bexley,E01000430,4,33,49,16,56,692,47,104,13,33,15,27,788,9,19,1,112,0,33
E09000004,Bexley,E01000431,18,3,29,1,26,289,28,40,7,13,15,6,615,6,1,4,69,0,31
E09000004,Bexley,E01000433,37,7,33,12,39,433,29,81,10,21,20,28,1042,7,12,0,104,5,42
E09000004,Bexley,E01000434,4,7,17,19,29,256,14,38,8,16,21,11,1040,9,18,10,59,2,13
E09000004,Bexley,E01000435,3,8,22,11,40,280,29,50,5,22,24,7,879,14,1,3,64,7,24
E09000004,Bexley,E01000436,8,8,102,3,70,43,19,5,6,4,22,14,1347,13,2,0,46,2,43
E09000004,Bexley,E01000437,8,17,85,9,37,75,8,14,16,7,20,11,984,7,12,0,34,1,26
E09000004,Bexley,E01000438,17,4,57,5,32,129,22,24,10,13,15,19,1142,29,5,0,108,0,55
E09000004,Bexley,E01000439,12,5,55,2,20,162,22,34,10,19,18,7,933,9,9,1,67,1,39
E09000004,Bexley,E01000440,4,9,119,10,29,52,12,15,5,2,13,5,1003,13,3,7,28,3,59
E09000004,Bexley,E01000441,25,29,65,0,48,174,24,22,13,14,21,15,1194,7,8,0,89,16,32
E09000004,Bexley,E01000442,8,5,125,5,35,112,13,13,17,15,11,7,1177,18,4,0,57,4,49
E09000004,Bexley,E01000443,3,16,26,7,7,44,5,2,27,2,6,18,1085,22,0,0,52,0,8
E09000004,Bexley,E01000444,4,12,107,0,14,25,6,3,13,9,15,9,1333,10,1,0,54,3,18
E09000004,Bexley,E01000445,4,29,82,0,10,36,5,6,7,4,6,11,1375,15,0,0,65,2,12
E09000004,Bexley,E01000446,3,10,33,5,15,20,5,3,16,1,7,6,1302,19,0,4,34,1,15
E09000004,Bexley,E01000447,14,42,57,8,28,57,21,9,32,4,15,25,1479,35,3,8,96,3,25
E09000004,Bexley,E01000448,7,23,49,6,17,12,3,3,15,3,11,12,1128,20,0,0,29,0,9
E09000004,Bexley,E01000449,6,42,48,0,29,12,9,1,21,0,9,3,1287,37,0,0,57,1,5
E09000004,Bexley,E01000450,10,34,89,32,93,115,38,20,24,7,12,14,1163,19,0,3,89,6,36
E09000004,Bexley,E01000451,1,20,103,33,72,118,26,15,16,9,9,6,1169,21,1,0,68,3,66
E09000004,Bexley,E01000452,0,10,151,24,43,86,22,3,17,6,14,8,894,19,0,0,59,0,71
E09000004,Bexley,E01000453,28,18,86,0,82,95,25,2,17,3,8,22,967,19,4,0,60,0,51
E09000004,Bexley,E01000454,0,31,102,11,144,91,21,5,19,9,12,13,991,17,5,2,90,7,65
E09000004,Bexley,E01000455,7,36,175,9,126,77,8,4,14,3,9,13,1050,33,3,1,143,12,75
E09000004,Bexley,E01000456,3,22,127,15,54,59,7,7,15,7,9,12,929,5,0,0,90,1,60
E09000004,Bexley,E01000457,7,52,51,15,30,57,27,7,39,13,34,31,1591,17,0,2,174,5,26
E09000004,Bexley,E01000458,3,34,68,3,16,28,8,5,24,16,8,7,1240,19,0,3,41,0,18
E09000004,Bexley,E01000459,7,13,74,15,37,56,19,26,18,9,23,21,1376,32,1,2,123,1,20
E09000004,Bexley,E01000460,3,35,32,3,25,15,1,1,26,7,8,10,1005,15,0,0,57,4,11
E09000004,Bexley,E01000461,15,14,85,43,25,44,2,4,14,6,8,8,1284,14,0,0,50,0,26
E09000004,Bexley,E01000462,18,18,87,9,19,50,16,11,26,13,21,27,1502,23,0,8,151,10,45
E09000004,Bexley,E01000463,0,34,27,2,23,47,5,3,10,1,12,11,991,10,0,0,48,0,24
E09000004,Bexley,E01000464,10,54,22,0,48,549,38,85,2,16,8,6,569,10,1,2,68,3,28
E09000004,Bexley,E01000465,1,17,12,5,36,519,57,80,5,14,39,32,685,11,16,6,102,12,43
E09000004,Bexley,E01000466,7,46,39,3,36,739,39,73,12,41,19,27,452,5,5,0,94,8,59
E09000004,Bexley,E01000467,16,21,30,20,67,588,73,81,2,31,23,26,536,3,2,2,112,7,40
E09000004,Bexley,E01000468,44,50,36,15,49,1340,76,207,12,60,33,28,620,11,4,9,237,14,93
E09000004,Bexley,E01000469,25,30,30,35,41,670,40,90,10,40,12,20,462,8,1,0,176,11,45
E09000004,Bexley,E01000470,12,44,29,11,22,409,28,67,12,23,21,16,486,8,1,1,90,7,20
E09000005,Brent,E01000471,2,9,557,29,341,40,95,32,11,9,9,19,127,35,0,9,232,48,114
E09000005,Brent,E01000472,7,51,591,60,232,211,85,37,14,21,17,64,246,16,2,15,412,153,172
E09000005,Brent,E01000473,24,58,1645,94,159,149,126,35,11,7,16,19,103,6,1,3,133,55,57
E09000005,Brent,E01000474,6,5,1397,75,209,100,86,30,3,2,15,36,99,15,0,2,56,34,104
E09000005,Brent,E01000475,16,11,907,115,244,161,99,26,12,4,17,14,80,35,0,7,214,61,111
E09000005,Brent,E01000476,16,6,1259,88,169,45,122,19,9,5,6,9,97,25,2,1,212,27,88
E09000005,Brent,E01000477,3,5,1232,57,213,80,128,41,16,9,13,15,105,16,0,15,324,42,67
E09000005,Brent,E01000478,0,19,1269,73,277,123,121,32,16,4,22,25,102,20,3,2,239,82,101
E09000005,Brent,E01000479,5,17,408,171,102,49,46,15,12,10,21,17,225,70,0,10,226,261,97
E09000005,Brent,E01000480,11,33,294,114,115,82,46,30,38,6,2,26,215,28,2,6,318,237,83
E09000005,Brent,E01000481,4,15,344,65,135,136,108,52,19,8,15,26,209,28,3,13,239,102,113
E09000005,Brent,E01000483,19,1,198,87,134,361,161,70,14,14,31,32,148,31,1,18,279,108,136
E09000005,Brent,E01000484,7,6,219,95,107,181,283,72,8,11,56,32,279,55,5,13,161,110,71
E09000005,Brent,E01000485,3,4,498,55,83,61,101,28,4,16,9,18,285,37,1,5,253,83,61
E09000005,Brent,E01000486,9,32,393,88,133,90,36,10,20,9,6,27,228,18,0,6,273,228,96
E09000005,Brent,E01000487,22,28,437,114,194,77,70,21,10,19,8,32,213,19,0,16,414,212,84
E09000005,Brent,E01000488,13,13,103,139,75,168,48,13,36,13,19,63,312,55,2,20,338,154,65
E09000005,Brent,E01000489,28,17,86,131,84,95,80,22,40,28,11,44,446,58,1,10,308,133,110
E09000005,Brent,E01000490,5,18,61,19,73,50,149,16,29,26,15,43,580,61,1,35,365,185,39
E09000005,Brent,E01000491,0,37,71,101,135,119,66,40,37,27,23,58,657,61,1,6,357,126,147
E09000005,Brent,E01000492,2,11,125,19,47,39,37,12,34,15,14,36,501,47,0,14,240,51,29
E09000005,Brent,E01000493,14,19,175,20,29,24,100,8,41,19,13,39,551,65,0,14,349,57,63
E09000005,Brent,E01000494,8,20,139,9,81,127,62,19,37,14,17,43,492,48,1,22,335,185,102
E09000005,Brent,E01000495,0,7,58,24,67,169,78,14,21,6,31,95,411,77,0,6,342,99,83
E09000005,Brent,E01000497,20,9,88,194,130,216,113,51,13,85,22,29,310,175,0,41,349,136,107
E09000005,Brent,E01000498,13,8,265,152,217,137,97,28,12,17,11,35,101,96,0,7,204,210,76
E09000005,Brent,E01000499,12,9,112,209,198,218,109,32,18,26,17,79,166,52,1,17,293,247,82
E09000005,Brent,E01000501,14,12,71,92,155,368,234,51,16,28,39,47,263,91,0,10,247,150,139
E09000005,Brent,E01000502,16,19,65,75,118,162,166,25,18,16,22,34,311,101,0,4,317,262,148
E09000005,Brent,E01000503,6,5,102,79,135,223,123,37,29,17,22,46,389,146,2,18,332,258,124
E09000005,Brent,E01000504,12,23,48,93,65,121,78,23,65,22,44,81,503,91,0,27,333,81,95
E09000005,Brent,E01000505,11,18,151,195,40,113,128,97,14,16,18,53,300,85,0,24,251,84,90
E09000005,Brent,E01000506,13,5,103,53,180,135,142,38,19,18,22,45,229,34,0,20,371,136,90
E09000005,Brent,E01000507,9,24,171,149,67,110,60,34,37,16,10,47,313,70,0,29,314,71,89
E09000005,Brent,E01000508,6,9,98,195,171,783,242,84,22,21,38,53,283,71,0,14,244,179,96
E09000005,Brent,E01000509,11,5,189,115,120,147,72,18,13,8,10,23,134,32,1,18,296,170,55
E09000005,Brent,E01000510,11,3,79,101,123,211,56,25,15,17,27,39,209,56,0,15,356,246,75
E09000005,Brent,E01000511,7,5,96,282,110,144,81,50,20,22,24,48,316,67,0,26,247,163,58
E09000005,Brent,E01000512,9,19,245,46,100,58,68,20,31,11,19,52,447,77,0,14,341,85,63
E09000005,Brent,E01000513,13,24,346,151,178,67,39,19,18,2,4,17,255,96,0,14,288,71,80
E09000005,Brent,E01000514,23,14,224,119,158,68,69,15,19,12,11,25,238,79,0,9,358,57,71
E09000005,Brent,E01000515,23,12,292,105,151,184,113,45,22,7,20,38,253,44,1,12,359,105,89
E09000005,Brent,E01000516,41,115,359,126,221,164,61,35,13,21,16,26,298,79,2,28,519,108,111
E09000005,Brent,E01000517,6,3,630,99,97,51,18,3,18,0,3,8,210,50,1,13,277,76,56
E09000005,Brent,E01000518,13,22,331,85,118,117,119,18,21,4,17,41,371,106,5,3,391,94,44
E09000005,Brent,E01000519,29,10,299,95,232,125,82,30,18,9,16,34,282,79,2,16,392,151,117
E09000005,Brent,E01000520,13,18,258,102,206,107,57,26,12,17,15,25,329,84,0,9,220,107,69
E09000005,Brent,E01000521,16,21,84,93,166,517,270,90,16,32,30,56,240,79,0,21,251,157,131
E09000005,Brent,E01000522,14,2,35,41,119,381,260,94,10,27,40,63,378,46,1,23,341,100,71
E09000005,Brent,E01000523,2,11,93,56,211,320,257,77,27,38,42,63,432,51,4,19,397,91,112
E09000005,Brent,E01000524,32,8,54,50,162,524,242,99,26,39,42,54,291,78,5,30,389,139,159
E09000005,Brent,E01000525,5,9,63,50,88,258,289,93,21,40,46,64,305,71,0,23,284,46,92
E09000005,Brent,E01000526,14,12,120,86,134,464,417,99,11,36,34,49,256,36,6,11,193,119,101
E09000005,Brent,E01000527,15,7,84,75,105,344,236,117,22,31,48,67,238,64,1,3,259,99,77
E09000005,Brent,E01000528,5,20,50,55,90,435,253,90,16,37,28,27,187,43,1,11,215,83,70
E09000005,Brent,E01000530,2,12,162,30,30,102,106,22,36,32,34,50,571,75,0,17,393,35,103
