lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: -2 or less,35
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: +2 or more,342
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: +1,629
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: 0,1270
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: -1,352
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: -2 or less,121
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: +2 or more,378
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: +1,1282
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: 0,2688
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: -1,237
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: -2 or less,84
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: +2 or more,252
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: +1,779
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: 0,2170
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: -1,461
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: -2 or less,168
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: +2 or more,707
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: +1,1235
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: 0,1574
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: -1,272
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: -2 or less,103
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: +2 or more,646
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: +1,706
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: 0,1120
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: -1,100
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: -2 or less,13
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: +2 or more,387
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: +1,789
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: 0,1956
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: -1,407
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: -2 or less,218
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: +2 or more,384
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: +1,778
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: 0,1372
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: -1,118
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: -2 or less,14
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: +2 or more,771
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: +1,1226
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: 0,1391
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: -1,122
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: -2 or less,61
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Occupancy rating of bedrooms: +2 or more,692
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Occupancy rating of bedrooms: +1,1446
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Occupancy rating of bedrooms: 0,2040
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Occupancy rating of bedrooms: -1,196
E09000020,Kensington and Chelsea,E05009402,Redcliffe,Occupancy rating of bedrooms: -2 or less,13
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Occupancy rating of bedrooms: +2 or more,849
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Occupancy rating of bedrooms: +1,1179
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,Occupancy rating of bedrooms: 0,1662
