lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000028,Southwark,E05011110,Peckham,3 or more cars or vans in household,80
E09000028,Southwark,E05011111,Peckham Rye,No cars or vans in household,1625
E09000028,Southwark,E05011111,Peckham Rye,1 car or van in household,1910
E09000028,Southwark,E05011111,Peckham Rye,2 cars or vans in household,399
E09000028,Southwark,E05011111,Peckham Rye,3 or more cars or vans in household,84
E09000028,Southwark,E05011112,Rotherhithe,No cars or vans in household,4456
E09000028,Southwark,E05011112,Rotherhithe,1 car or van in household,2021
E09000028,Southwark,E05011112,Rotherhithe,2 cars or vans in household,297
E09000028,Southwark,E05011112,Rotherhithe,3 or more cars or vans in household,49
E09000028,Southwark,E05011113,Rye Lane,No cars or vans in household,3441
E09000028,Southwark,E05011113,Rye Lane,1 car or van in household,2327
E09000028,Southwark,E05011113,Rye Lane,2 cars or vans in household,323
E09000028,Southwark,E05011113,Rye Lane,3 or more cars or vans in household,53
E09000028,Southwark,E05011114,St George's,No cars or vans in household,2605
E09000028,Southwark,E05011114,St George's,1 car or van in household,782
E09000028,Southwark,E05011114,St George's,2 cars or vans in household,92
E09000028,Southwark,E05011114,St George's,3 or more cars or vans in household,23
E09000028,Southwark,E05011115,St Giles,No cars or vans in household,3937
E09000028,Southwark,E05011115,St Giles,1 car or van in household,2297
E09000028,Southwark,E05011115,St Giles,2 cars or vans in household,351
E09000028,Southwark,E05011115,St Giles,3 or more cars or vans in household,51
E09000028,Southwark,E05011116,South Bermondsey,No cars or vans in household,4417
E09000028,Southwark,E05011116,South Bermondsey,1 car or van in household,2052
E09000028,Southwark,E05011116,South Bermondsey,2 cars or vans in household,339
E09000028,Southwark,E05011116,South Bermondsey,3 or more cars or vans in household,56
E09000028,Southwark,E05011117,Surrey Docks,No cars or vans in household,3213
E09000028,Southwark,E05011117,Surrey Docks,1 car or van in household,2301
E09000028,Southwark,E05011117,Surrey Docks,2 cars or vans in household,362
E09000028,Southwark,E05011117,Surrey Docks,3 or more cars or vans in household,73
E09000004,Bexley,E05011217,Barnehurst,No cars or vans in household,819
E09000004,Bexley,E05011217,Barnehurst,1 car or van in household,1959
E09000004,Bexley,E05011217,Barnehurst,2 cars or vans in household,1198
E09000004,Bexley,E05011217,Barnehurst,3 or more cars or vans in household,437
E09000004,Bexley,E05011218,Belvedere,No cars or vans in household,1971
E09000004,Bexley,E05011218,Belvedere,1 car or van in household,3168
E09000004,Bexley,E05011218,Belvedere,2 cars or vans in household,1238
E09000004,Bexley,E05011218,Belvedere,3 or more cars or vans in household,391
E09000004,Bexley,E05011219,Bexleyheath,No cars or vans in household,1384
E09000004,Bexley,E05011219,Bexleyheath,1 car or van in household,2867
E09000004,Bexley,E05011219,Bexleyheath,2 cars or vans in household,1557
E09000004,Bexley,E05011219,Bexleyheath,3 or more cars or vans in household,613
E09000004,Bexley,E05011220,Blackfen & Lamorbey,No cars or vans in household,934
E09000004,Bexley,E05011220,Blackfen & Lamorbey,1 car or van in household,2817
E09000004,Bexley,E05011220,Blackfen & Lamorbey,2 cars or vans in household,1794
E09000004,Bexley,E05011220,Blackfen & Lamorbey,3 or more cars or vans in household,682
E09000004,Bexley,E05011221,Blendon & Penhill,No cars or vans in household,813
E09000004,Bexley,E05011221,Blendon & Penhill,1 car or van in household,2662
E09000004,Bexley,E05011221,Blendon & Penhill,2 cars or vans in household,1777
E09000004,Bexley,E05011221,Blendon & Penhill,3 or more cars or vans in household,721
E09000004,Bexley,E05011222,Crayford,No cars or vans in household,1408
E09000004,Bexley,E05011222,Crayford,1 car or van in household,3045
E09000004,Bexley,E05011222,Crayford,2 cars or vans in household,1494
E09000004,Bexley,E05011222,Crayford,3 or more cars or vans in household,476
E09000004,Bexley,E05011223,Crook Log,No cars or vans in household,1180
E09000004,Bexley,E05011223,Crook Log,1 car or van in household,2845
E09000004,Bexley,E05011223,Crook Log,2 cars or vans in household,1611
E09000004,Bexley,E05011223,Crook Log,3 or more cars or vans in household,557
E09000004,Bexley,E05011224,East Wickham,No cars or vans in household,1233
E09000004,Bexley,E05011224,East Wickham,1 car or van in household,2788
E09000004,Bexley,E05011224,East Wickham,2 cars or vans in household,1433
E09000004,Bexley,E05011224,East Wickham,3 or more cars or vans in household,575
E09000004,Bexley,E05011225,Erith,No cars or vans in household,1621
E09000004,Bexley,E05011225,Erith,1 car or van in household,2287
E09000004,Bexley,E05011225,Erith,2 cars or vans in household,864
E09000004,Bexley,E05011225,Erith,3 or more cars or vans in household,242
E09000004,Bexley,E05011226,Falconwood & Welling,No cars or vans in household,1180
E09000004,Bexley,E05011226,Falconwood & Welling,1 car or van in household,2866
E09000004,Bexley,E05011226,Falconwood & Welling,2 cars or vans in household,1599
E09000004,Bexley,E05011226,Falconwood & Welling,3 or more cars or vans in household,560
E09000004,Bexley,E05011227,Longlands,No cars or vans in household,837
E09000004,Bexley,E05011227,Longlands,1 car or van in household,2053
E09000004,Bexley,E05011227,Longlands,2 cars or vans in household,980
E09000004,Bexley,E05011227,Longlands,3 or more cars or vans in household,327
E09000004,Bexley,E05011228,Northumberland Heath,No cars or vans in household,857
E09000004,Bexley,E05011228,Northumberland Heath,1 car or van in household,1764
E09000004,Bexley,E05011228,Northumberland Heath,2 cars or vans in household,981
E09000004,Bexley,E05011228,Northumberland Heath,3 or more cars or vans in household,437
E09000004,Bexley,E05011229,St Mary's & St James,No cars or vans in household,745
E09000004,Bexley,E05011229,St Mary's & St James,1 car or van in household,1939
E09000004,Bexley,E05011229,St Mary's & St James,2 cars or vans in household,1254
