lsoa21cd,category,count_21,count_11,change
E01000070,"1. Managers, directors and senior officials",103,74,29
E01000070,2. Professional occupations,201,93,108
E01000070,3. Associate professional and technical occupations,95,48,47
E01000070,4. Administrative and secretarial occupations,101,82,19
E01000070,5. Skilled trades occupations,69,57,12
E01000070,"6. Caring, leisure and other service occupations",77,50,27
E01000070,7. Sales and customer service occupations,65,53,12
E01000070,"8. Process, plant and machine operatives",89,71,18
E01000070,9. Elementary occupations,89,93,-4
E01000071,"1. Managers, directors and senior officials",138,91,47
E01000071,2. Professional occupations,229,162,67
E01000071,3. Associate professional and technical occupations,135,58,77
E01000071,4. Administrative and secretarial occupations,138,152,-14
E01000071,5. Skilled trades occupations,124,76,48
E01000071,"6. Caring, leisure and other service occupations",105,92,13
E01000071,7. Sales and customer service occupations,102,91,11
E01000071,"8. Process, plant and machine operatives",105,89,16
E01000071,9. Elementary occupations,137,100,37
E01000072,"1. Managers, directors and senior officials",62,29,33
E01000072,2. Professional occupations,111,85,26
E01000072,3. Associate professional and technical occupations,82,30,52
E01000072,4. Administrative and secretarial occupations,89,105,-16
E01000072,5. Skilled trades occupations,124,100,24
E01000072,"6. Caring, leisure and other service occupations",121,85,36
E01000072,7. Sales and customer service occupations,63,65,-2
E01000072,"8. Process, plant and machine operatives",78,80,-2
E01000072,9. Elementary occupations,134,104,30
E01000073,"1. Managers, directors and senior officials",78,40,38
E01000073,2. Professional occupations,123,71,52
E01000073,3. Associate professional and technical occupations,77,24,53
E01000073,4. Administrative and secretarial occupations,78,82,-4
E01000073,5. Skilled trades occupations,90,80,10
E01000073,"6. Caring, leisure and other service occupations",82,73,9
E01000073,7. Sales and customer service occupations,63,70,-7
E01000073,"8. Process, plant and machine operatives",76,68,8
E01000073,9. Elementary occupations,120,108,12
E01000074,"1. Managers, directors and senior officials",57,33,24
E01000074,2. Professional occupations,116,69,47
E01000074,3. Associate professional and technical occupations,79,36,43
E01000074,4. Administrative and secretarial occupations,65,103,-38
E01000074,5. Skilled trades occupations,98,80,18
E01000074,"6. Caring, leisure and other service occupations",94,67,27
E01000074,7. Sales and customer service occupations,53,60,-7
E01000074,"8. Process, plant and machine operatives",70,54,16
E01000074,9. Elementary occupations,119,110,9
E01000075,"1. Managers, directors and senior officials",62,45,17
E01000075,2. Professional occupations,127,60,67
E01000075,3. Associate professional and technical occupations,95,34,61
E01000075,4. Administrative and secretarial occupations,93,95,-2
E01000075,5. Skilled trades occupations,141,89,52
E01000075,"6. Caring, leisure and other service occupations",126,81,45
E01000075,7. Sales and customer service occupations,77,71,6
E01000075,"8. Process, plant and machine operatives",79,70,9
E01000075,9. Elementary occupations,156,87,69
E01000076,"1. Managers, directors and senior officials",54,44,10
E01000076,2. Professional occupations,124,81,43
E01000076,3. Associate professional and technical occupations,61,24,37
E01000076,4. Administrative and secretarial occupations,69,88,-19
E01000076,5. Skilled trades occupations,104,87,17
E01000076,"6. Caring, leisure and other service occupations",117,94,23
E01000076,7. Sales and customer service occupations,79,78,1
E01000076,"8. Process, plant and machine operatives",102,89,13
E01000076,9. Elementary occupations,145,130,15
E01000077,"1. Managers, directors and senior officials",47,31,16
E01000077,2. Professional occupations,91,67,24
E01000077,3. Associate professional and technical occupations,57,17,40
E01000077,4. Administrative and secretarial occupations,75,82,-7
E01000077,5. Skilled trades occupations,100,70,30
E01000077,"6. Caring, leisure and other service occupations",98,72,26
E01000077,7. Sales and customer service occupations,50,75,-25
E01000077,"8. Process, plant and machine operatives",71,42,29
E01000077,9. Elementary occupations,129,124,5
E01000078,"1. Managers, directors and senior officials",72,40,32
E01000078,2. Professional occupations,111,68,43
E01000078,3. Associate professional and technical occupations,61,30,31
E01000078,4. Administrative and secretarial occupations,60,79,-19
E01000078,5. Skilled trades occupations,96,67,29
E01000078,"6. Caring, leisure and other service occupations",103,82,21
E01000078,7. Sales and customer service occupations,76,51,25
E01000078,"8. Process, plant and machine operatives",85,66,19
E01000078,9. Elementary occupations,118,88,30
E01000079,"1. Managers, directors and senior officials",52,38,14
E01000079,2. Professional occupations,91,74,17
E01000079,3. Associate professional and technical occupations,72,25,47
E01000079,4. Administrative and secretarial occupations,72,81,-9
E01000079,5. Skilled trades occupations,106,64,42
E01000079,"6. Caring, leisure and other service occupations",87,75,12
E01000079,7. Sales and customer service occupations,53,50,3
E01000079,"8. Process, plant and machine operatives",77,55,22
E01000079,9. Elementary occupations,113,87,26
E01000080,"1. Managers, directors and senior officials",53,33,20
E01000080,2. Professional occupations,114,50,64
E01000080,3. Associate professional and technical occupations,93,33,60
E01000080,4. Administrative and secretarial occupations,71,80,-9
E01000080,5. Skilled trades occupations,117,71,46
E01000080,"6. Caring, leisure and other service occupations",91,84,7
E01000080,7. Sales and customer service occupations,69,50,19
E01000080,"8. Process, plant and machine operatives",81,72,9
E01000080,9. Elementary occupations,138,107,31
E01000081,"1. Managers, directors and senior officials",83,44,39
E01000081,2. Professional occupations,120,65,55
E01000081,3. Associate professional and technical occupations,69,38,31
E01000081,4. Administrative and secretarial occupations,84,88,-4
E01000081,5. Skilled trades occupations,112,80,32
E01000081,"6. Caring, leisure and other service occupations",103,86,17
E01000081,7. Sales and customer service occupations,69,70,-1
E01000081,"8. Process, plant and machine operatives",86,80,6
E01000081,9. Elementary occupations,164,111,53
E01000082,"1. Managers, directors and senior officials",61,46,15
E01000082,2. Professional occupations,126,80,46
E01000082,3. Associate professional and technical occupations,92,30,62
E01000082,4. Administrative and secretarial occupations,73,75,-2
E01000082,5. Skilled trades occupations,112,74,38
E01000082,"6. Caring, leisure and other service occupations",110,88,22
E01000082,7. Sales and customer service occupations,73,61,12
E01000082,"8. Process, plant and machine operatives",81,64,17
E01000082,9. Elementary occupations,130,107,23
E01000083,"1. Managers, directors and senior officials",68,44,24
E01000083,2. Professional occupations,107,57,50
E01000083,3. Associate professional and technical occupations,72,31,41
E01000083,4. Administrative and secretarial occupations,59,89,-30
E01000083,5. Skilled trades occupations,97,77,20
E01000083,"6. Caring, leisure and other service occupations",82,94,-12
E01000083,7. Sales and customer service occupations,83,69,14
E01000083,"8. Process, plant and machine operatives",78,67,11
E01000083,9. Elementary occupations,131,101,30
E01000084,"1. Managers, directors and senior officials",43,23,20
E01000084,2. Professional occupations,87,52,35
E01000084,3. Associate professional and technical occupations,41,16,25
E01000084,4. Administrative and secretarial occupations,53,61,-8
E01000084,5. Skilled trades occupations,81,67,14
E01000084,"6. Caring, leisure and other service occupations",68,79,-11
E01000084,7. Sales and customer service occupations,48,62,-14
E01000084,"8. Process, plant and machine operatives",74,62,12
E01000084,9. Elementary occupations,137,111,26
E01000085,"1. Managers, directors and senior officials",44,31,13
E01000085,2. Professional occupations,87,54,33
E01000085,3. Associate professional and technical occupations,56,27,29
E01000085,4. Administrative and secretarial occupations,57,76,-19
E01000085,5. Skilled trades occupations,100,88,12
E01000085,"6. Caring, leisure and other service occupations",114,87,27
E01000085,7. Sales and customer service occupations,73,54,19
E01000085,"8. Process, plant and machine operatives",67,70,-3
E01000085,9. Elementary occupations,134,109,25
E01000086,"1. Managers, directors and senior officials",51,41,10
E01000086,2. Professional occupations,92,69,23
E01000086,3. Associate professional and technical occupations,48,22,26
E01000086,4. Administrative and secretarial occupations,53,58,-5
E01000086,5. Skilled trades occupations,86,61,25
E01000086,"6. Caring, leisure and other service occupations",72,65,7
E01000086,7. Sales and customer service occupations,50,49,1
E01000086,"8. Process, plant and machine operatives",69,81,-12
E01000086,9. Elementary occupations,122,122,0
E01000087,"1. Managers, directors and senior officials",53,37,16
E01000087,2. Professional occupations,90,55,35
E01000087,3. Associate professional and technical occupations,58,23,35
E01000087,4. Administrative and secretarial occupations,70,74,-4
E01000087,5. Skilled trades occupations,98,67,31
E01000087,"6. Caring, leisure and other service occupations",76,64,12
E01000087,7. Sales and customer service occupations,51,51,0
E01000087,"8. Process, plant and machine operatives",65,69,-4
E01000087,9. Elementary occupations,140,97,43
E01000088,"1. Managers, directors and senior officials",63,57,6
E01000088,2. Professional occupations,123,103,20
E01000088,3. Associate professional and technical occupations,77,53,24
E01000088,4. Administrative and secretarial occupations,73,89,-16
E01000088,5. Skilled trades occupations,80,83,-3
E01000088,"6. Caring, leisure and other service occupations",120,75,45
E01000088,7. Sales and customer service occupations,72,77,-5
E01000088,"8. Process, plant and machine operatives",72,67,5
E01000088,9. Elementary occupations,135,107,28
E01000089,"1. Managers, directors and senior officials",57,43,14
E01000089,2. Professional occupations,106,79,27
E01000089,3. Associate professional and technical occupations,56,30,26
E01000089,4. Administrative and secretarial occupations,73,116,-43
E01000089,5. Skilled trades occupations,74,94,-20
E01000089,"6. Caring, leisure and other service occupations",121,77,44
E01000089,7. Sales and customer service occupations,67,67,0
E01000089,"8. Process, plant and machine operatives",91,62,29
E01000089,9. Elementary occupations,136,111,25
E01000090,"1. Managers, directors and senior officials",57,39,18
E01000090,2. Professional occupations,111,81,30
E01000090,3. Associate professional and technical occupations,65,30,35
E01000090,4. Administrative and secretarial occupations,71,80,-9
E01000090,5. Skilled trades occupations,87,91,-4
