lsoa21cd,category,count_21,count_11,change
E01000070,"Works mainly at an offshore installation, in no fixed place, or outside the UK",179,108,71
E01000070,Works mainly from home,281,51,230
E01000071,10km to less than 20km,203,297,-94
E01000071,20km to less than 30km,38,40,-2
E01000071,2km to less than 5km,115,129,-14
E01000071,30km to less than 40km,9,12,-3
E01000071,40km to less than 60km,14,6,8
E01000071,5km to less than 10km,137,182,-45
E01000071,60km and over,5,17,-12
E01000071,Less than 2km,85,91,-6
E01000071,"Works mainly at an offshore installation, in no fixed place, or outside the UK",263,130,133
E01000071,Works mainly from home,339,69,270
E01000072,10km to less than 20km,151,192,-41
E01000072,20km to less than 30km,27,38,-11
E01000072,2km to less than 5km,147,152,-5
E01000072,30km to less than 40km,5,10,-5
E01000072,40km to less than 60km,9,2,7
E01000072,5km to less than 10km,102,131,-29
E01000072,60km and over,9,8,1
E01000072,Less than 2km,34,54,-20
E01000072,"Works mainly at an offshore installation, in no fixed place, or outside the UK",206,97,109
E01000072,Works mainly from home,167,41,126
E01000073,10km to less than 20km,154,168,-14
E01000073,20km to less than 30km,21,22,-1
E01000073,2km to less than 5km,101,137,-36
E01000073,30km to less than 40km,8,8,0
E01000073,40km to less than 60km,9,4,5
E01000073,5km to less than 10km,106,110,-4
E01000073,60km and over,12,9,3
E01000073,Less than 2km,39,48,-9
E01000073,"Works mainly at an offshore installation, in no fixed place, or outside the UK",196,96,100
E01000073,Works mainly from home,143,50,93
E01000074,10km to less than 20km,124,180,-56
E01000074,20km to less than 30km,31,29,2
E01000074,2km to less than 5km,131,142,-11
E01000074,30km to less than 40km,10,12,-2
E01000074,40km to less than 60km,5,3,2
E01000074,5km to less than 10km,98,113,-15
E01000074,60km and over,5,8,-3
E01000074,Less than 2km,38,38,0
E01000074,"Works mainly at an offshore installation, in no fixed place, or outside the UK",167,84,83
E01000074,Works mainly from home,150,32,118
E01000075,10km to less than 20km,180,182,-2
E01000075,20km to less than 30km,45,31,14
E01000075,2km to less than 5km,118,156,-38
E01000075,30km to less than 40km,0,11,-11
E01000075,40km to less than 60km,4,3,1
E01000075,5km to less than 10km,139,93,46
E01000075,60km and over,10,11,-1
E01000075,Less than 2km,61,66,-5
E01000075,"Works mainly at an offshore installation, in no fixed place, or outside the UK",228,81,147
E01000075,Works mainly from home,171,44,127
E01000076,10km to less than 20km,158,174,-16
E01000076,20km to less than 30km,33,38,-5
E01000076,2km to less than 5km,130,179,-49
E01000076,30km to less than 40km,13,10,3
E01000076,40km to less than 60km,8,5,3
E01000076,5km to less than 10km,110,126,-16
E01000076,60km and over,10,14,-4
E01000076,Less than 2km,42,61,-19
E01000076,"Works mainly at an offshore installation, in no fixed place, or outside the UK",223,104,119
E01000076,Works mainly from home,124,29,95
E01000077,10km to less than 20km,134,146,-12
E01000077,20km to less than 30km,27,31,-4
E01000077,2km to less than 5km,103,138,-35
E01000077,30km to less than 40km,5,8,-3
E01000077,40km to less than 60km,6,3,3
E01000077,5km to less than 10km,97,96,1
E01000077,60km and over,11,14,-3
E01000077,Less than 2km,29,47,-18
E01000077,"Works mainly at an offshore installation, in no fixed place, or outside the UK",169,96,73
E01000077,Works mainly from home,129,29,100
E01000078,10km to less than 20km,142,154,-12
E01000078,20km to less than 30km,40,29,11
E01000078,2km to less than 5km,122,140,-18
E01000078,30km to less than 40km,7,10,-3
E01000078,40km to less than 60km,8,8,0
E01000078,5km to less than 10km,80,69,11
E01000078,60km and over,10,6,4
E01000078,Less than 2km,71,71,0
E01000078,"Works mainly at an offshore installation, in no fixed place, or outside the UK",174,81,93
E01000078,Works mainly from home,128,43,85
E01000079,10km to less than 20km,136,151,-15
E01000079,20km to less than 30km,27,28,-1
E01000079,2km to less than 5km,96,132,-36
E01000079,30km to less than 40km,10,9,1
E01000079,40km to less than 60km,2,2,0
E01000079,5km to less than 10km,67,73,-6
E01000079,60km and over,3,9,-6
E01000079,Less than 2km,64,67,-3
E01000079,"Works mainly at an offshore installation, in no fixed place, or outside the UK",178,81,97
E01000079,Works mainly from home,143,23,120
E01000080,10km to less than 20km,152,159,-7
E01000080,20km to less than 30km,37,34,3
E01000080,2km to less than 5km,124,141,-17
E01000080,30km to less than 40km,7,8,-1
E01000080,40km to less than 60km,5,4,1
E01000080,5km to less than 10km,77,63,14
E01000080,60km and over,6,11,-5
E01000080,Less than 2km,58,74,-16
E01000080,"Works mainly at an offshore installation, in no fixed place, or outside the UK",199,89,110
E01000080,Works mainly from home,159,29,130
E01000081,10km to less than 20km,175,150,25
E01000081,20km to less than 30km,46,44,2
E01000081,2km to less than 5km,126,150,-24
E01000081,30km to less than 40km,6,11,-5
E01000081,40km to less than 60km,8,4,4
E01000081,5km to less than 10km,99,97,2
E01000081,60km and over,9,8,1
E01000081,Less than 2km,72,96,-24
E01000081,"Works mainly at an offshore installation, in no fixed place, or outside the UK",197,105,92
E01000081,Works mainly from home,149,36,113
E01000082,10km to less than 20km,145,148,-3
E01000082,20km to less than 30km,43,52,-9
E01000082,2km to less than 5km,146,161,-15
E01000082,30km to less than 40km,9,10,-1
E01000082,40km to less than 60km,6,6,0
E01000082,5km to less than 10km,89,97,-8
E01000082,60km and over,9,8,1
E01000082,Less than 2km,55,78,-23
E01000082,"Works mainly at an offshore installation, in no fixed place, or outside the UK",216,81,135
E01000082,Works mainly from home,138,29,109
E01000083,10km to less than 20km,120,179,-59
E01000083,20km to less than 30km,34,34,0
E01000083,2km to less than 5km,125,156,-31
E01000083,30km to less than 40km,14,10,4
E01000083,40km to less than 60km,4,7,-3
E01000083,5km to less than 10km,79,87,-8
E01000083,60km and over,5,7,-2
E01000083,Less than 2km,83,61,22
E01000083,"Works mainly at an offshore installation, in no fixed place, or outside the UK",175,84,91
E01000083,Works mainly from home,138,46,92
E01000084,10km to less than 20km,108,125,-17
E01000084,20km to less than 30km,52,45,7
E01000084,2km to less than 5km,82,115,-33
E01000084,30km to less than 40km,7,8,-1
E01000084,40km to less than 60km,4,3,1
E01000084,5km to less than 10km,67,68,-1
E01000084,60km and over,10,10,0
E01000084,Less than 2km,53,87,-34
E01000084,"Works mainly at an offshore installation, in no fixed place, or outside the UK",160,70,90
E01000084,Works mainly from home,87,30,57
E01000085,10km to less than 20km,156,149,7
E01000085,20km to less than 30km,42,51,-9
E01000085,2km to less than 5km,101,97,4
E01000085,30km to less than 40km,7,10,-3
E01000085,40km to less than 60km,5,6,-1
E01000085,5km to less than 10km,72,103,-31
E01000085,60km and over,12,7,5
E01000085,Less than 2km,85,65,20
E01000085,"Works mainly at an offshore installation, in no fixed place, or outside the UK",164,94,70
E01000085,Works mainly from home,89,48,41
E01000086,10km to less than 20km,123,150,-27
E01000086,20km to less than 30km,50,51,-1
E01000086,2km to less than 5km,84,101,-17
E01000086,30km to less than 40km,4,8,-4
E01000086,40km to less than 60km,3,4,-1
E01000086,5km to less than 10km,59,99,-40
E01000086,60km and over,4,7,-3
E01000086,Less than 2km,54,91,-37
E01000086,"Works mainly at an offshore installation, in no fixed place, or outside the UK",160,59,101
E01000086,Works mainly from home,96,32,64
E01000087,10km to less than 20km,107,139,-32
E01000087,20km to less than 30km,52,32,20
E01000087,2km to less than 5km,64,82,-18
E01000087,30km to less than 40km,8,7,1
E01000087,40km to less than 60km,8,6,2
E01000087,5km to less than 10km,92,102,-10
E01000087,60km and over,15,6,9
E01000087,Less than 2km,53,73,-20
E01000087,"Works mainly at an offshore installation, in no fixed place, or outside the UK",166,73,93
E01000087,Works mainly from home,130,39,91
E01000088,10km to less than 20km,147,225,-78
E01000088,20km to less than 30km,79,78,1
E01000088,2km to less than 5km,85,84,1
E01000088,30km to less than 40km,12,10,2
E01000088,40km to less than 60km,2,7,-5
E01000088,5km to less than 10km,102,118,-16
E01000088,60km and over,9,17,-8
E01000088,Less than 2km,52,74,-22
E01000088,"Works mainly at an offshore installation, in no fixed place, or outside the UK",176,90,86
E01000088,Works mainly from home,142,50,92
E01000089,10km to less than 20km,140,190,-50
E01000089,20km to less than 30km,48,62,-14
E01000089,2km to less than 5km,65,85,-20
E01000089,30km to less than 40km,9,7,2
E01000089,40km to less than 60km,5,5,0
E01000089,5km to less than 10km,122,145,-23
E01000089,60km and over,8,5,3
E01000089,Less than 2km,73,90,-17
E01000089,"Works mainly at an offshore installation, in no fixed place, or outside the UK",176,82,94
E01000089,Works mainly from home,134,51,83
E01000090,10km to less than 20km,130,166,-36
E01000090,20km to less than 30km,47,50,-3
E01000090,2km to less than 5km,59,73,-14
E01000090,30km to less than 40km,11,13,-2
E01000090,40km to less than 60km,5,8,-3
E01000090,5km to less than 10km,117,114,3
E01000090,60km and over,11,9,2
E01000090,Less than 2km,60,71,-11
E01000090,"Works mainly at an offshore installation, in no fixed place, or outside the UK",167,110,57
E01000090,Works mainly from home,128,50,78
E01000091,10km to less than 20km,175,163,12
E01000091,20km to less than 30km,29,30,-1
E01000091,2km to less than 5km,128,98,30
E01000091,30km to less than 40km,4,12,-8
E01000091,40km to less than 60km,3,7,-4
E01000091,5km to less than 10km,115,84,31
E01000091,60km and over,17,11,6
E01000091,Less than 2km,51,57,-6
E01000091,"Works mainly at an offshore installation, in no fixed place, or outside the UK",147,91,56
E01000091,Works mainly from home,129,32,97
E01000093,10km to less than 20km,135,124,11
E01000093,20km to less than 30km,20,18,2
E01000093,2km to less than 5km,78,97,-19
E01000093,30km to less than 40km,9,14,-5
E01000093,40km to less than 60km,5,2,3
E01000093,5km to less than 10km,88,113,-25
E01000093,60km and over,8,8,0
E01000093,Less than 2km,67,65,2
E01000093,"Works mainly at an offshore installation, in no fixed place, or outside the UK",168,82,86
E01000093,Works mainly from home,120,53,67
E01000094,10km to less than 20km,261,215,46
E01000094,20km to less than 30km,47,45,2
E01000094,2km to less than 5km,110,81,29
E01000094,30km to less than 40km,19,8,11
E01000094,40km to less than 60km,9,5,4
E01000094,5km to less than 10km,170,102,68
E01000094,60km and over,12,12,0
E01000094,Less than 2km,52,34,18
E01000094,"Works mainly at an offshore installation, in no fixed place, or outside the UK",197,76,121
E01000094,Works mainly from home,247,48,199
E01000095,10km to less than 20km,188,212,-24
E01000095,20km to less than 30km,38,45,-7
E01000095,2km to less than 5km,72,107,-35
E01000095,30km to less than 40km,14,10,4
E01000095,40km to less than 60km,4,4,0
E01000095,5km to less than 10km,115,102,13
E01000095,60km and over,8,8,0
E01000095,Less than 2km,68,49,19
E01000095,"Works mainly at an offshore installation, in no fixed place, or outside the UK",201,97,104
E01000095,Works mainly from home,251,37,214
E01000096,10km to less than 20km,113,146,-33
E01000096,20km to less than 30km,25,37,-12
E01000096,2km to less than 5km,84,153,-69
E01000096,30km to less than 40km,6,5,1
E01000096,40km to less than 60km,6,4,2
E01000096,5km to less than 10km,94,94,0
E01000096,60km and over,11,15,-4
E01000096,Less than 2km,41,36,5
E01000096,"Works mainly at an offshore installation, in no fixed place, or outside the UK",120,84,36
E01000096,Works mainly from home,105,45,60
E01000097,10km to less than 20km,120,157,-37
E01000097,20km to less than 30km,33,33,0
E01000097,2km to less than 5km,130,142,-12
E01000097,30km to less than 40km,5,13,-8
E01000097,40km to less than 60km,3,5,-2
E01000097,5km to less than 10km,73,69,4
E01000097,60km and over,9,14,-5
E01000097,Less than 2km,59,65,-6
E01000097,"Works mainly at an offshore installation, in no fixed place, or outside the UK",203,99,104
E01000097,Works mainly from home,159,45,114
E01000098,10km to less than 20km,118,177,-59
E01000098,20km to less than 30km,32,30,2
E01000098,2km to less than 5km,126,154,-28
E01000098,30km to less than 40km,11,10,1
E01000098,40km to less than 60km,2,2,0
E01000098,5km to less than 10km,88,77,11
E01000098,60km and over,12,11,1
E01000098,Less than 2km,74,86,-12
E01000098,"Works mainly at an offshore installation, in no fixed place, or outside the UK",190,91,99
E01000098,Works mainly from home,134,41,93
E01000099,10km to less than 20km,207,191,16
E01000099,20km to less than 30km,75,33,42
E01000099,2km to less than 5km,195,152,43
E01000099,30km to less than 40km,9,18,-9
E01000099,40km to less than 60km,7,5,2
E01000099,5km to less than 10km,158,95,63
E01000099,60km and over,19,9,10
E01000099,Less than 2km,83,100,-17
E01000099,"Works mainly at an offshore installation, in no fixed place, or outside the UK",260,88,172
E01000099,Works mainly from home,287,35,252
E01000100,10km to less than 20km,112,154,-42
E01000100,20km to less than 30km,41,43,-2
E01000100,2km to less than 5km,122,131,-9
E01000100,30km to less than 40km,9,6,3
E01000100,40km to less than 60km,3,6,-3
E01000100,5km to less than 10km,86,87,-1
E01000100,60km and over,10,14,-4
E01000100,Less than 2km,77,70,7
E01000100,"Works mainly at an offshore installation, in no fixed place, or outside the UK",193,91,102
E01000100,Works mainly from home,156,38,118
E01000101,10km to less than 20km,127,149,-22
E01000101,20km to less than 30km,36,35,1
E01000101,2km to less than 5km,122,113,9
E01000101,30km to less than 40km,9,13,-4
E01000101,40km to less than 60km,0,4,-4
E01000101,5km to less than 10km,76,120,-44
E01000101,60km and over,9,5,4
E01000101,Less than 2km,65,97,-32
E01000101,"Works mainly at an offshore installation, in no fixed place, or outside the UK",179,67,112
E01000101,Works mainly from home,115,43,72
E01000102,10km to less than 20km,114,165,-51
E01000102,20km to less than 30km,31,34,-3
E01000102,2km to less than 5km,136,143,-7
E01000102,30km to less than 40km,9,8,1
E01000102,40km to less than 60km,5,8,-3
E01000102,5km to less than 10km,76,56,20
E01000102,60km and over,11,11,0
E01000102,Less than 2km,57,63,-6
E01000102,"Works mainly at an offshore installation, in no fixed place, or outside the UK",186,90,96
E01000102,Works mainly from home,128,38,90
E01000103,10km to less than 20km,143,151,-8
E01000103,20km to less than 30km,57,78,-21
E01000103,2km to less than 5km,81,114,-33
E01000103,30km to less than 40km,17,13,4
E01000103,40km to less than 60km,3,2,1
E01000103,5km to less than 10km,96,99,-3
E01000103,60km and over,9,15,-6
E01000103,Less than 2km,42,62,-20
E01000103,"Works mainly at an offshore installation, in no fixed place, or outside the UK",197,100,97
E01000103,Works mainly from home,161,36,125
E01000104,10km to less than 20km,128,142,-14
E01000104,20km to less than 30km,64,65,-1
E01000104,2km to less than 5km,100,128,-28
E01000104,30km to less than 40km,14,11,3
E01000104,40km to less than 60km,8,4,4
E01000104,5km to less than 10km,92,97,-5
E01000104,60km and over,10,12,-2
E01000104,Less than 2km,40,74,-34
E01000104,"Works mainly at an offshore installation, in no fixed place, or outside the UK",192,103,89
E01000104,Works mainly from home,175,42,133
E01000105,10km to less than 20km,191,184,7
E01000105,20km to less than 30km,70,65,5
E01000105,2km to less than 5km,134,144,-10
E01000105,30km to less than 40km,9,14,-5
E01000105,40km to less than 60km,5,7,-2
E01000105,5km to less than 10km,107,112,-5
