lad22cd,lad22nm,category,count_21
E09000013,Hammersmith and Fulham,"Asian, Asian British or Asian Welsh: Other Asian",7666
E09000013,Hammersmith and Fulham,"Black, Black British, Black Welsh, Caribbean or African: African",13243
E09000013,Hammersmith and Fulham,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6626
E09000013,Hammersmith and Fulham,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2584
E09000013,Hammersmith and Fulham,Mixed or Multiple ethnic groups: White and Asian,3142
E09000013,Hammersmith and Fulham,Mixed or Multiple ethnic groups: White and Black African,1777
E09000013,Hammersmith and Fulham,Mixed or Multiple ethnic groups: White and Black Caribbean,3157
E09000013,Hammersmith and Fulham,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4242
E09000013,Hammersmith and Fulham,"White: English, Welsh, Scottish, Northern Irish or British",70105
E09000013,Hammersmith and Fulham,White: Irish,4812
E09000013,Hammersmith and Fulham,White: Gypsy or Irish Traveller,93
E09000013,Hammersmith and Fulham,White: Roma,1485
E09000013,Hammersmith and Fulham,White: Other White,39184
E09000013,Hammersmith and Fulham,Other ethnic group: Arab,5534
E09000013,Hammersmith and Fulham,Other ethnic group: Any other ethnic group,7866
E09000014,Haringey,"Asian, Asian British or Asian Welsh: Bangladeshi",4819
E09000014,Haringey,"Asian, Asian British or Asian Welsh: Chinese",3848
E09000014,Haringey,"Asian, Asian British or Asian Welsh: Indian",5838
E09000014,Haringey,"Asian, Asian British or Asian Welsh: Pakistani",2162
E09000014,Haringey,"Asian, Asian British or Asian Welsh: Other Asian",6413
E09000014,Haringey,"Black, Black British, Black Welsh, Caribbean or African: African",24855
E09000014,Haringey,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",16339
E09000014,Haringey,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5272
E09000014,Haringey,Mixed or Multiple ethnic groups: White and Asian,3915
E09000014,Haringey,Mixed or Multiple ethnic groups: White and Black African,2574
E09000014,Haringey,Mixed or Multiple ethnic groups: White and Black Caribbean,5325
E09000014,Haringey,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6742
E09000014,Haringey,"White: English, Welsh, Scottish, Northern Irish or British",84298
E09000014,Haringey,White: Irish,5701
E09000014,Haringey,White: Gypsy or Irish Traveller,235
E09000014,Haringey,White: Roma,2004
E09000014,Haringey,White: Other White,58343
E09000014,Haringey,Other ethnic group: Arab,2525
E09000014,Haringey,Other ethnic group: Any other ethnic group,23030
E09000015,Harrow,"Asian, Asian British or Asian Welsh: Bangladeshi",1820
E09000015,Harrow,"Asian, Asian British or Asian Welsh: Chinese",2784
E09000015,Harrow,"Asian, Asian British or Asian Welsh: Indian",74744
E09000015,Harrow,"Asian, Asian British or Asian Welsh: Pakistani",10264
E09000015,Harrow,"Asian, Asian British or Asian Welsh: Other Asian",28540
E09000015,Harrow,"Black, Black British, Black Welsh, Caribbean or African: African",10584
E09000015,Harrow,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6514
E09000015,Harrow,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2053
E09000015,Harrow,Mixed or Multiple ethnic groups: White and Asian,3140
E09000015,Harrow,Mixed or Multiple ethnic groups: White and Black African,1104
E09000015,Harrow,Mixed or Multiple ethnic groups: White and Black Caribbean,2187
E09000015,Harrow,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3402
E09000015,Harrow,"White: English, Welsh, Scottish, Northern Irish or British",53567
E09000015,Harrow,White: Irish,5608
E09000015,Harrow,White: Gypsy or Irish Traveller,179
E09000015,Harrow,White: Roma,1421
E09000015,Harrow,White: Other White,34458
E09000015,Harrow,Other ethnic group: Arab,6239
E09000015,Harrow,Other ethnic group: Any other ethnic group,12597
E09000016,Havering,"Asian, Asian British or Asian Welsh: Bangladeshi",4774
E09000016,Havering,"Asian, Asian British or Asian Welsh: Chinese",2011
E09000016,Havering,"Asian, Asian British or Asian Welsh: Indian",11292
E09000016,Havering,"Asian, Asian British or Asian Welsh: Pakistani",5683
E09000016,Havering,"Asian, Asian British or Asian Welsh: Other Asian",4390
E09000016,Havering,"Black, Black British, Black Welsh, Caribbean or African: African",14138
E09000016,Havering,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4832
E09000016,Havering,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2597
E09000016,Havering,Mixed or Multiple ethnic groups: White and Asian,2344
E09000016,Havering,Mixed or Multiple ethnic groups: White and Black African,1535
E09000016,Havering,Mixed or Multiple ethnic groups: White and Black Caribbean,3224
E09000016,Havering,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2644
E09000016,Havering,"White: English, Welsh, Scottish, Northern Irish or British",174232
E09000016,Havering,White: Irish,2894
E09000016,Havering,White: Gypsy or Irish Traveller,259
E09000016,Havering,White: Roma,433
E09000016,Havering,White: Other White,19496
E09000016,Havering,Other ethnic group: Arab,809
E09000016,Havering,Other ethnic group: Any other ethnic group,4465
E09000017,Hillingdon,"Asian, Asian British or Asian Welsh: Bangladeshi",4050
E09000017,Hillingdon,"Asian, Asian British or Asian Welsh: Chinese",3184
E09000017,Hillingdon,"Asian, Asian British or Asian Welsh: Indian",57341
E09000017,Hillingdon,"Asian, Asian British or Asian Welsh: Pakistani",14243
E09000017,Hillingdon,"Asian, Asian British or Asian Welsh: Other Asian",23120
E09000017,Hillingdon,"Black, Black British, Black Welsh, Caribbean or African: African",15844
E09000017,Hillingdon,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5752
E09000017,Hillingdon,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2359
E09000017,Hillingdon,Mixed or Multiple ethnic groups: White and Asian,4201
E09000017,Hillingdon,Mixed or Multiple ethnic groups: White and Black African,1897
E09000017,Hillingdon,Mixed or Multiple ethnic groups: White and Black Caribbean,3151
E09000017,Hillingdon,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4110
E09000017,Hillingdon,"White: English, Welsh, Scottish, Northern Irish or British",113377
E09000017,Hillingdon,White: Irish,5585
E09000017,Hillingdon,White: Gypsy or Irish Traveller,479
E09000017,Hillingdon,White: Roma,691
E09000017,Hillingdon,White: Other White,27255
E09000017,Hillingdon,Other ethnic group: Arab,4462
E09000017,Hillingdon,Other ethnic group: Any other ethnic group,14806
E09000018,Hounslow,"Asian, Asian British or Asian Welsh: Bangladeshi",2699
E09000018,Hounslow,"Asian, Asian British or Asian Welsh: Chinese",2664
E09000018,Hounslow,"Asian, Asian British or Asian Welsh: Indian",60827
E09000018,Hounslow,"Asian, Asian British or Asian Welsh: Pakistani",17454
E09000018,Hounslow,"Asian, Asian British or Asian Welsh: Other Asian",22202
E09000018,Hounslow,"Black, Black British, Black Welsh, Caribbean or African: African",14895
E09000018,Hounslow,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3573
E09000018,Hounslow,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2342
E09000018,Hounslow,Mixed or Multiple ethnic groups: White and Asian,4128
E09000018,Hounslow,Mixed or Multiple ethnic groups: White and Black African,2142
E09000018,Hounslow,Mixed or Multiple ethnic groups: White and Black Caribbean,2726
E09000018,Hounslow,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4518
E09000018,Hounslow,"White: English, Welsh, Scottish, Northern Irish or British",81933
E09000018,Hounslow,White: Irish,3894
E09000018,Hounslow,White: Gypsy or Irish Traveller,296
E09000018,Hounslow,White: Roma,980
E09000018,Hounslow,White: Other White,39980
E09000018,Hounslow,Other ethnic group: Arab,5461
E09000018,Hounslow,Other ethnic group: Any other ethnic group,15467
E09000019,Islington,"Asian, Asian British or Asian Welsh: Bangladeshi",5972
E09000019,Islington,"Asian, Asian British or Asian Welsh: Chinese",5125
E09000019,Islington,"Asian, Asian British or Asian Welsh: Indian",4051
E09000019,Islington,"Asian, Asian British or Asian Welsh: Pakistani",995
E09000019,Islington,"Asian, Asian British or Asian Welsh: Other Asian",5389
E09000019,Islington,"Black, Black British, Black Welsh, Caribbean or African: African",18091
E09000019,Islington,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7368
E09000019,Islington,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3284
E09000019,Islington,Mixed or Multiple ethnic groups: White and Asian,3750
E09000019,Islington,Mixed or Multiple ethnic groups: White and Black African,2257
E09000019,Islington,Mixed or Multiple ethnic groups: White and Black Caribbean,4171
E09000019,Islington,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6053
E09000019,Islington,"White: English, Welsh, Scottish, Northern Irish or British",86092
E09000019,Islington,White: Irish,7062
E09000019,Islington,White: Gypsy or Irish Traveller,108
E09000019,Islington,White: Roma,958
E09000019,Islington,White: Other White,40534
E09000019,Islington,Other ethnic group: Arab,2991
E09000019,Islington,Other ethnic group: Any other ethnic group,12339
E09000020,Kensington and Chelsea,"Asian, Asian British or Asian Welsh: Bangladeshi",1488
E09000020,Kensington and Chelsea,"Asian, Asian British or Asian Welsh: Chinese",3839
E09000020,Kensington and Chelsea,"Asian, Asian British or Asian Welsh: Indian",3209
E09000020,Kensington and Chelsea,"Asian, Asian British or Asian Welsh: Pakistani",1282
E09000020,Kensington and Chelsea,"Asian, Asian British or Asian Welsh: Other Asian",7207
E09000020,Kensington and Chelsea,"Black, Black British, Black Welsh, Caribbean or African: African",6944
E09000020,Kensington and Chelsea,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3237
E09000020,Kensington and Chelsea,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1098
E09000020,Kensington and Chelsea,Mixed or Multiple ethnic groups: White and Asian,3047
E09000020,Kensington and Chelsea,Mixed or Multiple ethnic groups: White and Black African,1288
E09000020,Kensington and Chelsea,Mixed or Multiple ethnic groups: White and Black Caribbean,1725
E09000020,Kensington and Chelsea,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3465
E09000020,Kensington and Chelsea,"White: English, Welsh, Scottish, Northern Irish or British",46883
E09000020,Kensington and Chelsea,White: Irish,2825
E09000020,Kensington and Chelsea,White: Gypsy or Irish Traveller,84
E09000020,Kensington and Chelsea,White: Roma,1049
E09000020,Kensington and Chelsea,White: Other White,40553
E09000020,Kensington and Chelsea,Other ethnic group: Arab,6384
