lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000030,Tower Hamlets,E05009336,Whitechapel,Surviving partner from civil partnership,1
E09000012,Hackney,E05009367,Brownswood,Never married and never registered a civil partnership,4875
E09000012,Hackney,E05009367,Brownswood,Married: Opposite sex,1865
E09000012,Hackney,E05009367,Brownswood,Married: Same sex,38
E09000012,Hackney,E05009367,Brownswood,In a registered civil partnership: Opposite sex,17
E09000012,Hackney,E05009367,Brownswood,In a registered civil partnership: Same sex,22
E09000012,Hackney,E05009367,Brownswood,"Separated, but still married",205
E09000012,Hackney,E05009367,Brownswood,"Separated, but still in a registered civil partnership",5
E09000012,Hackney,E05009367,Brownswood,Divorced,478
E09000012,Hackney,E05009367,Brownswood,Formerly in a civil partnership now legally dissolved,10
E09000012,Hackney,E05009367,Brownswood,Widowed,149
E09000012,Hackney,E05009367,Brownswood,Surviving partner from civil partnership,4
E09000012,Hackney,E05009368,Cazenove,Never married and never registered a civil partnership,5555
E09000012,Hackney,E05009368,Cazenove,Married: Opposite sex,4255
E09000012,Hackney,E05009368,Cazenove,Married: Same sex,50
E09000012,Hackney,E05009368,Cazenove,In a registered civil partnership: Opposite sex,17
E09000012,Hackney,E05009368,Cazenove,In a registered civil partnership: Same sex,26
E09000012,Hackney,E05009368,Cazenove,"Separated, but still married",251
E09000012,Hackney,E05009368,Cazenove,"Separated, but still in a registered civil partnership",3
E09000012,Hackney,E05009368,Cazenove,Divorced,622
E09000012,Hackney,E05009368,Cazenove,Formerly in a civil partnership now legally dissolved,4
E09000012,Hackney,E05009368,Cazenove,Widowed,257
E09000012,Hackney,E05009368,Cazenove,Surviving partner from civil partnership,0
E09000012,Hackney,E05009369,Clissold,Never married and never registered a civil partnership,6131
E09000012,Hackney,E05009369,Clissold,Married: Opposite sex,2804
E09000012,Hackney,E05009369,Clissold,Married: Same sex,56
E09000012,Hackney,E05009369,Clissold,In a registered civil partnership: Opposite sex,31
E09000012,Hackney,E05009369,Clissold,In a registered civil partnership: Same sex,40
E09000012,Hackney,E05009369,Clissold,"Separated, but still married",255
E09000012,Hackney,E05009369,Clissold,"Separated, but still in a registered civil partnership",4
E09000012,Hackney,E05009369,Clissold,Divorced,753
E09000012,Hackney,E05009369,Clissold,Formerly in a civil partnership now legally dissolved,7
E09000012,Hackney,E05009369,Clissold,Widowed,285
E09000012,Hackney,E05009369,Clissold,Surviving partner from civil partnership,3
E09000012,Hackney,E05009370,Dalston,Never married and never registered a civil partnership,5520
E09000012,Hackney,E05009370,Dalston,Married: Opposite sex,1447
E09000012,Hackney,E05009370,Dalston,Married: Same sex,43
E09000012,Hackney,E05009370,Dalston,In a registered civil partnership: Opposite sex,15
E09000012,Hackney,E05009370,Dalston,In a registered civil partnership: Same sex,17
E09000012,Hackney,E05009370,Dalston,"Separated, but still married",189
E09000012,Hackney,E05009370,Dalston,"Separated, but still in a registered civil partnership",1
E09000012,Hackney,E05009370,Dalston,Divorced,467
E09000012,Hackney,E05009370,Dalston,Formerly in a civil partnership now legally dissolved,8
E09000012,Hackney,E05009370,Dalston,Widowed,180
E09000012,Hackney,E05009370,Dalston,Surviving partner from civil partnership,0
E09000012,Hackney,E05009371,De Beauvoir,Never married and never registered a civil partnership,4650
E09000012,Hackney,E05009371,De Beauvoir,Married: Opposite sex,1850
E09000012,Hackney,E05009371,De Beauvoir,Married: Same sex,60
E09000012,Hackney,E05009371,De Beauvoir,In a registered civil partnership: Opposite sex,11
E09000012,Hackney,E05009371,De Beauvoir,In a registered civil partnership: Same sex,52
E09000012,Hackney,E05009371,De Beauvoir,"Separated, but still married",187
E09000012,Hackney,E05009371,De Beauvoir,"Separated, but still in a registered civil partnership",4
E09000012,Hackney,E05009371,De Beauvoir,Divorced,513
E09000012,Hackney,E05009371,De Beauvoir,Formerly in a civil partnership now legally dissolved,8
E09000012,Hackney,E05009371,De Beauvoir,Widowed,218
E09000012,Hackney,E05009371,De Beauvoir,Surviving partner from civil partnership,0
E09000012,Hackney,E05009372,Hackney Central,Never married and never registered a civil partnership,6914
E09000012,Hackney,E05009372,Hackney Central,Married: Opposite sex,2272
E09000012,Hackney,E05009372,Hackney Central,Married: Same sex,49
E09000012,Hackney,E05009372,Hackney Central,In a registered civil partnership: Opposite sex,16
E09000012,Hackney,E05009372,Hackney Central,In a registered civil partnership: Same sex,32
E09000012,Hackney,E05009372,Hackney Central,"Separated, but still married",319
E09000012,Hackney,E05009372,Hackney Central,"Separated, but still in a registered civil partnership",3
E09000012,Hackney,E05009372,Hackney Central,Divorced,793
E09000012,Hackney,E05009372,Hackney Central,Formerly in a civil partnership now legally dissolved,9
E09000012,Hackney,E05009372,Hackney Central,Widowed,312
E09000012,Hackney,E05009372,Hackney Central,Surviving partner from civil partnership,2
E09000012,Hackney,E05009373,Hackney Downs,Never married and never registered a civil partnership,6750
E09000012,Hackney,E05009373,Hackney Downs,Married: Opposite sex,2656
E09000012,Hackney,E05009373,Hackney Downs,Married: Same sex,59
E09000012,Hackney,E05009373,Hackney Downs,In a registered civil partnership: Opposite sex,9
E09000012,Hackney,E05009373,Hackney Downs,In a registered civil partnership: Same sex,45
E09000012,Hackney,E05009373,Hackney Downs,"Separated, but still married",288
E09000012,Hackney,E05009373,Hackney Downs,"Separated, but still in a registered civil partnership",3
E09000012,Hackney,E05009373,Hackney Downs,Divorced,749
E09000012,Hackney,E05009373,Hackney Downs,Formerly in a civil partnership now legally dissolved,12
E09000012,Hackney,E05009373,Hackney Downs,Widowed,287
E09000012,Hackney,E05009373,Hackney Downs,Surviving partner from civil partnership,0
E09000012,Hackney,E05009374,Hackney Wick,Never married and never registered a civil partnership,6350
E09000012,Hackney,E05009374,Hackney Wick,Married: Opposite sex,2310
E09000012,Hackney,E05009374,Hackney Wick,Married: Same sex,40
E09000012,Hackney,E05009374,Hackney Wick,In a registered civil partnership: Opposite sex,15
E09000012,Hackney,E05009374,Hackney Wick,In a registered civil partnership: Same sex,17
E09000012,Hackney,E05009374,Hackney Wick,"Separated, but still married",353
E09000012,Hackney,E05009374,Hackney Wick,"Separated, but still in a registered civil partnership",6
E09000012,Hackney,E05009374,Hackney Wick,Divorced,734
E09000012,Hackney,E05009374,Hackney Wick,Formerly in a civil partnership now legally dissolved,6
E09000012,Hackney,E05009374,Hackney Wick,Widowed,307
E09000012,Hackney,E05009374,Hackney Wick,Surviving partner from civil partnership,0
E09000012,Hackney,E05009375,Haggerston,Never married and never registered a civil partnership,7976
E09000012,Hackney,E05009375,Haggerston,Married: Opposite sex,2655
E09000012,Hackney,E05009375,Haggerston,Married: Same sex,68
E09000012,Hackney,E05009375,Haggerston,In a registered civil partnership: Opposite sex,21
E09000012,Hackney,E05009375,Haggerston,In a registered civil partnership: Same sex,42
E09000012,Hackney,E05009375,Haggerston,"Separated, but still married",356
E09000012,Hackney,E05009375,Haggerston,"Separated, but still in a registered civil partnership",5
E09000012,Hackney,E05009375,Haggerston,Divorced,804
E09000012,Hackney,E05009375,Haggerston,Formerly in a civil partnership now legally dissolved,18
E09000012,Hackney,E05009375,Haggerston,Widowed,329
E09000012,Hackney,E05009375,Haggerston,Surviving partner from civil partnership,0
E09000012,Hackney,E05009376,Homerton,Never married and never registered a civil partnership,6580
E09000012,Hackney,E05009376,Homerton,Married: Opposite sex,2454
E09000012,Hackney,E05009376,Homerton,Married: Same sex,56
E09000012,Hackney,E05009376,Homerton,In a registered civil partnership: Opposite sex,15
E09000012,Hackney,E05009376,Homerton,In a registered civil partnership: Same sex,7
E09000012,Hackney,E05009376,Homerton,"Separated, but still married",372
E09000012,Hackney,E05009376,Homerton,"Separated, but still in a registered civil partnership",4
E09000012,Hackney,E05009376,Homerton,Divorced,740
E09000012,Hackney,E05009376,Homerton,Formerly in a civil partnership now legally dissolved,10
E09000012,Hackney,E05009376,Homerton,Widowed,263
E09000012,Hackney,E05009376,Homerton,Surviving partner from civil partnership,1
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Never married and never registered a civil partnership,7031
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Married: Opposite sex,2082
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Married: Same sex,68
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,In a registered civil partnership: Opposite sex,17
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,In a registered civil partnership: Same sex,52
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,"Separated, but still married",292
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,"Separated, but still in a registered civil partnership",6
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Divorced,667
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Formerly in a civil partnership now legally dissolved,6
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Widowed,226
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Surviving partner from civil partnership,0
E09000012,Hackney,E05009378,Hoxton West,Never married and never registered a civil partnership,7961
E09000012,Hackney,E05009378,Hoxton West,Married: Opposite sex,2445
E09000012,Hackney,E05009378,Hoxton West,Married: Same sex,62
E09000012,Hackney,E05009378,Hoxton West,In a registered civil partnership: Opposite sex,12
E09000012,Hackney,E05009378,Hoxton West,In a registered civil partnership: Same sex,40
E09000012,Hackney,E05009378,Hoxton West,"Separated, but still married",313
E09000012,Hackney,E05009378,Hoxton West,"Separated, but still in a registered civil partnership",5
E09000012,Hackney,E05009378,Hoxton West,Divorced,777
E09000012,Hackney,E05009378,Hoxton West,Formerly in a civil partnership now legally dissolved,8
E09000012,Hackney,E05009378,Hoxton West,Widowed,229
E09000012,Hackney,E05009378,Hoxton West,Surviving partner from civil partnership,0
E09000012,Hackney,E05009379,King's Park,Never married and never registered a civil partnership,6100
E09000012,Hackney,E05009379,King's Park,Married: Opposite sex,2783
E09000012,Hackney,E05009379,King's Park,Married: Same sex,48
E09000012,Hackney,E05009379,King's Park,In a registered civil partnership: Opposite sex,13
