lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000003,Barnet,E01000180,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000180,Lives in a household,1616,1607,9
E09000003,Barnet,E01000181,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000181,Lives in a household,1687,1711,-24
E09000003,Barnet,E01000182,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000182,Lives in a household,1619,1691,-72
E09000003,Barnet,E01000183,Lives in a communal establishment,79,81,-2
E09000003,Barnet,E01000183,Lives in a household,1443,1392,51
E09000003,Barnet,E01000184,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000184,Lives in a household,1873,1414,459
E09000003,Barnet,E01000185,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000185,Lives in a household,1474,1447,27
E09000003,Barnet,E01000186,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000186,Lives in a household,1771,1612,159
E09000003,Barnet,E01000187,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000187,Lives in a household,1737,1657,80
E09000003,Barnet,E01000188,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000188,Lives in a household,1577,1554,23
E09000003,Barnet,E01000189,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000189,Lives in a household,2469,1814,655
E09000003,Barnet,E01000190,Lives in a communal establishment,1,0,1
E09000003,Barnet,E01000190,Lives in a household,1730,1579,151
E09000003,Barnet,E01000191,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000191,Lives in a household,1550,1525,25
E09000003,Barnet,E01000192,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000192,Lives in a household,1997,1850,147
E09000003,Barnet,E01000193,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000193,Lives in a household,1948,1709,239
E09000003,Barnet,E01000194,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000194,Lives in a household,1906,1640,266
E09000003,Barnet,E01000195,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000195,Lives in a household,2019,1788,231
E09000003,Barnet,E01000196,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000196,Lives in a household,2124,1802,322
E09000003,Barnet,E01000197,Lives in a communal establishment,0,3,-3
E09000003,Barnet,E01000197,Lives in a household,1853,1827,26
E09000003,Barnet,E01000198,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000198,Lives in a household,2196,1893,303
E09000003,Barnet,E01000199,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000199,Lives in a household,1578,1617,-39
E09000003,Barnet,E01000200,Lives in a communal establishment,0,6,-6
E09000003,Barnet,E01000200,Lives in a household,1978,1839,139
E09000003,Barnet,E01000201,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000201,Lives in a household,1541,1531,10
E09000003,Barnet,E01000202,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000202,Lives in a household,1672,1751,-79
E09000003,Barnet,E01000203,Lives in a communal establishment,46,72,-26
E09000003,Barnet,E01000203,Lives in a household,1798,1646,152
E09000003,Barnet,E01000204,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000204,Lives in a household,1699,1728,-29
E09000003,Barnet,E01000205,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000205,Lives in a household,1506,1522,-16
E09000003,Barnet,E01000206,Lives in a communal establishment,0,86,-86
E09000003,Barnet,E01000206,Lives in a household,1502,1490,12
E09000003,Barnet,E01000207,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000207,Lives in a household,1579,1583,-4
E09000003,Barnet,E01000208,Lives in a communal establishment,0,3,-3
E09000003,Barnet,E01000208,Lives in a household,1628,1591,37
E09000003,Barnet,E01000209,Lives in a communal establishment,2,13,-11
E09000003,Barnet,E01000209,Lives in a household,1479,1550,-71
E09000003,Barnet,E01000210,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000210,Lives in a household,1549,1548,1
E09000003,Barnet,E01000211,Lives in a communal establishment,3,0,3
E09000003,Barnet,E01000211,Lives in a household,2125,2014,111
E09000003,Barnet,E01000212,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000212,Lives in a household,1347,1857,-510
E09000003,Barnet,E01000213,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000213,Lives in a household,1350,1438,-88
E09000003,Barnet,E01000214,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000214,Lives in a household,1627,1234,393
E09000003,Barnet,E01000215,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000215,Lives in a household,2145,2033,112
E09000003,Barnet,E01000216,Lives in a communal establishment,0,21,-21
E09000003,Barnet,E01000216,Lives in a household,1978,1947,31
E09000003,Barnet,E01000217,Lives in a communal establishment,0,9,-9
E09000003,Barnet,E01000217,Lives in a household,1785,1716,69
E09000003,Barnet,E01000218,Lives in a communal establishment,25,20,5
