gss_code_ward,ward_name,la_gss_code,la_name,category,count_21,count_11,change
E05009396,Golborne,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,2114,2071,43
E05009396,Golborne,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,500,642,-142
E05009396,Golborne,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,502,310,192
E05009396,Golborne,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,816,733,83
E05009397,Holland,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,2201,2098,103
E05009397,Holland,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1090,1453,-363
E05009397,Holland,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,459,329,130
E05009397,Holland,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,598,619,-21
E05009398,Norland,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1251,1279,-28
E05009398,Norland,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,863,1224,-361
E05009398,Norland,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,277,248,29
E05009398,Norland,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,406,408,-2
E05009399,Notting Dale,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,2080,1949,131
E05009399,Notting Dale,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,477,613,-136
E05009399,Notting Dale,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,518,349,169
E05009399,Notting Dale,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,787,651,136
E05009400,Pembridge,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1382,1613,-231
E05009400,Pembridge,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,914,1383,-469
E05009400,Pembridge,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,300,253,47
E05009400,Pembridge,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,358,394,-36
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1615,2084,-469
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1243,2158,-915
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,376,351,25
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,425,459,-34
E05009402,Redcliffe,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,2125,2435,-310
E05009402,Redcliffe,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1659,2321,-662
E05009402,Redcliffe,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,427,314,113
E05009402,Redcliffe,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,606,507,99
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1834,2046,-212
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1367,2150,-783
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,480,371,109
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,566,518,48
E05009404,St. Helen's,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1641,1753,-112
E05009404,St. Helen's,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,611,840,-229
E05009404,St. Helen's,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,317,277,40
E05009404,St. Helen's,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,483,494,-11
E05009405,Stanley,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1931,2375,-444
E05009405,Stanley,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1209,1909,-700
E05009405,Stanley,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,437,379,58
E05009405,Stanley,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,539,571,-32
E05011095,Borough & Bankside,E09000028,Southwark,Full-time: 31 to 48 hours worked,2772,2620,152
E05011095,Borough & Bankside,E09000028,Southwark,Full-time: 49 or more hours worked,1240,1313,-73
E05011095,Borough & Bankside,E09000028,Southwark,Part-time: 15 hours or less worked,433,316,117
E05011095,Borough & Bankside,E09000028,Southwark,Part-time: 16 to 30 hours worked,533,513,20
E05011096,Camberwell Green,E09000028,Southwark,Full-time: 31 to 48 hours worked,4902,3814,1088
E05011096,Camberwell Green,E09000028,Southwark,Full-time: 49 or more hours worked,847,813,34
E05011096,Camberwell Green,E09000028,Southwark,Part-time: 15 hours or less worked,942,594,348
E05011096,Camberwell Green,E09000028,Southwark,Part-time: 16 to 30 hours worked,1488,1257,231
E05011097,Champion Hill,E09000028,Southwark,Full-time: 31 to 48 hours worked,3331,3048,283
E05011097,Champion Hill,E09000028,Southwark,Full-time: 49 or more hours worked,662,769,-107
E05011097,Champion Hill,E09000028,Southwark,Part-time: 15 hours or less worked,510,391,119
E05011097,Champion Hill,E09000028,Southwark,Part-time: 16 to 30 hours worked,792,791,1
E05011098,Chaucer,E09000028,Southwark,Full-time: 31 to 48 hours worked,4756,4411,345
E05011098,Chaucer,E09000028,Southwark,Full-time: 49 or more hours worked,1318,1669,-351
E05011098,Chaucer,E09000028,Southwark,Part-time: 15 hours or less worked,825,679,146
E05011098,Chaucer,E09000028,Southwark,Part-time: 16 to 30 hours worked,1155,1020,135
E05011099,Dulwich Hill,E09000028,Southwark,Full-time: 31 to 48 hours worked,3137,3153,-16
E05011099,Dulwich Hill,E09000028,Southwark,Full-time: 49 or more hours worked,880,874,6
E05011099,Dulwich Hill,E09000028,Southwark,Part-time: 15 hours or less worked,486,361,125
E05011099,Dulwich Hill,E09000028,Southwark,Part-time: 16 to 30 hours worked,831,770,61
E05011100,Dulwich Village,E09000028,Southwark,Full-time: 31 to 48 hours worked,2689,2831,-142
E05011100,Dulwich Village,E09000028,Southwark,Full-time: 49 or more hours worked,1140,1421,-281
E05011100,Dulwich Village,E09000028,Southwark,Part-time: 15 hours or less worked,539,485,54
E05011100,Dulwich Village,E09000028,Southwark,Part-time: 16 to 30 hours worked,755,810,-55
E05011101,Dulwich Wood,E09000028,Southwark,Full-time: 31 to 48 hours worked,2905,2781,124
E05011101,Dulwich Wood,E09000028,Southwark,Full-time: 49 or more hours worked,741,862,-121
E05011101,Dulwich Wood,E09000028,Southwark,Part-time: 15 hours or less worked,558,395,163
E05011101,Dulwich Wood,E09000028,Southwark,Part-time: 16 to 30 hours worked,840,754,86
E05011102,Faraday,E09000028,Southwark,Full-time: 31 to 48 hours worked,3532,3454,78
E05011102,Faraday,E09000028,Southwark,Full-time: 49 or more hours worked,576,611,-35
E05011102,Faraday,E09000028,Southwark,Part-time: 15 hours or less worked,805,577,228
E05011102,Faraday,E09000028,Southwark,Part-time: 16 to 30 hours worked,1131,1345,-214
E05011103,Goose Green,E09000028,Southwark,Full-time: 31 to 48 hours worked,5141,5218,-77
E05011103,Goose Green,E09000028,Southwark,Full-time: 49 or more hours worked,1461,1570,-109
