lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000002,Barking and Dagenham,E05014061,Gascoigne,"Asian, Asian British or Asian Welsh: Bangladeshi",1084,444,640
E09000002,Barking and Dagenham,E05014061,Gascoigne,"Asian, Asian British or Asian Welsh: Chinese",77,157,-80
E09000002,Barking and Dagenham,E05014061,Gascoigne,"Asian, Asian British or Asian Welsh: Indian",543,485,58
E09000002,Barking and Dagenham,E05014061,Gascoigne,"Asian, Asian British or Asian Welsh: Other Asian",333,361,-28
E09000002,Barking and Dagenham,E05014061,Gascoigne,"Asian, Asian British or Asian Welsh: Pakistani",1022,712,310
E09000002,Barking and Dagenham,E05014061,Gascoigne,"Black, Black British, Black Welsh, Caribbean or African: African",2402,3015,-613
E09000002,Barking and Dagenham,E05014061,Gascoigne,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",247,283,-36
E09000002,Barking and Dagenham,E05014061,Gascoigne,"Black, Black British, Black Welsh, Caribbean or African: Other Black",403,340,63
E09000002,Barking and Dagenham,E05014061,Gascoigne,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,123,151,-28
E09000002,Barking and Dagenham,E05014061,Gascoigne,Mixed or Multiple ethnic groups: White and Asian,98,76,22
E09000002,Barking and Dagenham,E05014061,Gascoigne,Mixed or Multiple ethnic groups: White and Black African,178,249,-71
E09000002,Barking and Dagenham,E05014061,Gascoigne,Mixed or Multiple ethnic groups: White and Black Caribbean,141,153,-12
E09000002,Barking and Dagenham,E05014061,Gascoigne,Other ethnic group: Any other ethnic group,401,163,238
E09000002,Barking and Dagenham,E05014061,Gascoigne,Other ethnic group: Arab,106,175,-69
E09000002,Barking and Dagenham,E05014061,Gascoigne,"White: English, Welsh, Scottish, Northern Irish or British",1807,2968,-1161
E09000002,Barking and Dagenham,E05014061,Gascoigne,White: Gypsy or Irish Traveller,13,11,2
E09000002,Barking and Dagenham,E05014061,Gascoigne,White: Irish,54,55,-1
E09000002,Barking and Dagenham,E05014061,Gascoigne,White: Other White,1673,1467,206
E09000002,Barking and Dagenham,E05014062,Goresbrook,"Asian, Asian British or Asian Welsh: Bangladeshi",968,289,679
E09000002,Barking and Dagenham,E05014062,Goresbrook,"Asian, Asian British or Asian Welsh: Chinese",85,75,10
E09000002,Barking and Dagenham,E05014062,Goresbrook,"Asian, Asian British or Asian Welsh: Indian",314,175,139
E09000002,Barking and Dagenham,E05014062,Goresbrook,"Asian, Asian British or Asian Welsh: Other Asian",311,263,48
E09000002,Barking and Dagenham,E05014062,Goresbrook,"Asian, Asian British or Asian Welsh: Pakistani",416,149,267
E09000002,Barking and Dagenham,E05014062,Goresbrook,"Black, Black British, Black Welsh, Caribbean or African: African",2308,2120,188
E09000002,Barking and Dagenham,E05014062,Goresbrook,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",335,244,91
E09000002,Barking and Dagenham,E05014062,Goresbrook,"Black, Black British, Black Welsh, Caribbean or African: Other Black",340,188,152
E09000002,Barking and Dagenham,E05014062,Goresbrook,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,134,79,55
E09000002,Barking and Dagenham,E05014062,Goresbrook,Mixed or Multiple ethnic groups: White and Asian,63,80,-17
E09000002,Barking and Dagenham,E05014062,Goresbrook,Mixed or Multiple ethnic groups: White and Black African,141,119,22
E09000002,Barking and Dagenham,E05014062,Goresbrook,Mixed or Multiple ethnic groups: White and Black Caribbean,208,223,-15
